Ian Robertson,1968,Fly-half,8,2,6,0,1,9,London,United Kingdom,England,Greater London,London,January 17,1945,Scotland
Chris Rea,1968,Centre,13,5,8,0,3,9,Dundee,United Kingdom,Scotland,Dundee City,Dundee,October 22,1943,Scotland
Colin Telfer,1968,Fly-half,17,9,8,0,3,18,Hawick,United Kingdom,Scotland,Scottish Borders,Hawick,February 26,1947,Scotland
Dick Allan,1969,Scrum-half,1,0,1,0,0,0,Glasgow,United Kingdom,G,Scotland,Glasgow City,March 16,1939,Scotland
Wilson Lauder,1969,Flanker,18,5,13,0,2,19,Fife,United Kingdom,Scotland,Fife,Missing,November 4,1948,Scotland
Gordon Macdonald,1969,Fullback,1,0,1,0,0,0,Glasgow,United Kingdom,G,Scotland,Glasgow City,December 30,1938,Scotland
Ian McLauchlan,1969,Prop,51,20,27,4,1,3,Tarbolton,United Kingdom,Scotland,South Ayrshire,Tarbolton,April 14,1942,Scotland
Billy Steele,1969,Wing,25,12,13,0,6,22,Langholm,United Kingdom,Scotland,Dumfries and Galloway,Langholm,April 18,1947,Scotland
Alastair Biggar,1969,Wing,12,5,7,0,1,3,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing,August 4,1946,Scotland
Gordon Brown,1969,Lock,38,19,18,1,2,8,Troon,United Kingdom,Scotland,South Ayrshire,Troon,November 1,1947,Scotland
Duncan Paterson,1969,Scrum-half,10,4,6,0,1,6,Galashiels,United Kingdom,Scotland,Scottish Borders,Galashiels,March 27,1943,Scotland
Ian Smith,1969,Fullback,8,2,6,0,2,14,Dundee,United Kingdom,Scotland,Dundee City,Dundee,June 16,1944,Scotland
Mike Smith,1970,Wing,4,1,3,0,1,3,Liverpool,United Kingdom,England,North West England,Liverpool,November 23,1945,Scotland
Robert Young,1970,Scrum-half,1,0,1,0,0,0,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing,September 13,1940,Scotland
Ken Oliver,1970,No. 8,1,0,1,0,0,0,Galashiels,United Kingdom,Scotland,Scottish Borders,Galashiels,March 4,1946,Scotland
Nairn MacEwan,1971,Flanker,20,10,10,0,1,4,Dar-es-Salaam,Tanzania,Coastal,Dar es Salaam,Missing,December 12,1941,Scotland
Ronnie Hannah,1971,Wing,1,0,1,0,0,0,?,g,n,i,s,December 15,1945,Scotland
Arthur Brown,1971,Fullback,5,4,1,0,0,13,Galashiels,United Kingdom,Scotland,Scottish Borders,Galashiels,December 10,1949,Scotland
Quintin Dunlop,1971,Hooker,2,2,0,0,0,0,Ayr,United Kingdom,Scotland,South Ayrshire,Ayr,March 9,1943,Scotland
Stephen Turk,1971,Centre,1,1,0,0,0,0,Cresswell,United Kingdom,Wales,Pembrokeshire,Cresswell,January 9,1948,Scotland
Gordon Strachan,1971,No. 8,5,4,1,0,0,0,Ayrshire,United Kingdom,Scotland,Ayrshire,Missing,November 16,1947,Scotland
Bobby Clark,1972,Hooker,9,5,4,0,1,4,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing,January 27,1944,Scotland
Jim Renwick,1972,Centre,53,17,33,3,8,67,Hawick,United Kingdom,Scotland,Scottish Borders,Hawick,February 12,1952,Scotland
Alan Lawson,1972,Scrum-half,15,5,8,2,3,12,Kirkcaldy,United Kingdom,Scotland,Fife,Kirkcaldy,May 19,1948,Scotland
Ian Barnes,1972,Lock,7,2,5,0,0,0,Hawick,United Kingdom,Scotland,Scottish Borders,Hawick,April 19,1948,Scotland
Lewis Dick,1972,Wing,14,6,8,0,2,8,Perth,Australia,Western Australia,Perth,Missing,December 20,1950,Scotland
Ian Forsyth,1972,Centre,6,3,3,0,1,4,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing,July 4,1946,Scotland
Andy Irvine,1972,Fullback,60,22,34,4,12,301,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing,September 16,1951,Scotland
Ian McGeechan,1972,Centre,40,15,22,3,0,24,Leeds,United Kingdom,England,Yorkshire and the Humber,Leeds,October 30,1946,Scotland
David Shedden,1972,Wing,15,6,9,0,2,8,Kilwinning,United Kingdom,Scotland,North Ayrshire,Kilwinning,May 24,1944,Scotland
Ronald Wright,1973,Lock,1,0,1,0,0,0,?,g,n,i,s,May 6,1949,Scotland
Jock Millican,1973,Flanker,3,2,1,0,0,0,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing,August 21,1951,Scotland
Doug Morgan,1973,Scrum-half,23,8,15,0,1,80,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing,March 9,1947,Scotland
Hamish Bryce,1973,Prop,1,1,0,0,0,0,?,g,n,i,s,November 12,1941,Scotland
Drew Gill,1973,Wing,5,3,2,0,2,8,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing,August 30,1949,Scotland
Duncan Madsen,1974,Hooker,14,5,9,0,1,4,Gosforth,United Kingdom,England,North West England,Cumbria,April 16,1947,Scotland
Bill Watson,1974,No. 8,10,3,6,1,0,0,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing,January 7,1949,Scotland
Michael Hunter,1974,Centre,1,1,0,0,0,0,?,g,n,i,s,April 24,1945,Scotland
David Bell,1975,Centre,4,2,2,0,0,0,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing,April 28,1949,Scotland
Mike Biggar,1975,Flanker,24,6,16,2,0,0,Aberdeen,United Kingdom,Scotland,Aberdeenshire,Aberdeen,November 20,1949,Scotland
David Leslie,1975,Flanker,32,14,17,1,2,8,Dundee,United Kingdom,Scotland,Dundee City,Dundee,April 14,1952,Scotland
Graham Birkett,1975,Centre,1,0,1,0,0,0,Dumbarton,United Kingdom,Scotland,West Dunbartonshire,Dumbarton,October 2,1954,Scotland
Colin Fisher,1975,Hooker,5,3,2,0,0,0,Liverpool,United Kingdom,England,North West England,Liverpool,December 27,1949,Scotland
Bruce Hay,1975,Wing,26,5,19,2,4,16,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing,May 23,1950,Scotland
George Mackie,1975,No. 8,4,1,3,0,0,0,Aberdeen,United Kingdom,Scotland,Aberdeenshire,Aberdeen,April 19,1949,Scotland
Alastair Cranston,1976,Centre,11,2,9,0,0,0,Hawick,United Kingdom,Scotland,Scottish Borders,Hawick,December 11,1949,Scotland
Alan Tomes,1976,Lock,48,17,27,4,3,12,Hawick,United Kingdom,Scotland,Scottish Borders,Hawick,November 6,1951,Scotland
Ron Wilson,1976,Fly-half,9,4,5,0,0,3,Mx,Estados Unidos Mexicanos,Missing,Missing,Missing,January 7,1954,Scotland
Jim Aitken,1977,Prop,24,12,10,2,1,4,Penicuik,United Kingdom,Scotland,Midlothian,Penicuik,November 22,1947,Scotland
Alex Brewster,1977,Prop,6,4,2,0,0,0,Dechmont,United Kingdom,Scotland,West Lothian,Dechmont,May 3,1954,Scotland
Don Macdonald,1977,No. 8,7,1,6,0,0,0,Durban,South Africa,KwaZulu-Natal,eThekwini Metropolitan Municipality,Durban,September 25,1951,Scotland
Bill Gammell,1977,Wing,5,1,4,0,2,8,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing,December 29,1952,Scotland
Norman Pender,1977,Prop,4,1,3,0,0,0,Bridlington,United Kingdom,England,Yorkshire and the Humber,East Riding of Yorkshire,February 1,1948,Scotland
Brian Hegarty,1978,Flanker,4,0,4,0,0,0,?,g,n,i,s,November 29,1950,Scotland
Colin Deans,1978,Hooker,52,21,26,5,2,8,Hawick,United Kingdom,Scotland,Scottish Borders,Hawick,May 3,1955,Scotland
Graham Hogg,1978,Wing,2,0,2,0,0,0,Hawick,United Kingdom,Scotland,Scottish Borders,Hawick,March 2,1948,Scotland
Richard Breakey,1978,Fly-half,1,0,1,0,0,0,Consett,United Kingdom,England,North East England,County Durham,November 14,1956,Scotland
David Gray,1978,Lock,9,1,7,1,0,0,Kilmarnock,United Kingdom,Scotland,East Ayrshire,Kilmarnock,March 28,1953,Scotland
Bob Cunningham,1978,Prop,3,0,2,1,0,0,Musselburgh,United Kingdom,Scotland,East Lothian,Musselburgh,January 4,1953,Scotland
Gordon Dickson,1978,Flanker,9,1,6,2,1,4,Galashiels,United Kingdom,Scotland,Scottish Borders,Galashiels,December 10,1954,Scotland
Keith Robertson,1978,Wing,44,14,25,5,8,41,Hawick,United Kingdom,Scotland,Scottish Borders,Hawick,December 5,1954,Scotland
Iain Lambie,1978,No. 8,4,0,3,1,0,0,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing,April 13,1954,Scotland
John Rutherford,1979,Fly-half,43,18,20,5,8,68,Selkirk,Canada,Manitoba,Selkirk,Missing,October 4,1955,Scotland
Iain Milne,1979,Prop,44,19,21,4,0,0,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing,June 17,1958,Scotland
David Johnston,1979,Centre,27,14,11,2,4,16,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing,October 20,1958,Scotland
John Beattie,1980,No. 8,26,11,14,1,2,8,North Borneo,Indonesia,Kalimantan Timur,Borneo,Missing,November 27,1957,Scotland
James Burnett,1980,Prop,4,1,3,0,0,0,Kilmarnock,United Kingdom,Scotland,East Ayrshire,Kilmarnock,July 12,1947,Scotland
Bill Cuthbertson,1980,Lock,21,9,10,2,0,0,Kilwinning,United Kingdom,Scotland,North Ayrshire,Kilwinning,December 6,1949,Scotland
Roy Laidlaw,1980,Scrum-half,51,21,27,3,7,28,Jedburgh,United Kingdom,Scotland,Scottish Borders,Jedburgh,October 5,1953,Scotland
Steve Munro,1980,Wing,10,5,5,0,2,8,Ayr,United Kingdom,Scotland,South Ayrshire,Ayr,June 11,1958,Scotland
Ken Lawrie,1980,Hooker,3,1,2,0,0,0,Gala,Nigeria,Kano,Sumaila,Gala,July 31,1951,Scotland
Bryan Gossman,1980,Fly-half,3,0,3,0,0,6,?,g,n,i,s,May 5,1951,Scotland
Norrie Rowan,1980,Prop,13,4,9,0,0,0,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing,September 17,1951,Scotland
Jim Gossman,1980,Centre,1,0,1,0,0,0,1955,Algérie الجزائر,Sétif - سطيف‎,Daïra Maouklane,Maouklane,September 25,1955,Scotland
Jim Calder,1981,Flanker,28,12,14,2,3,12,Haddington,United Kingdom,Scotland,East Lothian,Haddington,August 20,1957,Scotland
Iain Paxton,1981,No. 8,40,17,20,3,5,20,Dunfermline,United Kingdom,Scotland,Fife,Dunfermline,December 29,1957,Scotland
Roger Baird,1981,Wing,31,13,16,2,1,4,Kelso,United States of America,Washington,Cowlitz County,Kelso,April 12,1960,Scotland
Eric Paxton,1982,Flanker,2,0,2,0,0,0,?,g,n,i,s,April 4,1957,Scotland
Derek White,1982,No. 8,42,22,18,2,11,44,Haddington,United Kingdom,Scotland,East Lothian,Haddington,January 30,1958,Scotland
Jim Pollock,1982,Wing,8,5,2,1,2,8,?,g,n,i,s,November 16,1958,Scotland
Rick Gordon,1982,Centre,2,1,1,0,0,0,Lahore,‏پاکستان‎,پنجاب,Lahore District,Lahore,March 16,1958,Scotland
Gerry McGuinness,1982,Prop,7,1,6,0,0,0,Glasgow,United Kingdom,G,Scotland,Glasgow City,September 14,1953,Scotland
Peter Dods,1983,Fullback,23,9,12,2,2,210,Galashiels,United Kingdom,Scotland,Scottish Borders,Galashiels,January 6,1958,Scotland
Tom Smith,1983,Lock,4,1,2,1,1,4,E Lothian,United Kingdom,Scotland,East Lothian,Missing,August 31,1953,Scotland
Euan Kennedy,1983,Centre,4,2,1,1,1,4,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing,July 30,1954,Scotland
Alister Campbell,1984,Lock,15,7,8,0,0,0,Hawick,United Kingdom,Scotland,Scottish Borders,Hawick,January 1,1959,Scotland
Gordon Hunter,1984,Scrum-half,4,1,3,0,0,0,Hawick,United Kingdom,Scotland,Scottish Borders,Hawick,August 7,1958,Scotland
Gary Callander,1984,Hooker,6,1,5,0,0,0,Kelso,United States of America,Washington,Cowlitz County,Kelso,July 5,1959,Scotland
Sean McGaughey,1984,Flanker,1,0,1,0,0,0,1962,Sverige,Svealand,Västmanlands län,Norberg,May 8,1962,Scotland
John Jeffrey,1984,Flanker,40,22,16,2,11,44,Kelso,United States of America,Washington,Cowlitz County,Kelso,March 25,1959,Scotland
Gregor Mackenzie,1984,Prop,1,0,1,0,0,0,Inverness,United Kingdom,Scotland,Highland,Inverness,July 9,1956,Scotland
Peter Steven,1984,Wing,4,0,4,0,0,0,Kilwinning,United Kingdom,Scotland,North Ayrshire,Kilwinning,July 4,1959,Scotland
Douglas Wyllie,1984,Centre,18,6,10,2,0,3,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing,May 20,1963,Scotland
Keith Murray,1985,Centre,3,0,3,0,0,0,Hawick,United Kingdom,Scotland,Scottish Borders,Hawick,March 23,1962,Scotland
Iwan Tukalo,1985,Wing,37,19,16,2,15,60,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing,March 5,1961,Scotland
Finlay Calder,1986,Flanker,37,21,14,2,2,8,Haddington,United Kingdom,Scotland,East Lothian,Haddington,August 20,1957,Scotland
Jeremy Campbell-Lamerton,1986,Lock,3,3,0,0,0,0,Gibraltar,Gibraltar,Missing,Missing,Missing,February 21,1959,Scotland
Matt Duncan,1986,Wing,18,9,8,1,7,28,Glasgow,United Kingdom,G,Scotland,Glasgow City,August 29,1959,Scotland
Gavin Hastings,1986,Fullback,67,35,30,2,18,733,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing,January 3,1962,Scotland
Scott Hastings,1986,Centre,67,36,29,2,10,43,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing,December 4,1964,Scotland
David Sole,1986,Prop,47,24,21,2,3,12,Aylesbury,United Kingdom,England,South East,Buckinghamshire,May 8,1962,Scotland
Alan Tait,1987,Centre,29,13,15,1,18,86,Kelso,United States of America,Washington,Cowlitz County,Kelso,July 2,1964,Scotland
Greig Oliver,1987,Scrum-half,3,2,1,0,1,4,Hawick,United Kingdom,Scotland,Scottish Borders,Hawick,September 12,1964,Scotland
Richard Cramb,1987,Fly-half,4,2,2,0,0,3,Falkirk,United Kingdom,Scotland,Falkirk Council,Falkirk,September 7,1963,Scotland
Derek Turnbull,1987,Flanker,15,7,8,0,2,9,Hawick,United Kingdom,Scotland,Scottish Borders,Hawick,October 2,1961,Scotland
Damian Cronin,1988,Lock,45,20,23,2,5,23,Wegberg,Deutschland,Nordrhein-Westfalen,Regierungsbezirk Köln,Kreis Heinsberg,April 17,1963,Scotland
Andrew Ker,1988,Fly-half,2,0,2,0,0,0,Kelso,United States of America,Washington,Cowlitz County,Kelso,October 16,1954,Scotland
Gary Armstrong,1988,Scrum-half,51,23,26,2,5,21,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing,September 30,1966,Scotland
Graham Marshall,1988,Flanker,4,3,1,0,0,0,Glasgow,United Kingdom,G,Scotland,Glasgow City,May 23,1960,Scotland
Craig Chalmers,1989,Fly-half,61,28,31,2,5,172,Galashiels,United Kingdom,Scotland,Scottish Borders,Galashiels,October 15,1968,Scotland
Chris Gray,1989,Lock,22,14,7,1,3,12,Haddington,United Kingdom,Scotland,East Lothian,Haddington,July 11,1960,Scotland
Sean Lineen,1989,Centre,29,16,12,1,2,8,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,December 25,1961,Scotland
Kenny Milne,1989,Hooker,40,20,18,2,3,12,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing,December 1,1961,Scotland
Paul Burnell,1989,Prop,53,26,24,3,1,5,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing,September 29,1965,Scotland
Tony Stanger,1989,Wing,52,22,29,1,24,106,Hawick,United Kingdom,Scotland,Scottish Borders,Hawick,May 14,1968,Scotland
George Buchanan-Smith,1989,Flanker,2,2,0,0,0,0,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing,July 20,1964,Scotland
Lindsay Renwick,1989,Wing,1,1,0,0,0,0,Hawick,United Kingdom,Scotland,Scottish Borders,Hawick,December 24,1960,Scotland
John Allan,1990,Hooker,22,11,10,1,0,0,Glasgow,United Kingdom,G,Scotland,Glasgow City,November 25,1963,Scotland
Alex Moore,1990,Wing,5,2,3,0,2,8,Qld,Australia,Queensland,Missing,Missing,August 19,1963,Scotland
Doddie Weir,1990,Lock,61,24,35,2,4,19,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing,July 4,1970,Scotland
David Milne,1991,Prop,1,1,0,0,0,0,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing,December 7,1958,Scotland
Alan Watt,1991,Prop,4,2,2,0,0,0,Glasgow,United Kingdom,G,Scotland,Glasgow City,July 10,1967,Scotland
Graham Shiel,1991,Centre,18,6,11,1,3,20,Galashiels,United Kingdom,Scotland,Scottish Borders,Galashiels,August 13,1970,Scotland
Neil Edwards,1992,Lock,6,2,4,0,1,4,Surrey,United Kingdom,England,South East,Surrey,August 20,1964,Scotland
Dave McIvor,1992,Flanker,6,2,4,0,0,0,Kirkcaldy,United Kingdom,Scotland,Fife,Kirkcaldy,June 29,1964,Scotland
Andy Nicol,1992,Scrum-half,23,5,17,1,2,9,Dundee,United Kingdom,Scotland,Dundee City,Dundee,March 12,1971,Scotland
Ian Smith,1992,Flanker,25,7,16,2,0,0,Gloucester,United Kingdom,England,South West England,Gloucestershire,March 16,1965,Scotland
Rob Wainwright,1992,Flanker,38,14,23,1,3,14,Perth,Australia,Western Australia,Perth,Missing,March 22,1965,Scotland
Peter Jones,1992,Prop,1,0,1,0,0,0,Arbroath,United Kingdom,Scotland,Angus,Arbroath,December 28,1963,Scotland
Carl Hogg,1992,Flanker,5,0,5,0,0,0,Galashiels,United Kingdom,Scotland,Scottish Borders,Galashiels,July 5,1969,Scotland
Peter Wright,1992,Prop,21,11,10,0,1,5,Bonnyrigg,United Kingdom,Scotland,Midlothian,Bonnyrigg,December 30,1967,Scotland
Ian Corcoran,1992,Hooker,1,0,1,0,0,0,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing,May 11,1963,Scotland
Kenny Logan,1992,Wing,70,27,40,3,13,220,Stirling,United Kingdom,Scotland,Stirlingshire,Stirling,April 3,1972,Scotland
Martin Scott,1992,Hooker,1,0,1,0,0,0,Falkirk,United Kingdom,Scotland,Falkirk Council,Falkirk,July 5,1966,Scotland
Iain Morrison,1993,Flanker,15,8,7,0,0,0,Linlithgow,United Kingdom,Scotland,West Lothian,Linlithgow,December 14,1962,Scotland
Andy Reed,1993,Lock,19,7,11,1,0,0,Cornwall,United Kingdom,England,South West England,Cornwall,May 4,1969,Scotland
Derek Stark,1993,Wing,9,3,6,0,3,15,Johnstone,United Kingdom,Scotland,Renfrewshire,Johnstone,April 13,1966,Scotland
Gregor Townsend,1993,Fly-half,84,34,48,2,17,164,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing,April 26,1973,Scotland
Ian Jardine,1993,Centre,18,7,11,0,0,0,Dunfermline,United Kingdom,Scotland,Fife,Dunfermline,October 20,1964,Scotland
Andrew MacDonald,1993,Lock,1,0,1,0,0,0,Nairn,United Kingdom,Scotland,Highland,Nairn,January 17,1966,Scotland
Bryan Redpath,1993,Scrum-half,60,28,31,1,1,5,Galashiels,United Kingdom,Scotland,Scottish Borders,Galashiels,July 2,1971,Scotland
Shade Munro,1994,Lock,7,0,6,1,0,0,Paisley,United Kingdom,Scotland,Renfrewshire,Paisley,November 19,1966,Scotland
Alan Sharp,1994,Prop,6,0,5,1,0,0,Bristol,United Kingdom,England,South West England,City of Bristol,October 17,1969,Scotland
Peter Walton,1994,Flanker,24,10,13,1,4,20,Alnwick,United Kingdom,England,North East England,Northumberland,June 3,1969,Scotland
Michael Dods,1994,"Fullback, Wing",8,3,3,2,3,80,Galashiels,United Kingdom,Scotland,Scottish Borders,Galashiels,December 30,1968,Scotland
Craig Joiner,1994,Wing,25,13,12,0,3,15,Glasgow,United Kingdom,G,Scotland,Glasgow City,April 21,1974,Scotland
Kevin McKenzie,1994,Hooker,14,6,8,0,1,5,Stirling,United Kingdom,Scotland,Stirlingshire,Stirling,January 22,1968,Scotland
Scott Nichol,1994,Centre,1,0,1,0,0,0,Selkirk,Canada,Manitoba,Selkirk,Missing,June 18,1970,Scotland
Derrick Patterson,1994,Scrum-half,2,1,1,0,0,0,Hawick,United Kingdom,Scotland,Scottish Borders,Hawick,July 6,1968,Scotland
Jeremy Richardson,1994,Lock,1,0,1,0,0,0,Crawley,United Kingdom,England,South East,West Sussex,September 7,1963,Scotland
Stewart Campbell,1995,Lock,17,9,7,1,0,0,Glasgow,United Kingdom,G,Scotland,Glasgow City,April 25,1972,Scotland
Dave Hilton,1995,Prop,42,19,22,1,1,5,Bristol,United Kingdom,England,South West England,City of Bristol,April 3,1970,Scotland
Eric Peters,1995,Back-row,29,13,16,0,5,25,Glasgow,United Kingdom,G,Scotland,Glasgow City,January 28,1969,Scotland
John Manson,1995,Prop,1,0,1,0,0,0,Bridge of Allan,United Kingdom,Scotland,Stirling Council,Bridge of Allan,June 22,1968,Scotland
Jim Hay,1995,Hooker,1,0,0,1,0,0,Hawick,United Kingdom,Scotland,Scottish Borders,Hawick,August 8,1964,Scotland
Stuart Reid,1995,Flanker,8,3,4,1,0,0,Kendal,United Kingdom,England,North West England,Cumbria,January 31,1970,Scotland
Rowen Shepherd,1995,Fullback,20,6,13,1,2,104,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing,December 25,1970,Scotland
Ronnie Eriksson,1996,Centre,3,0,3,0,1,5,Athlone,Republic of Ireland,Leinster,County Westmeath,Athlone,April 22,1972,Scotland
Barry Stewart,1996,Prop,4,0,4,0,0,0,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing,June 3,1975,Scotland
Murray Wallace,1996,Flanker,3,1,2,0,0,0,Milton of Campsie,United Kingdom,Scotland,East Dunbartonshire,Milton Of Campsie,October 13,1967,Scotland
Mattie Stewart,1996,Prop,34,11,22,1,0,0,Dartford,United Kingdom,DA1 1ED,England,South East,May 18,1973,Scotland
Graham Ellis,1997,Hooker,4,1,3,0,0,0,Hawick,United Kingdom,Scotland,Scottish Borders,Hawick,April 6,1965,Scotland
Tom Smith,1997,Prop,67,29,37,1,6,30,London,United Kingdom,England,Greater London,London,October 31,1971,Scotland
Cameron Glasgow,1997,Fullback,1,0,1,0,0,0,Bridge of Allan,United Kingdom,Scotland,Stirling Council,Bridge of Allan,February 24,1966,Scotland
Duncan Hodge,1997,Fly-half,26,11,14,1,6,123,Dumfries,United Kingdom,Scotland,Dumfries and Galloway,Dumfries,August 18,1974,Scotland
James Craig,1997,Wing,4,1,2,1,0,0,Glasgow,United Kingdom,G,Scotland,Glasgow City,March 2,1977,Scotland
Grant McKelvey,1997,Hooker,1,0,1,0,0,0,Chingola,Zambia,Copperbelt Province,Chingola,Missing,December 28,1968,Scotland
Scott Murray,1997,Lock,87,31,55,1,3,15,Musselburgh,United Kingdom,Scotland,East Lothian,Musselburgh,January 15,1976,Scotland
Adam Roxburgh,1997,Flanker,8,0,8,0,0,0,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing,April 14,1970,Scotland
George Graham,1997,Prop,25,11,14,0,1,5,Stirling,United Kingdom,Scotland,Stirlingshire,Stirling,January 19,1966,Scotland
Stuart Grimes,1997,Lock,71,27,43,1,5,25,Aberdeen,United Kingdom,Scotland,Aberdeenshire,Aberdeen,April 4,1974,Scotland
Gordon Bulloch,1997,Hooker,77,26,50,1,4,20,Glasgow,United Kingdom,G,Scotland,Glasgow City,March 26,1975,Scotland
Simon Holmes,1998,Flanker,3,1,2,0,0,0,Workington,United Kingdom,England,North West England,Cumbria,December 12,1966,Scotland
Derrick Lee,1998,Fullback,12,1,11,0,1,34,Ayr,United Kingdom,Scotland,South Ayrshire,Ayr,October 1,1973,Scotland
Shaun Longstaff,1998,Wing,15,5,10,0,2,10,Wellington,New Zealand/Aotearoa,Wellington,Wellington City,Wellington,January 3,1972,Scotland
Cammie Murray,1998,Wing,26,11,14,1,7,35,Hawick,United Kingdom,Scotland,Scottish Borders,Hawick,March 31,1975,Scotland
Hugh Gilmour,1998,Wing,1,0,1,0,1,5,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing,September 13,1974,Scotland
Gordon McIlwham,1998,Prop,16,5,10,1,0,0,Glasgow,United Kingdom,G,Scotland,Glasgow City,November 13,1969,Scotland
Matthew Proudfoot,1998,Prop,4,0,4,0,0,0,Klerksdorp,South Africa,North West,Dr Kenneth Kaunda District Municipality,Klerksdorp,January 30,1972,Scotland
Glenn Metcalfe,1998,Fullback,40,17,23,0,4,20,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,April 15,1970,Scotland
Gordon Simpson,1998,No. 8,15,5,10,0,3,15,Takapuna,New Zealand/Aotearoa,Auckland,Devonport-Takapuna,Takapuna,September 21,1971,Scotland
John Leslie,1998,Centre,23,10,12,1,4,20,Lower Hutt,New Zealand/Aotearoa,Wellington,Lower Hutt City,Lower Hutt,November 25,1970,Scotland
Jamie Mayer,1998,Centre,8,3,5,0,0,0,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing,April 16,1977,Scotland
Budge Pountney,1998,Flanker,31,15,15,1,5,25,Southampton,United Kingdom,England,South East,Southampton,November 13,1973,Scotland
Martin Leslie,1998,Flanker,37,17,19,1,10,50,Lower Hutt,New Zealand/Aotearoa,Wellington,Lower Hutt City,Lower Hutt,October 25,1971,Scotland
Iain Fairley,1999,Scrum-half,3,3,0,0,0,0,Kelso,United States of America,Washington,Cowlitz County,Kelso,August 29,1973,Scotland
Graeme Burns,1999,Scrum-half,4,3,1,0,0,0,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing,October 29,1971,Scotland
Steve Brotherstone,1999,Hooker,8,4,4,0,0,0,Duns,United Kingdom,Scotland,Scottish Borders,Duns,April 16,1971,Scotland
James McLaren,1999,Centre,30,13,16,1,6,30,Stirling,United Kingdom,Scotland,Stirlingshire,Stirling,July 28,1972,Scotland
Robbie Russell,1999,Hooker,27,12,15,0,4,20,QLD,Australia,Queensland,Missing,Missing,May 1,1976,Scotland
Cameron Mather,1999,Back-row,10,4,6,0,2,10,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,August 20,1972,Scotland
Chris Paterson,1999,"Fullback, Wing",109,43,65,1,22,809,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing,March 30,1978,Scotland
Craig Moir,2000,"Wing, Centre",3,1,2,0,0,0,Aberdeen,United Kingdom,Scotland,Aberdeenshire,Aberdeen,September 25,1973,Scotland
Richard Metcalfe,2000,Lock,9,3,5,1,1,5,Leeds,United Kingdom,England,Yorkshire and the Humber,Leeds,November 21,1973,Scotland
Jason White,2000,Back-row,77,31,46,0,4,20,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing,April 17,1978,Scotland
Ross Beattie,2000,Back-row,9,5,4,0,0,0,Sittingbourne,United Kingdom,England,South East,Kent,November 15,1977,Scotland
Iain Fullarton,2000,Lock,8,2,6,0,0,0,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing,April 25,1976,Scotland
Jon Petrie,2000,Back-row,45,17,27,1,3,15,Dundee,United Kingdom,Scotland,Dundee City,Dundee,October 19,1976,Scotland
Graeme Beveridge,2000,Scrum-half,6,4,2,0,0,0,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing,February 17,1976,Scotland
Nathan Hines,2000,Lock,77,30,46,1,2,10,Wagga Wagga,Australia,2650,New South Wales,Wagga Wagga,November 29,1976,Scotland
Steve Scott,2000,Hooker,11,8,3,0,0,0,Galashiels,United Kingdom,Scotland,Scottish Borders,Galashiels,July 26,1974,Scotland
