James Parker,1924,Wing-forward,Lyttelton,3,3,1,3,New Zealand/Aotearoa,Canterbury,Christchurch City
Snowy Svenson,1924,Wing,Toowoomba,4,4,4,12,Australia,Queensland,Toowoomba
Cyril Brownlie,1924,Lock,Wanganui,3,3,0,0,New Zealand/Aotearoa,Manawatu-Wanganui,Wanganui District
Neil McGregor,1924,Fly-half,Lowburn,2,2,0,0,United Kingdom,England,Yorkshire and the Humber
Jimmy Mill,1924,Scrum-half,Tokomaru Bay,4,3,0,0,New Zealand/Aotearoa,Gisborne,Tokomaru Bay
Cliff Porter,1925,Wing-forward,Edinburgh,7,4,4,12,United Kingdom,Scotland,City of Edinburgh
Geoff Alley,1928,Lock,Amberley,3,1,0,0,United Kingdom,England,South East
Syd Carleton,1928,Centre,Christchurch,6,1,0,0,New Zealand/Aotearoa,Canterbury,Christchurch City
Bunny Finlayson,1928,Lock,Maungaturoto,6,3,0,0,New Zealand/Aotearoa,Northland,Kaipara District
Bert Grenside,1928,Wing,Hastings,6,2,3,9,United Kingdom,England,South East
Swin Hadley,1928,Prop,Whangaroa,4,2,0,0,New Zealand/Aotearoa,Northland,Far North District
William Hazlett,1928,Flanker,Invercargill,8,5,0,0,New Zealand/Aotearoa,Southland,Invercargill City
Lancelot Johnson,1928,Fly-half,Lumsden,4,2,0,0,New Zealand/Aotearoa,Southland,Lumsden
David Lindsay,1928,Fullback,Studholm,3,1,0,3,Canada,E3B3E7,New Brunswick
Alan Robilliard,1928,Wing,Ashburton,4,2,0,0,United Kingdom,England,South West England
George Scrimshaw,1928,Wing-forward,Islington,1,0,0,0,United Kingdom,N1,England
Ronald Stewart,1928,Wing-forward,Waikaia,5,3,1,3,New Zealand/Aotearoa,Southland,Waikaia
William Strang,1928,Fly-half,Invercargill,5,4,1,13,New Zealand/Aotearoa,Southland,Invercargill City
Tuna Swain,1928,Prop,NSW,4,2,1,3,Australia,New South Wales,Missing
Reuben McWilliams,1928,Flanker,Paeroa,10,5,1,3,New Zealand/Aotearoa,Waikato,Hauraki District
Herb Lilburne,1928,Fly-half,Burnham,10,3,0,4,United States of America,Illinois,Cook County
Ian Harvey,1928,Lock,Masterton,1,1,0,0,New Zealand/Aotearoa,Wellington,Masterton District
Beau Cottrell,1929,Prop,Westport,11,6,0,0,United States of America,Connecticut,Fairfield County
John Geddes,1929,Wing,Invercargill,1,0,0,0,New Zealand/Aotearoa,Southland,Invercargill City
Bill Heke,1929,Lock,King Country,3,0,0,0,United States of America,23011,Virginia
Lew Hook,1929,Centre,Puni,3,0,0,0,Tanzania,Lake,Shinyanga
Charles Oliver,1929,Five-eighth,Wanganui,7,2,2,6,New Zealand/Aotearoa,Manawatu-Wanganui,Wanganui District
Keith Reid,1929,Prop,Clareville,2,0,0,0,United States of America,Texas,Bee County
Wattie Reside,1929,Lock,Masterton,1,0,0,0,New Zealand/Aotearoa,Wellington,Masterton District
Fritz Snow,1929,Flanker,Nelson,3,0,0,0,New Zealand/Aotearoa,Nelson,Missing
Charles Sonntag,1929,Lock,Dunedin,3,0,0,0,New Zealand/Aotearoa,Otago,Dunedin City
Jack Tuck,1929,Scrum-half,Tikokino,3,0,0,0,New Zealand/Aotearoa,Hawke's Bay,Central Hawke's Bay District
Alfred Waterman,1929,Wing,Auckland,2,0,0,0,New Zealand/Aotearoa,Auckland,Missing
Clinton Stringfellow,1929,Centre,Chertsey,2,0,1,3,United Kingdom,England,South East
Alfred Kivell,1929,Lock,Thames,2,0,0,0,New Zealand/Aotearoa,Waikato,Thames Coromandel District
Bertram Palmer,1929,Hooker,Mosstown,3,2,1,3,Republic of Ireland,Leinster,County Longford
Rawi Cundy,1929,Wing-forward,Featherston,1,0,0,3,New Zealand/Aotearoa,Wellington,South Wairarapa District
Tiny Leys,1929,Scrum-half,Wellington,1,0,0,0,New Zealand/Aotearoa,Wellington,Wellington City
Walter Batty,1930,Flanker,1905,4,3,1,3,Algérie الجزائر,Sétif - سطيف‎,Daïra Salah Bey
George Hart,1930,Wing,Christchurch,11,8,7,21,New Zealand/Aotearoa,Canterbury,Christchurch City
Don Oliver,1930,Wing,Dunedin,2,1,1,3,New Zealand/Aotearoa,Otago,Dunedin City
Edward Steere,1930,Lock,Raetihi,6,4,0,0,New Zealand/Aotearoa,Manawatu-Wanganui,Ruapehu District
Merv Corner,1930,Scrum-half,Auckland,6,4,0,0,New Zealand/Aotearoa,Auckland,Missing
John Hore,1930,Prop,Dunedin,10,6,3,9,New Zealand/Aotearoa,Otago,Dunedin City
Hugh McLean,1930,Flanker,Wanganui,9,5,3,9,New Zealand/Aotearoa,Manawatu-Wanganui,Wanganui District
Kelly Ball,1931,Wing,Foxton,5,3,4,12,United Kingdom,England,East of England
Ron Bush,1931,Fullback,Nelson,1,1,0,14,New Zealand/Aotearoa,Nelson,Missing
Ted Jessep,1931,Prop,Leichhard,4,2,0,0,Australia,0800,Northern Territory
Donald Max,1931,Lock,Nelson,3,1,1,3,New Zealand/Aotearoa,Nelson,Missing
Thomas Metcalfe,1931,No. 8,Invercargill,2,1,0,0,New Zealand/Aotearoa,Southland,Invercargill City
Rusty Page,1931,Fly-half,Dunedin,6,3,1,3,New Zealand/Aotearoa,Otago,Dunedin City
George Purdue,1931,Lock,Invercargill,4,3,1,3,New Zealand/Aotearoa,Southland,Invercargill City
