Cyril Brownlie,1924,Lock,Wanganui,3,3,0,0
Neil McGregor,1924,Fly-half,Lowburn,2,2,0,0
Jimmy Mill,1924,Scrum-half,Tokomaru Bay,4,3,0,0
Cliff Porter,1925,Wing-forward,Edinburgh,7,4,4,12
Geoff Alley,1928,Lock,Amberley,3,1,0,0
Syd Carleton,1928,Centre,Christchurch,6,1,0,0
Bunny Finlayson,1928,Lock,Maungaturoto,6,3,0,0
Bert Grenside,1928,Wing,Hastings,6,2,3,9
Swin Hadley,1928,Prop,Whangaroa,4,2,0,0
William Hazlett,1928,Flanker,Invercargill,8,5,0,0
Lancelot Johnson,1928,Fly-half,Lumsden,4,2,0,0
David Lindsay,1928,Fullback,Studholm,3,1,0,3
Alan Robilliard,1928,Wing,Ashburton,4,2,0,0
George Scrimshaw,1928,Wing-forward,Islington,1,0,0,0
Ronald Stewart,1928,Wing-forward,Waikaia,5,3,1,3
William Strang,1928,Fly-half,Invercargill,5,4,1,13
Tuna Swain,1928,Prop,NSW,4,2,1,3
Reuben McWilliams,1928,Flanker,Paeroa,10,5,1,3
Herb Lilburne,1928,Fly-half,Burnham,10,3,0,4
Ian Harvey,1928,Lock,Masterton,1,1,0,0
Beau Cottrell,1929,Prop,Westport,11,6,0,0
John Geddes,1929,Wing,Invercargill,1,0,0,0
Bill Heke,1929,Lock,King Country,3,0,0,0
Lew Hook,1929,Centre,Puni,3,0,0,0
Charles Oliver,1929,Five-eighth,Wanganui,7,2,2,6
Keith Reid,1929,Prop,Clareville,2,0,0,0
Wattie Reside,1929,Lock,Masterton,1,0,0,0
Fritz Snow,1929,Flanker,Nelson,3,0,0,0
Charles Sonntag,1929,Lock,Dunedin,3,0,0,0
Jack Tuck,1929,Scrum-half,Tikokino,3,0,0,0
Alfred Waterman,1929,Wing,Auckland,2,0,0,0
Clinton Stringfellow,1929,Centre,Chertsey,2,0,1,3
Alfred Kivell,1929,Lock,Thames,2,0,0,0
Bertram Palmer,1929,Hooker,Mosstown,3,2,1,3
Rawi Cundy,1929,Wing-forward,Featherston,1,0,0,3
Tiny Leys,1929,Scrum-half,Wellington,1,0,0,0
Walter Batty,1930,Flanker,1905,4,3,1,3
George Hart,1930,Wing,Christchurch,11,8,7,21
Don Oliver,1930,Wing,Dunedin,2,1,1,3
Edward Steere,1930,Lock,Raetihi,6,4,0,0
Merv Corner,1930,Scrum-half,Auckland,6,4,0,0
John Hore,1930,Prop,Dunedin,10,6,3,9
Hugh McLean,1930,Flanker,Wanganui,9,5,3,9
Kelly Ball,1931,Wing,Foxton,5,3,4,12
Ron Bush,1931,Fullback,Nelson,1,1,0,14
Ted Jessep,1931,Prop,Leichhard,4,2,0,0
Donald Max,1931,Lock,Nelson,3,1,1,3
Thomas Metcalfe,1931,No. 8,Invercargill,2,1,0,0
Rusty Page,1931,Fly-half,Dunedin,6,3,1,3
George Purdue,1931,Lock,Invercargill,4,3,1,3
Frank Solomon,1931,No. 8,American Samoa,3,3,1,3
George Bullock-Douglas,1932,Wing,Wanganui,5,2,3,9
Pat Caughey,1932,Centre,Auckland,9,4,3,9
Francis Kilby,1932,Scrum-half,Invercargill,4,2,1,3
Jack Manchester,1932,Flanker,Waimate,9,4,1,3
Bunk Pollock,1932,Five-eighth,Petone,5,4,0,29
Joe Procter,1932,Wing,Dunedin,1,0,0,0
Ray Clarke,1932,Lock,Wairea,2,2,0,0
Arthur Collins,1932,Fullback,Stratford,3,2,0,9
Gordon Innes,1932,Five-eighth,Dunedin,1,1,0,0
Bill Hadley,1934,Hooker,Auckland,8,4,2,6
Bubs Knight,1934,Lock,Auckland,1,0,1,3
Arthur Lambourn,1934,Prop,Qld,10,4,0,0
Roderick McKenzie,1934,Flanker,Rakaia,9,6,0,0
Ned Barry,1934,Flanker,Temuka,1,0,0,0
Jack Griffiths,1934,Fly-half,Wellington,7,5,0,0
Edward Holder,1934,Wing,Seddonville,1,0,0,0
Ron King,1934,Lock,Waiuta,13,8,0,0
Hawea Mataira,1934,No. 8,Nuhaka,1,0,0,0
Mike Gilbert,1935,Fullback,Rothesay,4,2,0,20
Tonk Mahoney,1935,No. 8,Woodville,4,2,0,0
Brushy Mitchell,1935,Centre,Invercargill,8,5,4,12
Tori Reid,1935,Lock,Tokomaru Bay,9,5,2,6
Joey Sadler,1935,Scrum-half,Wellington,5,4,0,0
Doug Dalton,1935,Prop,Napier,9,6,0,0
Snowy Tindill,1936,"Fly-half, Scrum-half",Nelson,1,0,0,0
Everard Jackson,1936,Prop,Hastings,6,4,0,0
Shorty Killeen,1936,Five-eighth,Wellington,1,1,0,0
John Rankin,1936,No. 8,Christchurch,3,2,2,6
Jim Watt,1936,Wing,Dunedin,2,2,2,6
Jock Wells,1936,Flanker,nr.Dargaville,2,2,0,0
Colin Gillies,1936,Fly-half,Oamaru,1,1,0,0
