Tomas Salzman,1936,,3,2,1,0,0,0,date unknown,g,n,i,s
Emilio Schiavio,1936,,3,2,1,0,0,0,date unknown,g,n,i,s
Herbert Talbot,1936,,4,3,1,0,0,0,date unknown,g,n,i,s
Percy Talbot,1936,,2,1,1,0,0,0,date unknown,g,n,i,s
Eduardo Arriaga,1936,,2,2,0,0,0,0,date unknown,g,n,i,s
Archie Cameron,1936,Hooker,3,3,0,0,0,0,date unknown,g,n,i,s
Luis Hughes,1936,,1,1,0,0,0,0,date unknown,g,n,i,s
Walter Sutton,1936,,1,1,0,0,0,0,date unknown,g,n,i,s
Jose Tagliabue,1936,,2,2,0,0,0,0,date unknown,g,n,i,s
Raymond Wilkins,1936,,2,2,0,0,0,0,date unknown,g,n,i,s
Archie Ker,1936,,2,2,0,0,0,0,date unknown,g,n,i,s
Hector Pasman,1936,,1,1,0,0,0,0,date unknown,g,n,i,s
Samuel Ratcliff,1936,,1,1,0,0,0,0,date unknown,g,n,i,s
Tomas Blades,1938,,1,1,0,0,0,0,date unknown,g,n,i,s
Eric Buckley,1938,,1,1,0,0,0,0,date unknown,g,n,i,s
Keith Bush,1938,,1,1,0,0,0,0,date unknown,g,n,i,s
Jeronimo Cernegoy,1938,,1,1,0,0,0,0,date unknown,g,n,i,s
P.H. Cox,1938,,1,1,0,0,0,0,date unknown,g,n,i,s
Douglas Hine,1938,,1,1,0,0,0,0,date unknown,g,n,i,s
Ricardo Martin,1938,,1,1,0,0,0,0,date unknown,g,n,i,s
Marcelo Pacheco,1938,,1,1,0,0,0,0,date unknown,g,n,i,s
J. Topping,1938,,1,1,0,0,0,0,date unknown,g,n,i,s
Matias Avellaneda,1948,Wing,4,2,2,0,0,0,Parana,Brasil,Região Nordeste,PE,Missing
Juan de Pablo,1948,Wing,1,0,1,0,0,0,date unknown,g,n,i,s
Guillermo Ehrman,1948,Scrum-half,10,3,6,1,5,21,date unknown,g,n,i,s
Ricardo Follett,1948,Prop,5,0,4,1,0,0,Buenos Aires,Argentina,CABA,Comuna 6,CABA
Ricardo Frigerio,1948,Fullback,3,0,3,0,0,0,date unknown,g,n,i,s
Ricardo Giles,1948,Fly-half,6,1,4,1,0,0,date unknown,g,n,i,s
Lucas Glastra,1948,Lock,3,0,2,1,0,0,date unknown,g,n,i,s
Bruno Grigolon,1948,"Flanker, Prop",3,0,3,0,0,0,date unknown,g,n,i,s
Luis Maurette,1948,Lock,3,0,3,0,0,0,date unknown,g,n,i,s
Enrique Monpelat,1948,"Centre, Fly-half",2,0,2,0,0,0,date unknown,g,n,i,s
Miguel Sarandon,1948,"Back-row, Hooker",9,3,5,1,0,0,date unknown,g,n,i,s
Ronaldo Sharpe,1948,Prop,1,0,1,0,0,0,date unknown,g,n,i,s
Carlos Swain,1948,Hooker,7,3,3,1,1,3,date unknown,g,n,i,s
Normando Tompkins,1948,"Lock, Flanker",5,0,4,1,0,0,date unknown,g,n,i,s
Prudencio Torres Garcia,1948,Centre,1,0,1,0,0,0,date unknown,g,n,i,s
Horacio Achaval,1948,Hooker,1,0,1,0,0,0,date unknown,g,n,i,s
Juan Hardie,1948,Prop,1,0,1,0,0,0,date unknown,g,n,i,s
Ezequiel Holmberg,1948,"Scrum-half, Flanker",2,0,2,0,0,0,date unknown,g,n,i,s
A. Jones,1948,Centre,1,0,1,0,0,0,date unknown,g,n,i,s
Jaime O'Farrell,1948,"Prop, Flanker",4,2,2,0,6,18,date unknown,g,n,i,s
Arturo Phillips,1948,No. 8,3,0,3,0,0,0,date unknown,g,n,i,s
Jorge Sansot,1948,Centre,1,0,1,0,0,0,date unknown,g,n,i,s
Julian Santiago,1948,Wing,2,0,1,1,0,0,date unknown,g,n,i,s
Edmundo Caffarone,1949,Wing,8,2,5,1,2,6,date unknown,g,n,i,s
Emilio Dominguez,1949,Lock,6,0,5,1,0,0,date unknown,g,n,i,s
Luis Dorado,1949,Wing,1,0,1,0,0,0,date unknown,g,n,i,s
Barry Holmes,1949,Fullback,6,2,4,0,0,4,Buenos Aires,Argentina,CABA,Comuna 6,CABA
Miguel Hughes,1949,Flanker,2,0,2,0,0,0,date unknown,g,n,i,s
Pedro Macadam,1949,Centre,2,0,2,0,0,0,1921,Algérie الجزائر,Sétif - سطيف‎,Daïra Djemila,Djemila
Carlos Orti,1949,Prop,2,0,2,0,0,0,date unknown,g,n,i,s
Alfredo Palma,1949,Centre,6,0,5,1,1,3,date unknown,g,n,i,s
Juan Petrone,1949,Prop,2,0,2,0,0,0,date unknown,g,n,i,s
William Chiswell,1949,Wing,1,0,1,0,0,0,date unknown,g,n,i,s
Emilio Dacharry,1949,Hooker,1,0,1,0,0,0,date unknown,g,n,i,s
Leslie Allen,1951,Prop,3,3,0,0,0,0,date unknown,g,n,i,s
Ricardo Bazan,1951,Centre,4,3,1,0,2,8,date unknown,g,n,i,s
Desmond Farrell,1951,,1,1,0,0,2,6,date unknown,g,n,i,s
Enrique Fernandez del Casal,1951,Centre,7,3,3,1,0,40,date unknown,g,n,i,s
Marcelo Lanusse,1951,Back-row,3,3,0,0,0,0,date unknown,g,n,i,s
Carlos Morea,1951,Lock,3,3,0,0,2,6,date unknown,g,n,i,s
Jose Morganti,1951,Lock,3,3,0,0,0,0,date unknown,g,n,i,s
Uriel O'Farrell,1951,Wing,3,3,0,0,14,42,date unknown,g,n,i,s
Ricardo Pont Lezica,1951,Back-row,3,3,0,0,0,0,date unknown,g,n,i,s
Horacio Solveyra,1951,,1,1,0,0,0,0,date unknown,g,n,i,s
Isidro Comas,1951,Fly-half,5,4,1,0,1,3,date unknown,g,n,i,s
Alberto Conen,1951,No. 8,3,1,1,1,0,0,date unknown,g,n,i,s
Julio Genoud,1952,Fullback,3,0,2,1,0,0,date unknown,g,n,i,s
Rodolfo Grosse,1952,Flanker,4,0,3,1,0,0,date unknown,g,n,i,s
