Name,Team,Debut,Position,Matches,Wins,Losses,Draws,Points,Tries,Birthplace,Birthcountry
George Stowers,Samoa,2001,Back-row,24,10,14,0,25,5,"Moto'otua, Western Samoa",Samoa
Jeremy Tomuli,Samoa,2001,Prop,14,8,6,0,0,0,NA,NewZealand
Siaosi Vaili,Samoa,2001,Back-row,10,6,4,0,0,0,"Apia, Western Samoa",Samoa
Kitiona Viliamu,Samoa,2001,"Lock, Flanker",10,3,7,0,5,1,Wellington,NewZealand
Fa'amaoni Lalomilo,Samoa,2001,Prop,2,1,1,0,0,0,,
Carl Manu,Samoa,2002,Centre,4,2,2,0,0,0,Christchurch,NewZealand
Henry Tuilagi,Samoa,2002,No. 8,10,4,6,0,5,1,"Fatausi-Fogapoa, Western Samoa",Samoa
Alesana Tuilagi,Samoa,2002,Wing,38,17,20,1,90,18,"Fatausi-Fogapoa, Western Samoa",Samoa
Maurie Fa'asavalu,Samoa,2002,Back-row,27,14,13,0,10,2,"Moto'otua, Western Samoa",Samoa
Ponali Tapelu,Samoa,2002,Flanker,1,0,1,0,0,0,NA,România
Ron Fanu'atanu,Samoa,2003,Wing,2,1,1,0,5,1,"Apia, Western Samoa",Samoa
Fa'atonu Fili,Samoa,2003,"Centre, Fly-half",5,1,4,0,8,0,Wellington,NewZealand
Dale Rasmussen,Samoa,2003,Centre,9,4,5,0,0,0,Auckland,NewZealand
Gaolo Elisara,Samoa,2003,Centre,2,1,1,0,0,0,NA,Svizra
Des Tuiali'i,Samoa,2003,Flanker,5,2,3,0,0,0,"Apia, Western Samoa",Samoa
Dom Feau'nati,Samoa,2003,Centre,5,3,2,0,25,5,Wellington,NewZealand
Sailosi Tagicakibau,Samoa,2003,Wing,24,12,12,0,35,7,Auckland,NewZealand
Pama Petia,Samoa,2003,No. 8,1,1,0,0,0,0,NA,Svizra
Peter Poulos,Samoa,2003,Flanker,4,2,2,0,0,0,NA,Svizra
Simon Lemalu,Samoa,2003,Prop,13,6,7,0,5,1,NA,Sverige
Romi Ropati,Samoa,2003,Centre,2,0,2,0,0,0,Auckland,NewZealand
David Lemi,Samoa,2004,Wing,42,19,22,1,55,11,"Apia, Western Samoa",Samoa
Ulia Ulia,Samoa,2004,Back-row,11,7,4,0,5,1,"Apia, Western Samoa",Samoa
Roger Warren,Samoa,2004,Fly-half,12,7,5,0,119,0,Western Samoa,Samoa
Nathan George,Samoa,2004,Lock,2,1,1,0,0,0,NA,România
John Senio,Samoa,2004,Scrum-half,10,6,4,0,10,2,Western Samoa,Samoa
Loleni Tafunai,Samoa,2004,Hooker,11,7,4,0,10,2,NA,Sverige
Michael von Dincklage,Samoa,2004,Lock,1,0,1,0,0,0,Auckland,NewZealand
Ray Tuivaiti,Samoa,2004,Flanker,1,0,1,0,0,0,NA,Sverige
Lolo Lui,Samoa,2004,Fullback,25,17,8,0,36,0,"Apia, Western Samoa",Samoa
Simaika Mikaele,Samoa,2004,Flanker,10,6,4,0,0,0,NA,Samoa
Census Johnston,Samoa,2005,Prop,55,23,31,1,20,4,Auckland,NewZealand
Apoua Stewart,Samoa,2005,"Fullback, Wing",2,1,1,0,0,0,Wellington,NewZealand
Justin Va'a,Samoa,2005,Prop,23,9,14,0,10,2,Lower Hutt,NewZealand
Lualua Vailoaloa,Samoa,2005,Back-row,4,1,3,0,0,0,NA,Sverige
Dan Leo,Samoa,2005,Lock,42,22,19,1,5,1,Palmerston North,NewZealand
Jamie Parkinson,Samoa,2005,Prop,2,1,1,0,0,0,NA,Svizra
Faletoese Talapusi,Samoa,2005,Centre,5,3,2,0,2,0,NA,Sverige
Notise Tauafao,Samoa,2005,Scrum-half,16,10,6,0,5,1,NA,Sverige
Paul Tupai,Samoa,2005,"Lock, Back-row",5,2,3,0,0,0,Rotorua,NewZealand
Filisoa Fa'aiu,Samoa,2005,No. 8,1,1,0,0,0,0,,
Donald Kerslake,Samoa,2005,Prop,9,7,2,0,0,0,Christchurch,NewZealand
Muliufi Salanoa,Samoa,2005,"Prop, Hooker",10,7,3,0,0,0,"Apia, Western Samoa",Samoa
Iosefa Taina,Samoa,2005,Back-row,5,3,2,0,0,0,NA,Svizra
Andy Tuilagi,Samoa,2005,Centre,17,11,5,1,25,5,"Apia, Western Samoa",Samoa
Daniel Farani,Samoa,2005,Back-row,9,5,4,0,15,3,Wellington,NewZealand
Pelu Taele-Pavihi,Samoa,2005,Lock,8,5,3,0,0,0,Dunedin,NewZealand
Garrick Cowley,Samoa,2005,Scrum-half,4,3,1,0,0,0,Rotorua,NewZealand
Jonny Fa'amatuainu,Samoa,2005,"Lock, Back-row",12,5,7,0,0,0,NA,NewZealand
Eliota Fuimaono-Sapolu,Samoa,2005,Centre,23,11,12,0,15,3,"Apia, Western Samoa",Samoa
Aukuso Collins,Samoa,2005,Centre,2,1,1,0,0,0,NA,
Kiri Mariner,Samoa,2005,Centre,1,1,0,0,0,0,Western Samoa,Samoa
Timoteo Iosua,Samoa,2006,"Fullback, Wing",4,2,2,0,15,3,NA,
Seilala Mapusua,Samoa,2004,Centre,33,13,20,0,10,2,"Moto'otua, Western Samoa",Samoa
Philemon Toleafoa,Samoa,2006,Prop,2,1,1,0,0,0,Western Samoa,Samoa
Alafoti Faosiliva,Samoa,2006,Flanker,21,12,8,1,25,5,"Afega, Western Samoa",Samoa
Doug Sanft,Samoa,2006,"Centre, Fly-half",1,1,0,0,2,0,,
Chad Slade,Samoa,2006,No. 8,6,3,3,0,0,0,"Matuatua, Western Samoa",Samoa
Loki Crichton,Samoa,2006,Utility back,10,5,5,0,62,0,"Moata'a, Western Samoa",Samoa
Alapasa Cortz,Samoa,2007,Flanker,1,1,0,0,0,0,NA,
Filipo Levi,Samoa,2004,Lock,30,13,17,0,0,0,Huntly,Scotland
Justin Purdie,Samoa,2007,Back-row,8,4,4,0,0,0,Wellington,NewZealand
Kane Thompson,Samoa,2007,Lock,33,13,19,1,10,2,Paraparaumu,NewZealand
Gavin Williams,Samoa,2007,Centre,18,8,10,0,106,5,Auckland,NewZealand
Tauvaga Fa'afou,Samoa,2007,Wing,1,1,0,0,0,0,,
Na'ama Leleimalefaga,Samoa,2007,Prop,2,2,0,0,0,0,"Apia, Western Samoa",Samoa
Junior Poluleuligaga,Samoa,2006,Scrum-half,23,8,15,0,20,4,Auckland,NewZealand
Joe Tekori,Samoa,2007,Lock,34,13,20,1,20,4,"Moto'otua, Western Samoa",Samoa
Jerry Meafou,Samoa,2007,Centre,4,1,3,0,0,0,"Apia, Western Samoa",Samoa
Silao Vaisola Sefo,Samoa,2007,Hooker,1,1,0,0,0,0,"Apia, Western Samoa",Samoa
Henry Fa'afili,Samoa,2008,"Wing, Centre",10,5,5,0,5,1,"Moto'otua, Western Samoa",Samoa
