Name,Team,Debut,Position,Matches,Wins,Losses,Draws,Points,Tries,Birthplace,Birthcountry
Normando Tompkins,Argentina,1948,"Lock, Flanker",5.0,0.0,4.0,1.0,0.0,0.0,,
Prudencio Torres Garcia,Argentina,1948,Centre,1.0,0.0,1.0,0.0,0.0,0.0,,
Horacio Achaval,Argentina,1948,Hooker,1.0,0.0,1.0,0.0,0.0,0.0,,
Juan Hardie,Argentina,1948,Prop,1.0,0.0,1.0,0.0,0.0,0.0,,
Ezequiel Holmberg,Argentina,1948,"Scrum-half, Flanker",2.0,0.0,2.0,0.0,0.0,0.0,,
A. Jones,Argentina,1948,Centre,1.0,0.0,1.0,0.0,0.0,0.0,,
Jaime O'Farrell,Argentina,1948,"Flanker, Prop",4.0,2.0,2.0,0.0,18.0,6.0,,
Arturo Phillips,Argentina,1948,No. 8,3.0,0.0,3.0,0.0,0.0,0.0,,
Jorge Sansot,Argentina,1948,Centre,1.0,0.0,1.0,0.0,0.0,0.0,,
Julian Santiago,Argentina,1948,Wing,2.0,0.0,1.0,1.0,0.0,0.0,,
Edmundo Caffarone,Argentina,1949,Wing,8.0,2.0,5.0,1.0,6.0,2.0,,
Emilio Dominguez,Argentina,1949,Lock,6.0,0.0,5.0,1.0,0.0,0.0,,
Luis Dorado,Argentina,1949,Wing,1.0,0.0,1.0,0.0,0.0,0.0,,
Barry Holmes,Argentina,1949,Fullback,6.0,2.0,4.0,0.0,4.0,0.0,Buenos Aires,Argentina
Miguel Hughes,Argentina,1949,Flanker,2.0,0.0,2.0,0.0,0.0,0.0,,
Pedro Macadam,Argentina,1949,Centre,2.0,0.0,2.0,0.0,0.0,0.0,,
Carlos Orti,Argentina,1949,Prop,2.0,0.0,2.0,0.0,0.0,0.0,,
Alfredo Palma,Argentina,1949,Centre,6.0,0.0,5.0,1.0,3.0,1.0,,
Juan Petrone,Argentina,1949,Prop,2.0,0.0,2.0,0.0,0.0,0.0,,
William Chiswell,Argentina,1949,Wing,1.0,0.0,1.0,0.0,0.0,0.0,,
Emilio Dacharry,Argentina,1949,Hooker,1.0,0.0,1.0,0.0,0.0,0.0,,
Leslie Allen,Argentina,1951,Prop,3.0,3.0,0.0,0.0,0.0,0.0,,
Ricardo Bazan,Argentina,1951,Centre,4.0,3.0,1.0,0.0,8.0,2.0,,
Desmond Farrell,Argentina,1951,Wing,1.0,1.0,0.0,0.0,6.0,2.0,,
Enrique Fernandez del Casal,Argentina,1951,Centre,7.0,3.0,3.0,1.0,40.0,0.0,,
Marcelo Lanusse,Argentina,1951,Back-row,3.0,3.0,0.0,0.0,0.0,0.0,,
