Name,Team,Debut,Position,Matches,Wins,Losses,Draws,Points,Tries,Birthplace,Birthcountry
Tom Mitchell,Fiji,1986,"Wing, Centre",11,5,4,2,24,6,Taveuni,Fiji
Salacieli Naivilawasa,Fiji,1986,Hooker,21,9,10,2,8,2,,
Pauliasi Tabulutu,Fiji,1986,Scrum-half,18,9,8,1,4,1,,
Waisake Turaga,Fiji,1986,Fly-half,1,0,1,0,0,0,,
Fabiano Vakadrano,Fiji,1986,Wing,1,0,1,0,0,0,,
Kavekini Nalaga,Fiji,1986,Wing,3,3,0,0,4,1,,
Ilaitia Ravouvou,Fiji,1986,"Fly-half, Wing",4,4,0,0,12,3,,
Peni Tora,Fiji,1986,Flanker,2,2,0,0,0,0,,
Epineri Naituku,Fiji,1987,Centre,2,1,1,0,0,0,,
Manasa Qoro,Fiji,1987,Flanker,4,2,2,0,11,2,,
John Sanday,Fiji,1987,"Lock, No. 8",2,1,1,0,0,0,,
Samu Vunivalu,Fiji,1987,Flanker,3,1,2,0,0,0,,
Jioji Cama,Fiji,1987,Lock,1,0,1,0,4,1,,
Livai Kididromo,Fiji,1987,Flanker,4,0,2,2,0,0,,
Mosese Taga,Fiji,1987,"Prop, Hooker",34,13,20,1,4,1,Nailaga,
Aisake Nadolo,Fiji,1987,Lock,23,8,14,1,5,1,,
Tukeli Nakauta,Fiji,1987,Flanker,3,3,0,0,0,0,,
Niko Baleiverata,Fiji,1988,Wing,4,2,1,1,0,0,,
Kini Malai,Fiji,1988,Fly-half,3,2,0,1,4,1,,
Noa Nadruku,Fiji,1988,Centre,13,5,6,2,8,2,,
Ilisoni Naituku,Fiji,1988,Prop,7,2,4,1,0,0,,
Pita Naruma,Fiji,1988,Flanker,15,4,10,1,4,1,,
Max Olsson,Fiji,1988,"No. 8, Lock",7,3,4,0,12,3,,
Mesake Rasari,Fiji,1988,Lock,10,4,4,2,16,4,,
Kinijoji Sarai,Fiji,1988,Fullback,3,2,0,1,24,0,,
Sakeasi Vonalagi,Fiji,1988,Back-row,9,2,5,2,9,2,,
Mesake Seavula,Fiji,1988,Scrum-half,3,2,0,1,4,1,,
John Edwards,Fiji,1988,Fly-half,1,0,0,1,0,0,,
Aporosa Ranuku Kenatale,Fiji,1988,Prop,1,0,0,1,0,0,,
Waisale Vatubua,Fiji,1988,Wing,2,1,0,1,8,2,,
Meli Radrekusa,Fiji,1988,Lock,1,1,0,0,0,0,,
Tevita Vonolagi,Fiji,1988,Wing,16,7,9,0,42,7,,
Luke Erenavula,Fiji,1989,Wing,7,3,4,0,8,2,,
Aminiasi Radrodro,Fiji,1989,Fly-half,2,1,1,0,0,0,,
Isikeli Waqavatu,Fiji,1989,Wing,4,2,2,0,8,2,,
Joeli Vulavou,Fiji,1989,Scrum-half,1,0,1,0,0,0,,
Waisale Serevi,Fiji,1989,Utility back,38,15,23,0,221,11,Suva,Fiji
Tomasi Lovo,Fiji,1989,"Fly-half, Wing",9,2,7,0,8,1,,
Lekima Vasuvulagi,Fiji,1989,Scrum-half,3,1,2,0,0,0,,
Mosese Natuilagilagi,Fiji,1989,Fullback,8,3,5,0,14,3,,
Vuata Narisia,Fiji,1990,Fly-half,2,2,0,0,0,0,,
Alipate Rabitu,Fiji,1990,Hooker,5,1,4,0,0,0,,
Ilie Tabua Tamanivalu,Fiji,1990,Flanker,26,19,7,0,15,3,Naivicula,Fiji
Timoci Wainiqolo,Fiji,1990,Flanker,5,4,1,0,4,1,,
Sunia Banuve,Fiji,1990,Centre,1,1,0,0,0,0,,
Epeli Naituivau,Fiji,1990,Prop,22,9,13,0,9,2,,
Fili Seru,Fiji,1990,Wing,10,4,6,0,16,4,,
Vesito Rauluni,Fiji,1990,"Centre, Wing",4,1,3,0,8,2,,
Dranivesi Baleiwei,Fiji,1990,Hooker,5,2,3,0,0,0,,
Sam Domoni,Fiji,1990,Lock,6,3,3,0,0,0,,
Niumaia Korovata,Fiji,1990,Wing,3,2,1,0,16,4,,
Waisea Suka,Fiji,1990,Scrum-half,3,1,2,0,14,1,,
Opeti Turuva,Fiji,1990,Fullback,11,4,7,0,58,1,,
Pio Kubuwai,Fiji,1991,Flanker,2,1,1,0,4,1,,
Kalaveti Naisoro,Fiji,1991,Centre,5,2,3,0,8,2,,
Tomasi Rabaka,Fiji,1991,Fly-half,4,2,2,0,24,1,,
Sekove Sadria,Fiji,1991,Prop,7,1,6,0,0,0,,
Pita Dau,Fiji,1991,Fly-half,3,1,2,0,12,0,,
Laisenia Katonawale,Fiji,1991,Flanker,4,2,2,0,0,0,,
Joeli Taqaiwai,Fiji,1991,"Centre, Wing",2,1,1,0,4,1,,
Mosese Vosanibole,Fiji,1991,Scrum-half,2,1,1,0,0,0,,
Naibuka Vuli,Fiji,1991,Prop,5,1,4,0,0,0,,
Lemeki Koroi,Fiji,1992,Centre,4,1,3,0,0,0,,
Sami Rabaka Nasagavesi,Fiji,1992,Scrum-half,29,15,14,0,14,3,Nadi,Fiji
Isaia Rasila,Fiji,1992,"Prop, Hooker",34,18,16,0,10,2,Vunavutu,
Viliame Rauluni,Fiji,1992,Centre,3,1,2,0,0,0,,
Viliame Sovalevu,Fiji,1992,Wing,2,0,2,0,0,0,,
Seta Tawake Naivaluwaqa,Fiji,1992,Flanker,22,11,11,0,10,2,,
Mesake Navugona,Fiji,1992,Wing,2,0,2,0,0,0,,
Sakeasi Verevuni,Fiji,1992,Prop,2,0,2,0,0,0,,
Anasa Koroitamana,Fiji,1992,Scrum-half,1,0,1,0,0,0,,
Gabirieli Naborisi,Fiji,1992,Flanker,1,0,1,0,0,0,,
Eliki Tikodraubuta,Fiji,1992,Utility back,1,0,1,0,6,0,,
Jioji Vatubua,Fiji,1992,Centre,1,0,1,0,0,0,,
Aisea Komaitai,Fiji,1992,Wing,3,0,3,0,0,0,,
Esala Nauga,Fiji,1992,Centre,8,1,7,0,0,0,,
Eparama Tuivunivono,Fiji,1992,Flanker,5,1,4,0,0,0,,
Joeli Matanatabu,Fiji,1993,Flanker,2,0,2,0,0,0,,
Waisea Mateiwai,Fiji,1993,Centre,3,1,2,0,0,0,,
Apenisa Sassen,Fiji,1993,Hooker,1,1,0,0,0,0,,
Eminoni Batimala,Fiji,1994,Hooker,12,4,8,0,5,1,,
Jonas Campbell,Fiji,1994,Flanker,6,1,5,0,0,0,,
Maka Kafoa,Fiji,1994,Lock,2,0,2,0,0,0,,
Alfi Mocelutu Vuivau,Fiji,1994,No. 8,36,17,19,0,20,4,,
Apisai Mucunabitu,Fiji,1994,Centre,2,0,2,0,0,0,,
Gabrieli Penjueli,Fiji,1994,Hooker,1,0,1,0,0,0,,
Ilaisa Saukuru,Fiji,1994,Fullback,3,0,3,0,8,0,,
Manasa Sisiwa,Fiji,1994,Wing,1,0,1,0,5,1,,
Pat Tuidraki,Fiji,1994,Wing,25,8,17,0,50,10,Lautoka,Fiji
Isikeli Basiyalo,Fiji,1994,Lock,6,0,6,0,0,0,,
Aloesi Elder,Fiji,1994,Fly-half,1,0,1,0,0,0,,
Livai Rasala,Fiji,1994,Prop,2,0,2,0,0,0,,
Joeli Vidiri,Fiji,1994,Wing,9,2,7,0,30,6,Nausori Highland,
Napolini Vitau,Fiji,1994,Scrum-half,2,0,2,0,0,0,,
Rasolosolo Bogisa,Fiji,1994,Prop,4,0,4,0,3,0,Nadi,Fiji
Jason McLennan,Fiji,1994,Scrum-half,9,4,5,0,0,0,,
Sitaveni Matalulu,Fiji,1994,Flanker,3,1,2,0,0,0,,
Filipe Rayasi,Fiji,1994,Fullback,13,4,9,0,20,4,,
Joni Toloi,Fiji,1994,Centre,4,1,3,0,0,0,,
Joeli Veitayaki,Fiji,1994,Prop,49,26,23,0,15,3,Matuku,Fiji
Ron Williams,Fiji,1994,Prop,4,1,3,0,0,0,,
Marika Korovou,Fiji,1994,Flanker,4,1,3,0,0,0,,
Paula Bale,Fiji,1995,Wing,5,1,4,0,5,1,,
Lawrence Little,Fiji,1995,Centre,16,8,8,0,5,1,Tokoroa,NewZealand
Dan Rouse,Fiji,1995,Prop,28,15,13,0,5,1,Suva,Fiji
Sale Sorovaki,Fiji,1995,Centre,19,8,11,0,10,2,Kadavu,Fiji
Emori Katalau,Fiji,1995,Lock,48,25,23,0,20,4,Rakiraki,Fiji
Jacob Rauluni,Fiji,1995,Scrum-half,49,26,23,0,30,6,Suva,Fiji
Manasa Bari,Fiji,1995,Wing,18,9,9,0,60,12,,
Billy Cavubati,Fiji,1995,Prop,27,13,14,0,0,0,Ba,France
Waisiki Masirewa Loco,Fiji,1995,Flanker,5,1,4,0,5,1,,
Greg Smith,Fiji,1995,Hooker,44,24,20,0,5,1,Hamilton,NewZealand
Tomasi Tamanivalu,Fiji,1995,Flanker,8,3,5,0,0,0,,
Jone Waqabitu,Fiji,1995,Fullback,17,8,9,0,28,4,Sigatoka,Fiji
Mark Black,Fiji,1996,Lock,4,2,2,0,5,1,,
Nicky Little,Fiji,1996,Fly-half,71,37,34,0,670,2,Tokoroa,NewZealand
Aisea Tuilevu Kurimudu,Fiji,1996,Wing,19,10,9,0,65,13,Sigatoka,Fiji
Alfie Uluinayau,Fiji,1996,"Centre, Fullback",30,17,13,0,32,6,Suva,Fiji
Sunia Nasilasila,Fiji,1996,Wing,2,2,0,0,5,1,,
Apenisa Naevo,Fiji,1996,"Lock, Flanker",34,20,14,0,30,6,Nadi,Fiji
Niko Qoro,Fiji,1996,Prop,10,6,4,0,0,0,Tavua,Fiji
A. Naqicu,Fiji,1996,NA,2,2,0,0,5,1,,
Setoki Niqara,Fiji,1996,Lock,2,1,1,0,5,1,,
Jone Vakaloloma,Fiji,1996,Scrum-half,1,1,0,0,0,0,,
Ilaitia Vuiyasawa,Fiji,1996,Fly-half,1,1,0,0,0,0,,
Moses Rauluni,Fiji,1996,Scrum-half,53,24,29,0,20,4,Suva,Fiji
Fero Lasagavibau,Fiji,1997,Wing,23,11,12,0,80,16,,
Aminiasi Naituyaga,Fiji,1997,Flanker,4,2,2,0,0,0,,
Simon Raiwalui,Fiji,1997,Lock,46,26,20,0,20,4,Auckland,NewZealand
Meli Tamanitoakula,Fiji,1998,Flanker,3,1,2,0,0,0,,
Sikeli Nasau,Fiji,1998,"Prop, Hooker",1,1,0,0,0,0,Lautoka,Fiji
Samu Saumaisue,Fiji,1998,Flanker,3,2,1,0,0,0,,
Meli Nakauta,Fiji,1998,Centre,9,6,3,0,5,1,,
Inoke Male,Fiji,1998,No. 8,15,10,5,0,5,1,Nausori,Fiji
Aparama Bosekora,Fiji,1998,Wing,1,1,0,0,0,0,,
Viliame Satala,Fiji,1999,Centre,29,14,15,0,80,16,Lautoka,Fiji
Koli Sewabu,Fiji,1999,Back-row,24,14,10,0,15,3,Suva,Fiji
Waisake Sotutu,Fiji,1999,"Wing, Centre",12,8,4,0,10,2,Suva,Fiji
Marika Vunibaka,Fiji,1999,Wing,17,11,6,0,40,8,Suva,Fiji
Manu Tikomaimakogai,Fiji,1999,Wing,11,7,4,0,45,9,Nausori,Fiji
Jope Tuikabe,Fiji,1999,Back-row,17,10,7,0,15,3,,
Sikeli Qauqau,Fiji,1999,Utility back,1,0,1,0,5,1,,
Tabai Matson,Fiji,1999,Centre,2,1,1,0,0,0,Nausori,Fiji
Paula Biutanaseva,Fiji,1999,Prop,13,8,5,0,0,0,,
Alifereti Doviverata,Fiji,1999,No. 8,42,22,20,0,25,5,Suva,Fiji
Sirilo Lala Ragata,Fiji,1999,Utility back,5,4,1,0,5,1,,
Sailosi Naiteqe,Fiji,2000,Flanker,6,4,2,0,0,0,Nausori,Fiji
Saimoni Rokini,Fiji,2000,"Wing, Centre",10,8,2,0,5,1,,
Kameli Tilalati,Fiji,2000,Centre,2,1,1,0,0,0,,
Seremaia Baikeinuku,Fiji,2000,"Fly-half, Centre",58,26,31,1,332,5,Nausori,Fiji
Peniasi Damu,Fiji,2000,"Prop, Hooker",10,7,3,0,0,0,,
Bill Gadolo,Fiji,2000,Hooker,20,10,10,0,5,1,Suva,Fiji
Alipate Naqaya,Fiji,2000,Wing,2,2,0,0,0,0,Sigatoka,Fiji
Seru Rabeni,Fiji,2000,Centre,39,18,21,0,29,5,Bua,Fiji
Ilaitia Tuisese,Fiji,2000,Back-row,2,1,1,0,0,0,Nausori,Fiji
Norman Ligairi,Fiji,2000,Wing,52,25,27,0,80,16,Nadi,Fiji
Jolame Nadolo,Fiji,2000,Wing,5,4,1,0,0,0,,
Vilimoni Delasau,Fiji,2000,Wing,32,16,16,0,65,13,Ba,France
Kameli Natoba,Fiji,2000,Fullback,6,5,1,0,15,3,,
Henry Qiodravu,Fiji,2000,Prop,18,10,8,0,0,0,Suva,Fiji
Semisi Dakuiyaco,Fiji,2000,Lock,1,1,0,0,0,0,Suva,Fiji
Dan Baleinadogo,Fiji,2001,Centre,10,7,3,0,0,0,Suva,Fiji
Joseph Koroiadi,Fiji,2001,No. 8,1,0,1,0,0,0,,
Epeli Ratuniata,Fiji,2001,Prop,4,2,2,0,0,0,,
Sisa Koyamaibole,Fiji,2001,No. 8,53,22,30,1,15,3,Suva,Fiji
Adriu Rinakama,Fiji,2001,Wing,3,3,0,0,0,0,Tavua,Fiji
Pita Bolea,Fiji,2001,Wing,1,1,0,0,0,0,,
Sunia Sevu,Fiji,2001,Flanker,1,1,0,0,0,0,Nausori,Fiji
Mesake Davu,Fiji,2001,No. 8,2,0,2,0,0,0,Nadi,Fiji
Isoa Domolailai,Fiji,2001,Lock,13,5,8,0,0,0,Sigatoka,Fiji
Apisai Nagi Mavua,Fiji,2001,Prop,11,6,5,0,0,0,Navua,Fiji
Ilai Derenalagi,Fiji,2001,Wing,1,0,1,0,0,0,,
Richard Nyholt,Fiji,2001,Prop,13,6,7,0,0,0,Lautoka,Fiji
Emori Tuisese,Fiji,2001,Centre,1,0,1,0,0,0,,
Tevita Latianara,Fiji,2002,Wing,2,2,0,0,5,1,Suva,Fiji
Isaac Mow,Fiji,2002,Centre,5,3,2,0,10,2,Korovou,Fiji
Joseph Narruhn,Fiji,2002,"Wing, Fly-half",8,3,5,0,39,3,,
Ifereimi Rawaqa,Fiji,2002,Lock,42,18,23,1,15,3,Lautoka,Fiji
Senirusi Seruvakula,Fiji,2002,Flanker,1,1,0,0,0,0,Suva,Fiji
Epeli Ruivadra,Fiji,2002,"Centre, Wing",17,8,9,0,5,1,Nausori,Fiji
Timoci Yacabula,Fiji,2002,Lock,3,2,1,0,0,0,,
Atonio Nariva,Fiji,2002,Fullback,3,1,2,0,0,0,Namosi,Fiji
Kele Leawere,Fiji,2002,Lock,28,14,14,0,25,5,Sigatoka,Fiji
Kitione Salawa,Fiji,2003,Flanker,6,2,4,0,0,0,Lautoka,Fiji
Sekove Leawere,Fiji,2003,"Wing, Centre",5,2,3,0,10,2,Nukuilai,Fiji
Rupeni Caucaunibuca,Fiji,2003,Centre,8,3,5,0,50,10,Nabouwalu,Fiji
Vula Maimuri,Fiji,2003,Lock,5,2,3,0,0,0,Auckland,NewZealand
Naka Seru,Fiji,2003,Prop,6,3,3,0,0,0,Nawaikama,Fiji
Isa Nacewa,Fiji,2003,"Fullback, Fly-half",1,0,1,0,0,0,Auckland,NewZealand
Josese Baleikasavu,Fiji,2004,Prop,14,8,6,0,0,0,Waiyevo,Fiji
Kalivati Baleisawani,Fiji,2004,Flanker,2,2,0,0,0,0,Lautoka,Fiji
Sireli Bobo,Fiji,2004,Wing,19,10,9,0,55,11,Rakiraki,Fiji
Joeli Lotawa,Fiji,2004,Hooker,5,3,2,0,0,0,Nadi,Fiji
Jack Prasad,Fiji,2004,Fly-half,9,7,2,0,4,0,Suva,Fiji
Seva Rokobaro,Fiji,2004,Lock,4,2,2,0,0,0,Suva,Fiji
Netava Tagi,Fiji,2004,Flanker,2,2,0,0,0,0,Nausori,Fiji
Julian Vulakoro,Fiji,2004,Centre,4,3,1,0,9,1,Suva,Fiji
Maikeli Nadridri Sego,Fiji,2004,Wing,3,2,1,0,10,2,Sigatoka,Fiji
Saiasi Fuli,Fiji,2004,Scrum-half,1,1,0,0,0,0,Suva,Fiji
Apisai Turukawa,Fiji,2004,"Prop, Hooker",6,3,3,0,0,0,Sigatoka,Fiji
Marika Vakacegu,Fiji,2004,Fullback,6,3,3,0,0,0,Suva,Fiji
Akuila Matanibucaca,Fiji,2005,Lock,4,2,2,0,0,0,Nadi,Fiji
Aca Ratuva,Fiji,2005,Flanker,19,9,10,0,5,1,Sigatoka,Fiji
Sunia Koto Vuli,Fiji,2005,Hooker,54,27,26,1,10,2,Suva,Fiji
Jone Qovu Nailiko,Fiji,2005,Lock,13,4,8,1,5,1,Sigatoka,Fiji
Sam Tabua,Fiji,2005,Flanker,2,0,2,0,0,0,Lautoka,Fiji
Jone Railomo Taginayaviusa,Fiji,2005,Prop,10,5,5,0,0,0,Suva,Fiji
Ravuama Samo,Fiji,2005,Prop,6,5,1,0,0,0,Nadi,Fiji
Apo Satala,Fiji,2005,"Lock, Back-row",6,3,3,0,0,0,Lautoka,Fiji
Jo Tora,Fiji,2005,Utility back,7,5,2,0,2,0,Nadi,Fiji
Mosese Luveitasau Yabakitini,Fiji,2005,Wing,9,4,5,0,20,4,Suva,Fiji
Akapusi Qera,Fiji,2005,Back-row,54,25,27,2,45,9,Suva,Fiji
Langi Peters,Fiji,2005,Lock,5,3,2,0,0,0,Suva,Fiji
Maleli Kunavore,Fiji,2005,"Wing, Centre",7,5,2,0,10,2,Sigatoka,Fiji
Kameli Ratuvou,Fiji,2005,Centre,24,11,13,0,45,9,Naroi,Fiji
Kini Salabogi,Fiji,2005,Back-row,4,2,2,0,5,1,Lautoka,Fiji
Mo Volavola,Fiji,2005,Back-row,5,2,3,0,0,0,Lautoka,Fiji
Tiko Matawalu,Fiji,2005,Prop,3,2,1,0,0,0,Suva,Fiji
Neumi Nanuku,Fiji,2005,Wing,1,1,0,0,0,0,Ra,Fiji
Sikeli Gavidi Tubuvanere,Fiji,2005,"Prop, Hooker",2,1,1,0,0,0,Lautoka,Fiji
Aporosa Vata Tunisau,Fiji,2005,Scrum-half,4,2,2,0,0,0,Yasawa,Japan
Masi Matadigo,Fiji,2006,No. 8,22,11,10,1,5,1,Suva,Fiji
Seveci Takamaiwai Sauradu,Fiji,2006,Scrum-half,5,1,3,1,0,0,Sigatoka,Fiji
Netani Talei,Fiji,2006,Back-row,33,19,14,0,20,4,Suva,Fiji
Emosi Vucago,Fiji,2006,Scrum-half,3,1,2,0,0,0,Sigatoka,Fiji
Semisi Saukawa,Fiji,2006,Flanker,16,10,5,1,0,0,Nadi,Fiji
Vereniki Goneva,Fiji,2007,"Wing, Centre",42,18,22,2,75,15,Nadi,Fiji
Isoa Coalala Neivua,Fiji,2007,Wing,8,4,4,0,10,2,Mosimosi,Fiji
Vesi Rauluni,Fiji,2007,Wing,3,1,2,0,0,0,Nairai,Fiji
Dan Rawaqa Maravunawasawasa,Fiji,2007,"Fullback, Wing",17,8,8,1,103,4,Lautoka,Fiji
Tomasi Soqeta,Fiji,2007,"Lock, Back-row",3,1,2,0,0,0,Sigatoka,Fiji
Alefoso Yalayalatabua,Fiji,2007,Prop,10,6,4,0,0,0,Suva,Fiji
Vitori Buatava,Fiji,2007,Scrum-half,14,4,10,0,0,0,VIC,Australia
Wame Lewaravu,Fiji,2007,Lock,26,11,15,0,0,0,Lautoka,Fiji
Graham Dewes,Fiji,2007,Prop,26,13,12,1,5,1,Suva,Fiji
Gabrieli Lovobalavu,Fiji,2007,Centre,22,5,15,2,10,2,Savusavu,Fiji
Waisea Luveniyali,Fiji,2007,"Centre, Fly-half",18,8,10,0,23,0,Suva,Fiji
Michael Tagicakibau,Fiji,2007,Centre,5,1,3,1,0,0,South Auckland,NewZealand
Deryck Thomas,Fiji,2007,Lock,3,0,3,0,0,0,Suva,Fiji
Vereniki Sauturaga Racagi,Fiji,2007,Hooker,8,5,3,0,0,0,Suva,Fiji
Dale Tonawai Mataluvu,Fiji,2007,Back-row,3,1,2,0,0,0,Suva,Fiji
Jone Daunivucu,Fiji,2007,Wing,4,3,1,0,0,0,Lautoka,Fiji
Timoci Nagusa,Fiji,2008,Wing,24,14,10,0,70,14,Nadi,Fiji
Sireli Naqelevuki,Fiji,2008,"Wing, Centre",8,3,5,0,10,2,Suva,Fiji
Jonetani Ralulu,Fiji,2008,Fly-half,14,9,5,0,44,0,Sigatoka,Fiji
Viliame Seuseu,Fiji,2008,Prop,8,5,3,0,5,1,Lautoka,Fiji
Saula Radidi,Fiji,2008,Wing,5,2,3,0,5,1,Suva,Fiji
Nemia Kenatale Ranuku,Fiji,2008,Scrum-half,40,19,19,2,35,7,Tavua,Fiji
Sailasa Rabonaqica,Fiji,2008,No. 8,2,1,1,0,0,0,Sigatoka,Fiji
Jovili Domolailai,Fiji,2008,Flanker,13,7,6,0,10,2,Sigatoka,Fiji
Jeremaiya Tuilevu,Fiji,2008,Wing,1,0,1,0,0,0,Sigatoka,Fiji
Iliesa Keresoni,Fiji,2008,Fullback,11,5,6,0,5,1,Nausori,Fiji
Rupeni Nasiga,Fiji,2008,Lock,15,7,8,0,10,2,Sigatoka,Fiji
Malakai Bolatagane Volau,Fiji,2009,Flanker,16,10,6,0,0,0,Suva,Fiji
Filimoni Bolavucu,Fiji,2009,Wing,2,2,0,0,0,0,Suva,Fiji
Alipate Noilea,Fiji,2009,Outside back,1,1,0,0,5,1,,
Waisale Sukanaveita,Fiji,2009,Centre,2,2,0,0,0,0,,
Sireli Ledua,Fiji,2009,Hooker,6,4,2,0,5,1,Suva,Fiji
Leone Nakarawa,Fiji,2009,Lock,39,19,19,1,40,8,Tavua,Fiji
Ilikena Bolakoro,Fiji,2009,Wing,2,2,0,0,0,0,Suva,Fiji
Ropate Ratu,Fiji,2009,Wing,7,4,2,1,0,0,Lautoka,Fiji
Sean Morrell,Fiji,2009,Flanker,1,1,0,0,0,0,,
Ravai Fatiaki,Fiji,2009,Centre,9,3,6,0,5,1,Nausori,Fiji
Aisake Tarogi,Fiji,2009,Prop,3,2,1,0,0,0,Labasa,Fiji
Anthony Wise,Fiji,2009,Lock,3,2,1,0,0,0,Suva,Fiji
Asaeli Boko,Fiji,2009,No. 8,3,1,2,0,0,0,Nadi,Fiji
Deacon Manu,Fiji,2009,Prop,13,3,9,1,0,0,New Plymouth,NewZealand
Josh Matavesi,Fiji,2009,Centre,17,7,8,2,40,1,Camborne,England
Napolioni Nalaga,Fiji,2008,Wing,21,9,11,1,45,9,Sigatoka,Fiji
Vili Veikoso,Fiji,2009,Hooker,33,16,15,2,0,0,Suva,Fiji
Jonetani Ratu Nagado,Fiji,2009,Centre,2,1,1,0,5,1,Sigatoka,Fiji
Nasoni Rokobiau,Fiji,2009,Wing,3,1,2,0,0,0,Vunidawa,Fiji
Waisale Vatuvoka,Fiji,2009,Scrum-half,4,2,2,0,0,0,Suva,Fiji
Jimilai Naikadawa,Fiji,2009,No. 8,5,2,3,0,5,1,Vunidawa,Fiji
Semi Tadulala,Fiji,2009,Wing,1,1,0,0,0,0,Suva,Fiji
Kele Bolatagane,Fiji,2009,Scrum-half,8,5,3,0,5,1,Suva,Fiji
Seko Qaraniqio,Fiji,2010,Lock,13,4,8,1,20,4,Sigatoka,Fiji
Campese Ma'afu,Fiji,2010,Prop,44,21,21,2,10,2,NSW,Australia
Talemaitoga Tuapati,Fiji,2010,Hooker,33,16,16,1,10,2,Suva,Fiji
Dominiko Waqaniburotukula,Fiji,2010,Flanker,30,15,15,0,20,4,Suva,Fiji
Nemani Nadolo,Fiji,2010,Wing,26,15,11,0,217,19,Sigatoka,Fiji
Jaoji Dakuvula,Fiji,2010,Fullback,1,1,0,0,7,0,Savusavu,Fiji
Kelepi Ketedromo,Fiji,2010,Flanker,5,4,1,0,0,0,Ra,Fiji
Nikola Matawalu,Fiji,2010,Scrum-half,30,18,12,0,40,8,Suva,Fiji
Malakai Bakaniceva Radikedike,Fiji,2010,Wing,3,3,0,0,5,1,Nausori,Fiji
Epeli Ruivadra,Fiji,2010,Utility back,3,2,1,0,0,0,Suva,Fiji
Jo Naisilisili,Fiji,2010,Centre,2,1,1,0,0,0,Suva,Fiji
William Saukuru,Fiji,2010,Utility back,1,0,1,0,0,0,Suva,Fiji
Albert Vulivuli,Fiji,2010,Centre,14,4,9,1,10,2,Savusavu,Fiji
Malakai Ravulo,Fiji,2010,Back-row,38,18,18,2,10,2,Korovou,Fiji
Vesi Rarawa,Fiji,2010,Prop,1,0,1,0,0,0,Suva,Fiji
Tevita Cavubati,Fiji,2011,Lock,15,8,7,0,10,2,Suva,Fiji
Kini Murimurivalu,Fiji,2011,Fullback,15,8,7,0,20,4,Suva,Fiji
Adriu Delai,Fiji,2011,Centre,14,9,5,0,10,2,Levuka-i-gau,Fiji
Pen Makutu,Fiji,2011,Utility forward,4,1,3,0,0,0,Sigatoka,Fiji
Setefano Somoca,Fiji,2011,Prop,20,9,11,0,5,1,Savusavu,Fiji
Waisea Nailago,Fiji,2011,Prop,9,3,6,0,0,0,Suva,Fiji
Isake Katonibau,Fiji,2012,Centre,3,2,1,0,5,1,,
Simeli Koniferedi,Fiji,2012,Fullback,7,4,3,0,0,0,Sigatoka,Fiji
Setareki Koroilagilagi,Fiji,2012,Wing,6,4,2,0,29,0,Labasa,Fiji
Api Naikatini,Fiji,2012,Lock,18,12,6,0,5,1,Nadi,Fiji
Waisea Nayacalevu Vuidravuwalu,Fiji,2012,Wing,16,9,6,1,30,6,Navua,Fiji
Iliesa Ratuva,Fiji,2012,Flanker,8,4,4,0,5,1,Sigatoka,Fiji
Watisoni Votu,Fiji,2012,Wing,12,7,5,0,25,5,Lautoka,Fiji
Alusio Butonidualevu,Fiji,2012,Centre,3,1,2,0,0,0,Suva,Fiji
Benedito Koroi,Fiji,2012,Centre,2,2,0,0,0,0,,
Seremaia Naureure Namaraevu,Fiji,2012,Prop,9,5,4,0,0,0,Vunidawa,Fiji
Jerry Yanuyanutawa,Fiji,2012,Prop,19,11,8,0,0,0,Suva,Fiji
Iliesa Salusalu,Fiji,2012,Centre,2,0,2,0,0,0,Naviti,Fiji
Metuisela Talebula Maijaina,Fiji,2012,Wing,22,10,11,1,68,12,Lautoka,Fiji
Maikeli Mocetadra,Fiji,2012,Wing,1,1,0,0,5,1,,
Apakuki Vuaviri,Fiji,2012,Back-row,1,1,0,0,0,0,,
Api Ratuniyarawa,Fiji,2012,Lock,22,13,8,1,0,0,Sigatoka,Fiji
Samu Wara,Fiji,2012,Wing,2,1,1,0,0,0,NSW,Australia
Manasa Saulo Romumu,Fiji,2012,Prop,30,16,13,1,0,0,Suva,Fiji
Aisea Natoga,Fiji,2012,Wing,5,4,1,0,5,1,,
Nemani Nagusa,Fiji,2012,No. 8,6,4,2,0,0,0,Nadi,Fiji
Leone Ravuetaki Tubuarua,Fiji,2013,Centre,3,2,1,0,0,0,,
Juita Lutumailagi,Fiji,2013,Fly-half,3,2,1,0,2,0,,
Aporosa Kenatale,Fiji,2013,Scrum-half,1,0,1,0,0,0,Tavua,Fiji
Sam Matavesi,Fiji,2013,Hooker,3,1,2,0,0,0,Truro,England
Aseli Tikoirotuma,Fiji,2013,Wing,19,9,9,1,15,3,Suva,Fiji
Lepani Botia Veivuke,Fiji,2013,Centre,8,5,3,0,15,3,Suva,Fiji
Alex Rokobaro,Fiji,2013,Fullback,3,2,1,0,5,1,Yasawa,Fiji
Peni Ravai Kovekalou,Fiji,2013,Prop,18,10,7,1,5,1,Ra,Fiji
Henry Seniloli,Fiji,2013,Scrum-half,13,7,5,1,10,2,Tavua,Fiji
Sammy Speight,Fiji,2013,Wing,1,0,1,0,0,0,Suva,Fiji
Maku Koroiyadi,Fiji,2013,Scrum-half,1,0,1,0,0,0,Suva,Fiji
