Name,Team,Debut,Position,Matches,Wins,Losses,Draws,Points,Tries,Birthplace,Birthcountry
Alf Rainbow,Australia,1925,Fly-half,1,0,1,0,0,0,London,England
Alec Ross,Australia,1925,Fullback,20,9,10,1,43,0,"Cundletown, NSW",Australia
Arthur Toby,Australia,1925,Centre,2,0,2,0,0,0,"Sydney, NSW",Australia
Patrick Mulligan,Australia,1925,Centre,1,0,1,0,0,0,NA,SouthAfrica
Clive Bondfield,Australia,1925,Wing,1,0,1,0,0,0,"Grafton, NSW",Australia
Bill Laycock,Australia,1925,Flanker,4,0,4,0,0,0,"Coonamble, NSW",Australia
Charles Morrissey,Australia,1925,Centre,5,0,5,0,3,1,"Corowa, NSW",Australia
Ernie Reid,Australia,1925,Centre,3,0,3,0,0,0,Western Samoa,Samoa
Wal Rigney,Australia,1925,Flanker,3,0,3,0,0,0,"Sydney, NSW",Australia
Colin Shaw,Australia,1925,Lock,3,0,3,0,0,0,Edinburgh,Scotland
Harold Snell,Australia,1925,Scrum-half,3,1,2,0,0,0,"Newcastle, NSW",Australia
Ken Tarleton,Australia,1925,Hooker,2,0,2,0,0,0,N Sydney,Australia
Wylie Breckenridge,Australia,1925,Flanker,11,7,4,0,0,0,"Failford, NSW",Australia
Arthur Jamieson,Australia,1925,NA,1,0,1,0,0,0,Greymouth,NewZealand
Jack Ford,Australia,1925,No. 8,11,7,4,0,12,4,"Sheffield, TAS",Australia
Bruce Judd,Australia,1925,Prop,11,4,7,0,3,1,"Sydney, NSW",Australia
Harry Woods,Australia,1925,Prop,8,3,5,0,3,1,"Boulder City, WA",Australia
Huck Finlay,Australia,1926,Lock,12,8,4,0,0,0,"Sydney, NSW",Australia
Wal Ives,Australia,1926,Lock,5,2,3,0,0,0,"Sydney, NSW",Australia
Syd King,Australia,1926,Centre,14,8,6,0,6,2,"Sydney, NSW",Australia
Cyril Towers,Australia,1926,Centre,19,9,9,1,43,9,"Mansfield, VIC",Australia
Jim Tancred,Australia,1926,Prop,3,1,2,0,0,0,"Sydney, NSW",Australia
Don Telford,Australia,1926,Lock,1,0,1,0,0,0,"Manly, NSW",Australia
Ray Bowden,Australia,1926,Lock,1,0,1,0,0,0,"Walcha, NSW",Australia
Ian Comrie-Thomson,Australia,1926,Prop,5,1,4,0,0,0,"Sydney, NSW",Australia
Jack Duncan,Australia,1926,Scrum-half,1,0,1,0,0,0,"Sydney, NSW",Australia
George Mackay,Australia,1926,Fullback,1,0,1,0,0,0,"Sydney, NSW",Australia
Stuart McLaren,Australia,1926,Wing,1,0,1,0,0,0,"Stockton, NSW",Australia
Geoff Storey,Australia,1926,Lock,8,5,3,0,0,0,"Strathfield, NSW",Australia
Merv Rylance,Australia,1926,NA,1,0,1,0,0,0,"Eagle Junction, QLD",Australia
Eric Ford,Australia,1927,Wing,7,5,2,0,12,4,"Launceston, TAS",Australia
Arnold Tancred,Australia,1927,Flanker,3,2,1,0,0,0,"Leichhardt, NSW",Australia
Sid Malcolm,Australia,1927,Scrum-half,18,8,9,1,6,2,"Mereweather, NSW",Australia
Malcolm Blair,Australia,1928,Prop,3,2,1,0,0,0,"Concord, NSW",Australia
Ric Bardsley,Australia,1928,Flanker,3,1,2,0,0,0,"North Sydney, NSW",Australia
Robert Burge,Australia,1928,Centre,4,1,3,0,0,0,"Inverell, NSW",Australia
Bill Cerutti,Australia,1928,Prop,21,10,11,0,9,3,"Newtown, NSW",Australia
Mac Lamb,Australia,1928,Lock,3,0,3,0,0,0,"Armidale, NSW",Australia
Jack O'Connor,Australia,1928,Lock,4,1,3,0,3,1,"Dundas, NSW",Australia
John O'Donnell,Australia,1928,Hooker,3,1,2,0,0,0,"Sydney, NSW",Australia
Myer Rosenblum,Australia,1928,Flanker,4,1,3,0,9,3,Pretoria,SouthAfrica
Alf Smairl,Australia,1928,Wing,3,1,2,0,3,1,"Paddington, NSW",Australia
