Name,Team,Debut,Position,Matches,Wins,Losses,Draws,Points,Tries,Birthplace,Birthcountry
Soape Nuku,Tonga,1981,Centre,5.0,2.0,3.0,0.0,14.0,1.0,,
Sisi Tu'ipulotu,Tonga,1981,Prop,1.0,0.0,1.0,0.0,0.0,0.0,,
Pohahau Palu,Tonga,1981,Flanker,1.0,1.0,0.0,0.0,0.0,0.0,,
Siale Vai,Tonga,1981,Fullback,4.0,1.0,3.0,0.0,9.0,0.0,,
Sanilaita,Tonga,1981,Wing,1.0,1.0,0.0,0.0,0.0,0.0,,
Amone Fungavaka,Tonga,1982,Hooker,13.0,3.0,10.0,0.0,4.0,1.0,,
Tu'ikolovatu Halafihi,Tonga,1982,Fullback,5.0,2.0,3.0,0.0,3.0,0.0,,
Liapo Halavatau,Tonga,1982,Lock,2.0,0.0,2.0,0.0,0.0,0.0,,
T. Kapeli,Tonga,1982,No. 8,1.0,0.0,1.0,0.0,0.0,0.0,,
Tomasi Lovo,Tonga,1982,Fly-half,9.0,2.0,7.0,0.0,40.0,0.0,,
Laupo Mafileo,Tonga,1982,Wing,1.0,0.0,1.0,0.0,0.0,0.0,,
Feleti Moala,Tonga,1982,Scrum-half,4.0,2.0,2.0,0.0,0.0,0.0,,
Pule Moala,Tonga,1982,Centre,6.0,1.0,5.0,0.0,0.0,0.0,,
Tevita Soane,Tonga,1982,Lock,7.0,3.0,4.0,0.0,0.0,0.0,,
Poese Taukolo,Tonga,1982,Flanker,2.0,0.0,2.0,0.0,0.0,0.0,,
Hakatoa Tupou,Tonga,1982,Prop,9.0,1.0,8.0,0.0,4.0,1.0,,
Kapelilei Vunipola,Tonga,1982,Fly-half,6.0,1.0,5.0,0.0,0.0,0.0,,
Mesui Fanga'uta,Tonga,1982,Wing,1.0,0.0,1.0,0.0,0.0,0.0,,
Vatuniloka Fifita,Tonga,1982,No. 8,1.0,0.0,1.0,0.0,0.0,0.0,,
Ha'unga Petelo,Tonga,1982,Fullback,1.0,0.0,1.0,0.0,0.0,0.0,,
Feleti Taniela,Tonga,1982,Wing,1.0,0.0,1.0,0.0,0.0,0.0,,
Viliami Vunipola,Tonga,1982,Centre,1.0,0.0,1.0,0.0,0.0,0.0,,
Pau Afeaki,Tonga,1983,Flanker,2.0,1.0,1.0,0.0,0.0,0.0,,
Talai Fifita,Tonga,1983,Scrum-half,11.0,2.0,9.0,0.0,16.0,4.0,,
Viliami Maka,Tonga,1983,Lock,4.0,2.0,2.0,0.0,0.0,0.0,,
Kouliti Ma'u,Tonga,1983,Prop,5.0,2.0,3.0,0.0,8.0,2.0,,
Laukau Ofa,Tonga,1983,Wing,5.0,1.0,4.0,0.0,0.0,0.0,,
Heneli Pau'u,Tonga,1983,Prop,2.0,1.0,1.0,0.0,0.0,0.0,,
'Otenili Pifeleti,Tonga,1983,No. 8,14.0,4.0,10.0,0.0,4.0,1.0,,
'Ofa Blake,Tonga,1983,Hooker,8.0,0.0,7.0,1.0,0.0,0.0,,
Tohi Leha,Tonga,1983,Flanker,2.0,0.0,2.0,0.0,0.0,0.0,,
Pau'u Lolohea,Tonga,1983,Flanker,2.0,0.0,2.0,0.0,0.0,0.0,,
Tu'ihalafatai Ma'afu,Tonga,1983,Wing,2.0,0.0,2.0,0.0,4.0,1.0,,
Takai Makisi,Tonga,1983,Prop,4.0,1.0,3.0,0.0,0.0,0.0,,
Mo'unga Taufateau,Tonga,1983,Fullback,4.0,1.0,3.0,0.0,4.0,1.0,,
Paula Taholo,Tonga,1983,Prop,1.0,0.0,1.0,0.0,0.0,0.0,,
Sinali-Tui Latu,Tonga,1984,No. 8,34.0,11.0,23.0,0.0,18.0,4.0,Ha'apai,Tonga
Feao Lavemai,Tonga,1984,Centre,4.0,2.0,2.0,0.0,4.0,1.0,,
Sekona Taufa,Tonga,1984,Wing,1.0,1.0,0.0,0.0,0.0,0.0,,
Tali Ete'aki,Tonga,1984,Fullback,13.0,2.0,11.0,0.0,0.0,0.0,,
Paula Tupou,Tonga,1984,No. 8,3.0,0.0,3.0,0.0,0.0,0.0,,
Laifai'i Kauhalaniua,Tonga,1984,Fly-half,1.0,0.0,1.0,0.0,0.0,0.0,,
Peni Fakava,Tonga,1985,Wing,2.0,1.0,1.0,0.0,0.0,0.0,,
Manisela Hekeheke,Tonga,1985,Flanker,4.0,2.0,2.0,0.0,0.0,0.0,,
Fetaiaki Langi,Tonga,1985,Flanker,6.0,2.0,4.0,0.0,4.0,1.0,,
Pila Maka,Tonga,1985,Lock,1.0,1.0,0.0,0.0,0.0,0.0,,
Lui Stanley,Tonga,1985,Centre,1.0,1.0,0.0,0.0,0.0,0.0,,
Latu Vaeno,Tonga,1985,Prop,4.0,2.0,2.0,0.0,0.0,0.0,,
Lausii Hopoate,Tonga,1986,Wing,1.0,0.0,1.0,0.0,0.0,0.0,,
Emosi Koloto,Tonga,1986,Flanker,1.0,0.0,1.0,0.0,0.0,0.0,,
Funa Moala,Tonga,1986,Prop,1.0,0.0,1.0,0.0,0.0,0.0,,
Samiu Mohi,Tonga,1986,Centre,6.0,1.0,5.0,0.0,0.0,0.0,,
Mofuike Tu'ungafasi,Tonga,1986,Lock,5.0,1.0,4.0,0.0,0.0,0.0,,
Vaivao Fa'aumu,Tonga,1986,Centre,4.0,1.0,3.0,0.0,0.0,0.0,,
Maliu Filise,Tonga,1986,No. 8,4.0,1.0,3.0,0.0,0.0,0.0,,
Popolini Ta'univao,Tonga,1986,Flanker,1.0,1.0,0.0,0.0,0.0,0.0,,
Totilini Tuavao,Tonga,1986,Flanker,1.0,0.0,1.0,0.0,0.0,0.0,,
Soane 'Asi,Tonga,1987,Wing,1.0,0.0,1.0,0.0,0.0,0.0,,
Quddus Fielea,Tonga,1987,Wing,12.0,1.0,11.0,0.0,8.0,2.0,,
