Name,Team,Debut,Position,Matches,Wins,Losses,Draws,Points,Tries,Birthplace,Birthcountry
Katsumi Kamata,Japan,1967,Lock,5.0,1.0,4.0,0.0,0.0,0.0,,
Tsutomu Katsuraguchi,Japan,1967,Fullback,5.0,2.0,3.0,0.0,8.0,0.0,,
Morio Kawasaki,Japan,1967,Prop,7.0,2.0,5.0,0.0,0.0,0.0,,
Yoshinori Okubo,Japan,1967,Scrum-half,3.0,1.0,2.0,0.0,3.0,1.0,,
Yoshihiro Sakata,Japan,1967,Wing,16.0,5.0,11.0,0.0,40.0,13.0,,
Toru Tenmyo,Japan,1967,Hooker,2.0,0.0,2.0,0.0,0.0,0.0,,
Yoshiharu Yamaguchi,Japan,1967,Flanker,13.0,4.0,8.0,1.0,94.0,2.0,,
Akira Yokoi,Japan,1967,Centre,17.0,5.0,11.0,1.0,8.0,1.0,,
Katsutoshi Azuma,Japan,1967,Scrum-half,1.0,0.0,1.0,0.0,0.0,0.0,,
Shozo Fujita,Japan,1967,Flanker,1.0,0.0,1.0,0.0,0.0,0.0,,
Nobuo Ikaida,Japan,1967,Fullback,1.0,0.0,1.0,0.0,0.0,0.0,,
Kazumasa Inubuse,Japan,1967,Centre,1.0,0.0,1.0,0.0,0.0,0.0,,
Takeshi Kato,Japan,1967,Flanker,1.0,0.0,1.0,0.0,3.0,1.0,,
Haruhiko Komiya,Japan,1967,Prop,1.0,0.0,1.0,0.0,0.0,0.0,,
Shigeru Murayama,Japan,1967,Hooker,1.0,0.0,1.0,0.0,0.0,0.0,,
Hisashi Yamaoka,Japan,1967,Wing,1.0,0.0,1.0,0.0,0.0,0.0,,
Mitsuo Atokawa,Japan,1968,Hooker,12.0,6.0,5.0,1.0,0.0,0.0,,
Yoshiaki Izawa,Japan,1968,Flanker,24.0,7.0,16.0,1.0,8.0,2.0,,
Masaharu Mantani,Japan,1968,Fullback,13.0,6.0,6.0,1.0,11.0,2.0,,
Hiroshi Ogasawara,Japan,1968,Lock,24.0,7.0,16.0,1.0,0.0,0.0,,
Takeo Saruta,Japan,1968,Prop,3.0,2.0,1.0,0.0,0.0,0.0,,
Ryozo Imazato,Japan,1969,Scrum-half,24.0,6.0,17.0,1.0,0.0,0.0,,
Masayoshi Ito,Japan,1969,Lock,1.0,1.0,0.0,0.0,0.0,0.0,,
Katsumi Miyaji,Japan,1969,Prop,1.0,1.0,0.0,0.0,0.0,0.0,,
Yoshio Tanigawa,Japan,1969,Flanker,1.0,1.0,0.0,0.0,0.0,0.0,,
Toshio Terai,Japan,1969,Lock,21.0,7.0,13.0,1.0,0.0,0.0,,
Masahiro Uchida,Japan,1969,Flanker,1.0,1.0,0.0,0.0,0.0,0.0,,
Satoru Matsuoka,Japan,1970,No. 8,3.0,1.0,2.0,0.0,0.0,0.0,,
Makoto Mizutani,Japan,1970,Wing,4.0,2.0,1.0,1.0,14.0,4.0,,
Fumiharu Shimazaki,Japan,1970,Centre,10.0,3.0,6.0,1.0,10.0,2.0,,
Masaaki Shimozono,Japan,1970,Prop,11.0,3.0,7.0,1.0,0.0,0.0,,
Tadahiko Omata,Japan,1970,Hooker,3.0,1.0,2.0,0.0,0.0,0.0,,
Kishio Ishiyama,Japan,1970,Centre,2.0,0.0,2.0,0.0,0.0,0.0,,
Asura Hara,Japan,1970,Prop,17.0,5.0,11.0,1.0,4.0,1.0,,
Toshio Kurosaka,Japan,1970,Prop,9.0,3.0,6.0,0.0,0.0,0.0,,
Koji Miyata,Japan,1971,Centre,4.0,2.0,2.0,0.0,0.0,0.0,,
Yoshihiro Murata,Japan,1971,No. 8,11.0,5.0,5.0,1.0,28.0,7.0,,
Sachio Iburi,Japan,1972,Prop,1.0,1.0,0.0,0.0,0.0,0.0,,
Koichi Shibata,Japan,1972,Lock,10.0,2.0,8.0,0.0,0.0,0.0,,
Masaru Fujiwara,Japan,1973,Wing,22.0,4.0,17.0,1.0,48.0,12.0,,
Kazumi Ohigashi,Japan,1973,Hooker,6.0,2.0,4.0,0.0,4.0,1.0,,
Iwao Yamamoto,Japan,1973,Fullback,1.0,0.0,1.0,0.0,6.0,0.0,,
Junji Yoshida,Japan,1973,Flanker,2.0,0.0,2.0,0.0,0.0,0.0,,
Kazuhito Yoshino,Japan,1973,Prop,1.0,0.0,1.0,0.0,0.0,0.0,,
Hideo Akama,Japan,1973,Flanker,13.0,2.0,11.0,0.0,0.0,0.0,,
Hiroaki Shukuzawa,Japan,1973,Scrum-half,2.0,1.0,1.0,0.0,0.0,0.0,Tokyo,Japan
Nobuyuki Ueyama,Japan,1973,Fullback,20.0,5.0,15.0,0.0,99.0,5.0,,
Masakatsu Iguchi,Japan,1973,Fly-half,8.0,2.0,6.0,0.0,3.0,0.0,,
Ken Aruga,Japan,1974,Wing,15.0,2.0,13.0,0.0,24.0,6.0,,
Takeo Ishizuka,Japan,1974,Flanker,28.0,10.0,17.0,1.0,8.0,2.0,,
Tsukasa Takada,Japan,1974,Prop,18.0,3.0,15.0,0.0,0.0,0.0,,
Shigetaka Mori,Japan,1974,Centre,27.0,6.0,20.0,1.0,20.0,5.0,,
Masao Yoshida,Japan,1974,Centre,18.0,4.0,14.0,0.0,12.0,3.0,,
Hitoshi Kano,Japan,1974,Centre,2.0,1.0,1.0,0.0,6.0,1.0,,
Osamu Koyabu,Japan,1974,Fly-half,1.0,1.0,0.0,0.0,4.0,1.0,,
Susumu Kurihara,Japan,1974,Wing,1.0,1.0,0.0,0.0,4.0,1.0,,
Yuji Matsuo,Japan,1974,Fly-half,24.0,8.0,15.0,1.0,73.0,3.0,,
Nobufumi Tanaka,Japan,1974,"Centre, Fullback",15.0,5.0,10.0,0.0,44.0,2.0,,
Shigeru Toyoda,Japan,1974,Lock,1.0,1.0,0.0,0.0,0.0,0.0,,
Osamu Yamashita,Japan,1974,Flanker,1.0,1.0,0.0,0.0,0.0,0.0,,
Akio Hiraki,Japan,1975,Wing,1.0,1.0,0.0,0.0,0.0,0.0,,
Ichiro Kobayashi,Japan,1975,Flanker,18.0,2.0,16.0,0.0,4.0,1.0,,
Toru Wada,Japan,1975,Prop,8.0,0.0,7.0,1.0,0.0,0.0,,
Shigekazu Hoshino,Japan,1975,Fly-half,6.0,1.0,5.0,0.0,3.0,0.0,,
Masayuki Miyauchi,Japan,1975,Prop,4.0,1.0,3.0,0.0,0.0,0.0,,
Akio Ueda,Japan,1975,Scrum-half,6.0,1.0,5.0,0.0,0.0,0.0,,
Ryutaro Fukurodate,Japan,1976,Lock,11.0,2.0,8.0,1.0,0.0,0.0,,
Atsuhiko Kanasashi,Japan,1976,Wing,1.0,0.0,1.0,0.0,0.0,0.0,,
Takeshi Nakayama,Japan,1976,Prop,8.0,2.0,6.0,0.0,0.0,0.0,,
Hirotsugu Ato,Japan,1976,Flanker,1.0,0.0,1.0,0.0,0.0,0.0,,
Manabu Sasada,Japan,1976,Hooker,8.0,1.0,7.0,0.0,0.0,0.0,,
Kyoichi Toyoyama,Japan,1976,Flanker,6.0,0.0,6.0,0.0,0.0,0.0,,
Takeo Tsuyama,Japan,1976,Scrum-half,2.0,1.0,1.0,0.0,0.0,0.0,,
Hirotaka Ujino,Japan,1976,Wing,12.0,3.0,8.0,1.0,24.0,6.0,,
Yoichiro Minamikawa,Japan,1976,Centre,19.0,7.0,11.0,1.0,18.0,2.0,,
Toshiaki Yasui,Japan,1976,Prop,8.0,1.0,7.0,0.0,0.0,0.0,,
Kazuo Muraguchi,Japan,1976,Wing,2.0,1.0,1.0,0.0,0.0,0.0,,
Naoshi Kymagai,Japan,1976,Lock,2.0,0.0,2.0,0.0,0.0,0.0,,
Takeshi Hatakeyama,Japan,1976,Lock,9.0,2.0,7.0,0.0,0.0,0.0,,
Isao Saito,Japan,1977,Flanker,1.0,0.0,1.0,0.0,0.0,0.0,,
Kiyoshi Segawa,Japan,1977,Lock,5.0,1.0,4.0,0.0,0.0,0.0,,
Akemi Namura,Japan,1977,Scrum-half,1.0,0.0,1.0,0.0,0.0,0.0,,
Naoshi Kumagai,Japan,1977,Lock,1.0,0.0,1.0,0.0,0.0,0.0,,
Junya Matsumoto,Japan,1977,Scrum-half,10.0,2.0,7.0,1.0,0.0,0.0,,
Mitsuru Hohokabe,Japan,1978,Hooker,2.0,1.0,1.0,0.0,0.0,0.0,,
Mitsuru Sakamoto,Japan,1978,Flanker,3.0,2.0,1.0,0.0,4.0,1.0,,
Toshihiko Kitahara,Japan,1978,Lock,1.0,1.0,0.0,0.0,0.0,0.0,,
Takeaki Toyoda,Japan,1978,Prop,1.0,1.0,0.0,0.0,4.0,1.0,,
Tetsuro Yajima,Japan,1978,Centre,3.0,1.0,2.0,0.0,0.0,0.0,,
Koji Horaguchi,Japan,1979,Prop,24.0,5.0,18.0,1.0,0.0,0.0,,
Naohisa Tanifuji,Japan,1979,Fullback,14.0,4.0,10.0,0.0,8.0,2.0,,
Takashi Kudo-Nakayama,Japan,1979,Wing,1.0,0.0,1.0,0.0,0.0,0.0,,
Hideo Toshima,Japan,1979,Centre,14.0,5.0,8.0,1.0,32.0,8.0,,
Kazuo Sejimo,Japan,1979,No. 8,13.0,5.0,7.0,1.0,4.0,1.0,,
Michihito Chida,Japan,1980,No. 8,26.0,8.0,16.0,2.0,16.0,4.0,,
Jiro Ishiyama,Japan,1980,Prop,18.0,5.0,12.0,1.0,4.0,1.0,,
Hiroaki Takahashi,Japan,1980,Flanker,1.0,0.0,0.0,1.0,0.0,0.0,,
Tsuyoshi Fujita,Japan,1980,Hooker,32.0,7.0,24.0,1.0,16.0,4.0,,
Takashi Ito,Japan,1980,Flanker,8.0,4.0,4.0,0.0,0.0,0.0,,
Hikaru Kawachi,Japan,1980,Flanker,10.0,3.0,7.0,0.0,8.0,2.0,,
Shinichi Oikawa,Japan,1980,Fly-half,1.0,0.0,1.0,0.0,5.0,0.0,,
Toshiyuki Hayashi,Japan,1980,"Prop, Lock",38.0,10.0,27.0,1.0,12.0,3.0,Tokushima,Japan
Fukumi Kanaya,Japan,1980,Wing,12.0,5.0,7.0,0.0,12.0,3.0,,
