Name,Team,Debut,Position,Matches,Wins,Losses,Draws,Points,Tries,Birthplace,Birthcountry
Gussie Graham,Scotland,1876,Forward,10.0,4.0,3.0,3.0,NA,1.0,Middlebie,Scotland
John Junor,Scotland,1876,Forward,6.0,2.0,2.0,2.0,NA,0.0,Glasgow,Scotland
David Lang,Scotland,1876,Forward,2.0,1.0,1.0,0.0,NA,0.0,Paisley,Scotland
George Paterson,Scotland,1876,Halfback,1.0,0.0,1.0,0.0,NA,0.0,Bangalore,India
Charles Villar,Scotland,1876,Forward,3.0,2.0,1.0,0.0,NA,0.0,Cheltenham,England
David Watson,Scotland,1876,Forward,3.0,2.0,1.0,0.0,NA,0.0,Glasgow,Scotland
Henry Johnston,Scotland,1877,Fullback,2.0,2.0,0.0,0.0,NA,0.0,Kirkwall,Scotland
Robert Mackenzie,Scotland,1877,Three-quarters,4.0,2.0,1.0,1.0,NA,3.0,Glasgow,Scotland
Henry Napier,Scotland,1877,Forward,5.0,3.0,0.0,2.0,NA,0.0,Glasgow,Scotland
Edward Pocock,Scotland,1877,Three-quarters,2.0,2.0,0.0,0.0,NA,1.0,Clifton,England
Stewart Smith,Scotland,1877,Forward,2.0,1.0,0.0,1.0,NA,0.0,Glasgow,Scotland
Thomas Torrie,Scotland,1877,Forward,1.0,1.0,0.0,0.0,NA,0.0,Edinburgh,Scotland
Louis Auldjo,Scotland,1878,Forward,1.0,0.0,0.0,1.0,NA,0.0,Cawnpore,Australia
James Campbell,Scotland,1878,Halfback,5.0,1.0,1.0,3.0,NA,0.0,AB,Canada
Duncan Irvine,Scotland,1878,Forward,3.0,1.0,0.0,2.0,NA,0.0,Perthshire,USA
Bill Maclagan,Scotland,1878,Three-quarters,29.0,18.0,6.0,5.0,2.0,4.0,Edinburgh,Scotland
George MacLeod,Scotland,1878,Forward,2.0,1.0,0.0,1.0,NA,0.0,Midlothian,Scotland
John Neilson,Scotland,1878,Halfback,2.0,0.0,0.0,2.0,NA,0.0,Glasgow,Scotland
Bob Ainslie,Scotland,1879,Forward,7.0,4.0,1.0,2.0,NA,3.0,Lasswade,Scotland
John Brown,Scotland,1879,Forward,19.0,12.0,4.0,3.0,NA,2.0,Glasgow,Scotland
William Masters,Scotland,1879,Halfback,3.0,2.0,1.0,0.0,NA,1.0,Edinburgh,Scotland
Errol Smith,Scotland,1879,Forward,1.0,1.0,0.0,0.0,NA,0.0,Edinburgh,Scotland
D. Somerville,Scotland,1879,Forward,6.0,5.0,1.0,0.0,NA,2.0,,
Edward Ewart,Scotland,1879,Forward,3.0,1.0,1.0,1.0,NA,2.0,Moffat,USA
William Brown,Scotland,1880,Halfback,6.0,4.0,2.0,0.0,NA,2.0,Glasgow,Scotland
David McCowan,Scotland,1880,Forward,10.0,5.0,4.0,1.0,NA,1.0,Ayr,Scotland
Charles Stewart,Scotland,1880,Forward,2.0,1.0,1.0,0.0,NA,0.0,Glasgow,Scotland
Jack Tait,Scotland,1880,Forward,2.0,2.0,0.0,0.0,NA,0.0,Edinburgh,Scotland
David Cassels,Scotland,1880,Forward,7.0,4.0,3.0,0.0,NA,0.0,Shettleston,Scotland
Bryce Allan,Scotland,1881,Forward,1.0,0.0,1.0,0.0,NA,0.0,Glasgow,Scotland
Thomas Begbie,Scotland,1881,Fullback,2.0,0.0,1.0,1.0,NA,0.0,E Lothian,Scotland
Charlie Reid,Scotland,1881,Forward,21.0,13.0,4.0,4.0,NA,4.0,Lochwinnoch,Scotland
George Robb,Scotland,1881,Forward,2.0,0.0,1.0,1.0,NA,0.0,Glasgow,Scotland
Pat Smeaton,Scotland,1881,Halfback,3.0,1.0,2.0,0.0,NA,0.0,Kincardine,Canada
Archibald Walker,Scotland,1881,Forward,5.0,3.0,2.0,0.0,NA,0.0,Glasgow,Scotland
Tom Ainslie,Scotland,1881,Forward,12.0,8.0,2.0,2.0,NA,1.0,Lasswade,Scotland
James Fraser,Scotland,1881,Forward,1.0,0.0,0.0,1.0,NA,0.0,Hull,England
Robert Maitland,Scotland,1881,Forward,5.0,3.0,0.0,2.0,NA,0.0,Alloa,Scotland
William Peterkin,Scotland,1881,Forward,8.0,5.0,1.0,2.0,NA,2.0,Edinburgh,Scotland
Bunny Wauchope,Scotland,1881,Halfback,13.0,9.0,1.0,3.0,NA,6.0,Glasgow,Scotland
Tom Anderson,Scotland,1882,Fullback,1.0,1.0,0.0,0.0,NA,0.0,Ledcamerock,Scotland
Fraser Gore,Scotland,1882,Forward,1.0,1.0,0.0,0.0,NA,0.0,,
Augustus Grant-Asher,Scotland,1882,Halfback,7.0,4.0,1.0,2.0,NA,1.0,Poona,Australia
Frank Hunter,Scotland,1882,Three-quarters,1.0,1.0,0.0,0.0,NA,0.0,,
Andrew Philp,Scotland,1882,Three-quarters,1.0,1.0,0.0,0.0,NA,0.0,,
James Veitch,Scotland,1882,Fullback,8.0,6.0,1.0,1.0,NA,0.0,Penicuik,Scotland
James Walker,Scotland,1882,Forward,2.0,2.0,0.0,0.0,NA,0.0,Glasgow,Scotland
Andrew Walls,Scotland,1882,Forward,10.0,7.0,2.0,1.0,NA,0.0,Glasgow,Scotland
John Jamieson,Scotland,1883,Forward,9.0,6.0,2.0,1.0,NA,2.0,,
David Kidston,Scotland,1883,Fullback,2.0,1.0,1.0,0.0,NA,0.0,Glasgow,Scotland
David McFarlan,Scotland,1883,Three-quarters,8.0,7.0,1.0,0.0,NA,4.0,Meerut,India
John Mowat,Scotland,1883,Forward,2.0,1.0,1.0,0.0,NA,0.0,Glasgow,Scotland
George Aitchison,Scotland,1883,Halfback,1.0,1.0,0.0,0.0,NA,0.0,Edinburgh,Scotland
Marshall Reid,Scotland,1883,Three-quarters,2.0,1.0,1.0,0.0,NA,0.0,Partick,Scotland
George Lindsay,Scotland,1884,Three-quarters,4.0,3.0,0.0,1.0,NA,5.0,,
John Tod,Scotland,1884,Forward,9.0,6.0,1.0,2.0,NA,2.0,Perth,Australia
Charles Berry,Scotland,1884,Forward,9.0,5.0,2.0,2.0,NA,0.0,Fife,Scotland
Ernest Roland,Scotland,1884,Three-quarters,2.0,1.0,1.0,0.0,NA,0.0,Edinburgh,Scotland
Pat Harrower,Scotland,1885,Fullback,1.0,0.0,0.0,1.0,NA,0.0,Broughty Ferry,Scotland
Gardyne Maitland,Scotland,1885,Three-quarters,2.0,1.0,0.0,1.0,NA,0.0,Alloa,Scotland
Gordon Mitchell,Scotland,1885,Forward,3.0,2.0,0.0,1.0,NA,0.0,Hamilton,NewZealand
Alexander Stephen,Scotland,1885,Three-quarters,2.0,1.0,0.0,1.0,NA,0.0,Glasgow,Scotland
Henry Evans,Scotland,1885,Three-quarters,2.0,2.0,0.0,0.0,NA,0.0,Clifton,England
Walter Irvine,Scotland,1885,Forward,11.0,8.0,1.0,2.0,NA,0.0,Aberdeenshre,
Patrick Wauchope,Scotland,1885,Halfback,6.0,5.0,0.0,1.0,NA,1.0,Midlothian,Scotland
Alexander Clay,Scotland,1886,Forward,7.0,4.0,1.0,2.0,NA,1.0,Kelso,Scotland
J. French,Scotland,1886,Forward,4.0,3.0,0.0,1.0,NA,0.0,,
William Holms,Scotland,1886,Three-quarters,6.0,4.0,0.0,2.0,NA,0.0,Thox,USA
Flowerdew McIndoe,Scotland,1886,Fullback,2.0,2.0,0.0,0.0,NA,0.0,Hamilton,NewZealand
William MacLeod,Scotland,1886,Forward,2.0,2.0,0.0,0.0,NA,0.0,Glasgow,Scotland
Charles Milne,Scotland,1886,Forward,3.0,2.0,0.0,1.0,NA,0.0,Kingston,Jamaica
Reggie Morrison,Scotland,1886,Three-quarters,3.0,2.0,0.0,1.0,NA,2.0,VIC,Australia
Duncan MacLeod,Scotland,1886,Forward,2.0,1.0,0.0,1.0,NA,0.0,Berwick,England
Matthew McEwan,Scotland,1886,Forward,15.0,10.0,3.0,2.0,7.0,2.0,Ayr,Scotland
George Wilson,Scotland,1886,Three-quarters,5.0,3.0,1.0,1.0,0.0,0.0,,
Hugh Ker,Scotland,1887,Forward,7.0,5.0,1.0,1.0,0.0,1.0,Partick,Scotland
Judy MacMillan,Scotland,1887,Forward,24.0,17.0,6.0,1.0,0.0,1.0,Edinburgh,Scotland
