['Josaia Visei', '1970', 'Fullback', '9', '3', '6', '0', '1', '7', 'date unknown', 'g', 'n', 'i']
['Isimeli Batibasaga', '1970', 'Scrum-half', '13', '7', '6', '0', '1', '65', 'date unknown', 'g', 'n', 'i']
['Inoke Buadromo', '1970', 'Fullback', '1', '1', '0', '0', '1', '3', 'date unknown', 'g', 'n', 'i']
['Ravuama Latilevu', '1970', 'Centre', '7', '3', '4', '0', '3', '11', 'date unknown', 'g', 'n', 'i']
['Sitiveni Ligamamada Rabuka', '1970', 'Prop', '2', '2', '0', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Vuniani Varo', '1970', 'Wing', '7', '5', '2', '0', '8', '33', 'circa 1948', 'Per\xc3\xba', 'Tacna', 'Candarave']
['Jope Jnr. Naucabalavu Jnr.', '1972', 'Lock', '12', '4', '8', '0', '1', '4', 'circa 1953', 'Per\xc3\xba', 'Tacna', 'Candarave']
['Tevita Rabuli', '1972', 'Centre', '9', '2', '7', '0', '1', '4', 'date unknown', 'g', 'n', 'i']
['Taito Rauluni', '1972', 'Scrum-half, Fullback', '3', '1', '2', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Wame Gavidi', '1972', 'Wing, Centre', '20', '7', '13', '0', '3', '14', 'date unknown', 'g', 'n', 'i']
['Nimilote Ratudina', '1972', 'Prop', '14', '6', '8', '0', '1', '14', 'date unknown', 'g', 'n', 'i']
['Aminiasi Naituyaga', '1972', 'Fullback', '5', '0', '5', '0', '0', '9', 'date unknown', 'g', 'n', 'i']
['Rupeni Qaraniqio', '1972', 'Flanker', '20', '8', '12', '0', '1', '4', 'circa 1946', 'Per\xc3\xba', 'Tacna', 'Candarave']
['Dan Lobendhan', '1973', 'Fly-half', '3', '1', '2', '0', '1', '4', 'Rakiraki', 'Viti', 'Rakiraki', 'Missing']
['Rodney Samuels', '1973', 'Flanker', '6', '1', '5', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Joe Savou', '1973', 'Fly-half', '1', '0', '1', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Tevita Raulumi', '1973', 'Scrum-half', '1', '0', '1', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Peter Hughes', '1973', 'Prop', '2', '1', '1', '0', '1', '4', 'date unknown', 'g', 'n', 'i']
['Enele Malele', '1973', 'No. 8', '1', '1', '0', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Emori Tudia', '1973', 'Centre', '1', '1', '0', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Luke Namadila', '1973', 'Centre', '4', '1', '3', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Seremaia Cavuilati', '1974', 'Wing', '4', '0', '4', '0', '1', '4', 'date unknown', 'g', 'n', 'i']
['Vilikesa Mocelutu', '1974', 'No. 8', '3', '0', '3', '0', '3', '12', 'Toki', '\xe6\x97\xa5\xe6\x9c\xac', '\xe4\xb8\xad\xe9\x83\xa8\xe5\x9c\xb0\xe6\x96\xb9', '\xe5\xb2\x90\xe9\x98\x9c\xe7\x9c\x8c']
['Watisoni Nasalo', '1974', 'Fly-half', '3', '0', '3', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Isikeli Tasere', '1974', 'Prop', '4', '0', '4', '0', '0', '0', 'circa 1946', 'Per\xc3\xba', 'Tacna', 'Candarave']
['Meli Masitabua', '1974', 'Fly-half', '1', '0', '1', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Ilikimi Batibasaga', '1974', 'Wing', '1', '0', '1', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Isikeli Cagilaba', '1974', 'No. 8', '9', '4', '5', '0', '1', '4', 'date unknown', 'g', 'n', 'i']
['Ilisoni Taoba', '1974', 'Lock', '19', '10', '9', '0', '1', '4', 'date unknown', 'g', 'n', 'i']
['Sefanaia Basiyalo', '1976', 'Wing', '1', '0', '1', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Tomasi Latianara', '1976', 'Wing', '1', '0', '1', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Ilai Nabobo', '1976', 'Lock', '1', '0', '1', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Eroni Puamau', '1976', 'Hooker', '1', '0', '1', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Tomu Ravualala', '1976', 'Fly-half', '1', '0', '1', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Matereti Sarasau', '1976', 'Prop', '1', '0', '1', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Nasoni Uluvula', '1976', 'Lock', '18', '5', '12', '1', '3', '12', 'date unknown', 'g', 'n', 'i']
['Livai Volavola', '1976', 'Centre, Wing', '1', '0', '1', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Luke Nabaro', '1976', 'Prop', '1', '0', '1', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Mosese Nailumu', '1976', 'Scrum-half', '1', '0', '1', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Qele Ratu', '1976', 'Centre', '5', '4', '1', '0', '1', '4', 'date unknown', 'g', 'n', 'i']
['Peceli Kina', '1976', 'Prop', '13', '1', '12', '0', '1', '4', 'date unknown', 'g', 'n', 'i']
['Isoa Makutu', '1976', 'Flanker', '3', '0', '3', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Viliame Ratudradra', '1976', 'No. 8', '12', '5', '6', '1', '1', '4', 'date unknown', 'g', 'n', 'i']
['Josefa Rauto', '1976', 'Prop, Hooker', '21', '10', '10', '1', '4', '50', 'date unknown', 'g', 'n', 'i']
['Jolame Veidreyaki', '1976', 'Wing', '1', '0', '1', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Paula Waisake', '1976', 'Scrum-half', '4', '1', '3', '0', '0', '3', 'date unknown', 'g', 'n', 'i']
['Eroni Matalau', '1976', 'Flanker', '2', '0', '2', '0', '1', '4', 'date unknown', 'g', 'n', 'i']
['Samisoni Viriviri', '1976', 'Fly-half, Scrum-half', '24', '10', '13', '1', '1', '12', 'date unknown', 'g', 'n', 'i']
['Josaia Taqiri', '1976', 'Lock', '1', '0', '1', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Robert Howard', '1977', 'Wing', '3', '3', '0', '0', '1', '4', 'date unknown', 'g', 'n', 'i']
['Joape Kuinikoro', '1977', 'Wing', '11', '6', '5', '0', '9', '36', 'date unknown', 'g', 'n', 'i']
['Kemueli Musunamasi', '1977', 'Fullback', '8', '6', '2', '0', '0', '34', 'date unknown', 'g', 'n', 'i']
['Vuata Narisia', '1977', 'Flanker', '8', '6', '2', '0', '3', '12', 'date unknown', 'g', 'n', 'i']
['Rabici Ganilau', '1979', 'Lock', '3', '0', '3', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Taniela Nayate', '1979', 'Wing', '3', '0', '3', '0', '1', '4', 'date unknown', 'g', 'n', 'i']
['Esala Labalaba', '1979', 'Fly-half', '12', '4', '7', '1', '6', '24', 'date unknown', 'g', 'n', 'i']
['Pita Kewa Nacuva', '1979', 'Fullback', '8', '2', '6', '0', '2', '8', 'date unknown', 'g', 'n', 'i']
['Ilami Lutumailagi', '1979', 'Flanker', '8', '3', '5', '0', '5', '20', 'date unknown', 'g', 'n', 'i']
['Josua Rayawa', '1979', 'Lock', '4', '2', '2', '0', '1', '4', 'date unknown', 'g', 'n', 'i']
['Kini Vosailagi', '1979', 'Wing, Centre', '11', '4', '7', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Tevita Makutu', '1979', 'Wing', '15', '7', '7', '1', '8', '32', 'date unknown', 'g', 'n', 'i']
['Simione Naiduki', '1979', 'Flanker', '3', '2', '1', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Joketani Ravouvou', '1979', 'Prop', '8', '2', '6', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Ilaitia Vai', '1979', 'Centre', '1', '0', '1', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Iokimi Finau', '1980', 'Flanker', '18', '6', '12', '0', '3', '12', 'date unknown', 'g', 'n', 'i']
['Ilikimi Kunagogo', '1980', 'Lock', '3', '0', '3', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Sanivalati Laulau', '1980', 'Wing', '32', '15', '16', '1', '20', '80', 'date unknown', 'g', 'n', 'i']
['Isimeli Radrodro', '1980', 'Fly-half', '3', '1', '2', '0', '0', '3', 'date unknown', 'g', 'n', 'i']
['Eneri Ratudradra', '1980', 'Flanker', '8', '2', '6', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Tuimasi Tubananitu', '1980', 'Prop', '19', '11', '7', '1', '4', '16', 'circa 1955', 'Per\xc3\xba', 'Tacna', 'Candarave']
['Lemeki Vuetaki', '1980', 'Fullback', '3', '1', '2', '0', '0', '15', 'date unknown', 'g', 'n', 'i']
['Vesivesi Bose', '1980', 'Utility back', '1', '0', '1', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Kameli Nayacalevu', '1980', 'Centre', '15', '8', '6', '1', '5', '20', 'date unknown', 'g', 'n', 'i']
['Kata Ratumuri', '1980', 'Lock', '3', '2', '1', '0', '1', '4', 'date unknown', 'g', 'n', 'i']
['Sunia Seru', '1980', 'Hooker', '2', '0', '2', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Vikikesa Vatuwaliwali', '1980', 'Flanker', '16', '7', '8', '1', '0', '0', 'circa 1956', 'Per\xc3\xba', 'Tacna', 'Candarave']
['Isimeli Cerelala', '1980', 'Lock', '2', '0', '2', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Jone Ratu', '1980', 'Wing, Fly-half, Fullback', '11', '4', '6', '1', '0', '6', 'date unknown', 'g', 'n', 'i']
['Navitalai Senilagakali', '1980', 'Fly-half', '3', '0', '3', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Sunia Nadruku', '1981', 'Back-row', '15', '9', '5', '1', '3', '12', 'date unknown', 'g', 'n', 'i']
['Mosese Tamata', '1981', 'Hooker', '8', '5', '3', '0', '1', '4', 'date unknown', 'g', 'n', 'i']
['Netava Tamaya', '1981', 'Fullback', '1', '1', '0', '0', '0', '3', 'date unknown', 'g', 'n', 'i']
['Pio Tubui', '1981', 'Fly-half', '2', '2', '0', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Dominiko Manaseitava', '1981', 'Centre', '5', '4', '1', '0', '3', '12', 'date unknown', 'g', 'n', 'i']
['Sani Tagivetaua', '1981', 'Wing', '6', '4', '1', '1', '1', '4', 'date unknown', 'g', 'n', 'i']
['Emosi Tatawaqa', '1981', 'Flanker', '8', '4', '3', '1', '0', '0', 'date unknown', 'g', 'n', 'i']
['Sakaraia Nacaka', '1981', 'Wing', '4', '1', '3', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Esala Teleni', '1982', 'No. 8', '23', '9', '13', '1', '8', '32', 'date unknown', 'g', 'n', 'i']
['Sialeni Vuetaki', '1982', 'Prop', '6', '4', '1', '1', '0', '0', 'date unknown', 'g', 'n', 'i']
['Sela Gutugutuwai', '1982', 'Flanker', '12', '7', '5', '0', '3', '12', 'date unknown', 'g', 'n', 'i']
['Ilai Musunamasi', '1982', 'Fullback', '4', '2', '2', '0', '0', '22', 'date unknown', 'g', 'n', 'i']
['Willie Rokowailoa', '1982', 'Fly-half', '17', '9', '8', '0', '3', '66', '1958', 'Alg\xc3\xa9rie \xd8\xa7\xd9\x84\xd8\xac\xd8\xb2\xd8\xa7\xd8\xa6\xd8\xb1', 'S\xc3\xa9tif - \xd8\xb3\xd8\xb7\xd9\x8a\xd9\x81\xe2\x80\x8e', 'Da\xc3\xafra Hammam Sokhna']
['Peter Kean', '1982', 'Hooker', '5', '3', '2', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Rusiate Namoro', '1982', 'Hooker, Prop', '22', '8', '14', '0', '2', '8', 'date unknown', 'g', 'n', 'i']
['Waisale Natuna', '1982', 'Scrum-half', '2', '1', '1', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Lewis Politini', '1982', 'Lock', '4', '1', '3', '0', '1', '4', 'Suva', 'Viti', 'Central', 'Suva']
['Setareki Vero', '1982', 'Wing', '5', '1', '4', '0', '2', '8', 'date unknown', 'g', 'n', 'i']
['Kaiava Salusalu', '1982', 'Centre', '14', '8', '6', '0', '9', '36', 'circa 1957', 'Per\xc3\xba', 'Tacna', 'Candarave']
['Severo Koroduadua Waqanibau', '1982', 'Fullback', '27', '10', '16', '1', '0', '268', 'Galoa', 'Niger', 'Diffa', 'Ma\xc3\xafn\xc3\xa9-Soroa']
['Isikeli Tikoduadua', '1982', 'Wing', '3', '0', '3', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Josevata Naikidi', '1982', 'Lock', '1', '0', '1', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Tiko Bucaonadi', '1983', 'Prop', '2', '1', '1', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Paula Nawalu', '1983', 'Scrum-half', '17', '6', '11', '0', '1', '7', 'circa 1962', 'Per\xc3\xba', 'Tacna', 'Candarave']
['Koli Rokoroi', '1983', 'Lock, No. 8', '21', '10', '11', '0', '2', '8', 'circa 1956', 'Per\xc3\xba', 'Tacna', 'Candarave']
['Samu Yalayala', '1983', 'Wing', '10', '7', '3', '0', '6', '27', 'date unknown', 'g', 'n', 'i']
['Dusilele Bola', '1983', 'Scrum-half', '6', '3', '3', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Acura Niuqila', '1983', 'Wing', '18', '9', '9', '0', '9', '36', 'Wainibokasi', 'g', 'n', 'i']
['Sairusi Tabualevu', '1983', 'Hooker', '1', '0', '1', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Epali Rakai', '1983', 'Hooker', '17', '7', '10', '0', '0', '0', 'circa 1961', 'Per\xc3\xba', 'Tacna', 'Candarave']
['Sairusi Naituku', '1983', 'Prop', '18', '8', '9', '1', '1', '4', 'circa 1961', 'Per\xc3\xba', 'Tacna', 'Candarave']
['Emosi Katonitabua', '1984', 'Centre', '6', '3', '3', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Peni Rauluni', '1984', 'Centre', '5', '3', '2', '0', '2', '8', 'date unknown', 'g', 'n', 'i']
['Epeli Turuva', '1984', 'Fullback', '3', '0', '3', '0', '0', '3', 'date unknown', 'g', 'n', 'i']
['Ilaitia Savai', '1984', 'Lock', '38', '12', '26', '0', '3', '12', 'Nakalawaca', 'g', 'n', 'i']
['Inoke Tabualevu', '1984', 'Fullback', '2', '1', '1', '0', '0', '5', 'date unknown', 'g', 'n', 'i']
['Isikeli Leweniqila', '1984', 'Fly-half', '1', '0', '1', '0', '0', '2', 'date unknown', 'g', 'n', 'i']
['Belasio Vukiwai', '1984', 'Hooker', '1', '0', '1', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Peceli Gale', '1984', 'No. 8', '12', '5', '6', '1', '3', '12', 'circa 1957', 'Per\xc3\xba', 'Tacna', 'Candarave']
['Solomoni Rasolea', '1984', 'Wing', '5', '2', '3', '0', '1', '4', 'date unknown', 'g', 'n', 'i']
['Nemani Matirewa', '1984', 'Flanker', '4', '2', '2', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Tevita Tukunia', '1984', 'Fly-half', '1', '1', '0', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Manasa Saunaki', '1984', 'Fullback', '1', '0', '1', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Asaeli Hughes', '1985', 'Lock', '7', '3', '4', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Bruce Naulago', '1985', 'Prop', '2', '1', '1', '0', '1', '4', 'date unknown', 'g', 'n', 'i']
['Rusiate Cavubulu', '1985', 'No. 8', '4', '2', '2', '0', '1', '4', 'date unknown', 'g', 'n', 'i']
['Mosese Nabati', '1985', 'Wing', '4', '0', '4', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Jo Qoro', '1985', 'Flanker', '1', '0', '1', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Tomasi Cama', '1985', 'Centre', '13', '4', '9', '0', '2', '8', 'circa 1961', 'Per\xc3\xba', 'Tacna', 'Candarave']
['Semi Talawadua', '1985', 'Fly-half', '1', '0', '1', '0', '1', '4', 'date unknown', 'g', 'n', 'i']
['Serupepeli Tuvula', '1985', 'Wing', '7', '1', '6', '0', '2', '8', 'circa 1963', 'Per\xc3\xba', 'Tacna', 'Candarave']
['Aliposo Waqaliti', '1985', 'Flanker', '1', '0', '1', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Jimi Damu', '1985', 'Wing', '4', '0', '4', '0', '1', '14', '1962', 'Sverige', 'Svealand', 'V\xc3\xa4stmanlands l\xc3\xa4n']
['Peni Volavola', '1985', 'Prop', '11', '4', '7', '0', '0', '0', '1963', '\xc3\x96sterreich', '8362', 'Steiermark']
['Jone Kubu', '1985', 'Fullback', '11', '4', '7', '0', '0', '6', 'circa 1961', 'Per\xc3\xba', 'Tacna', 'Candarave']
['Savenaca Aria', '1986', 'Centre', '10', '1', '7', '2', '2', '8', '1964', '\xd0\xa0\xd0\xbe\xd1\x81\xd1\x81\xd0\xb8\xd1\x8f', '\xd0\xa1\xd0\x9a\xd0\xa4\xd0\x9e', '\xd0\x9a\xd0\xb0\xd1\x80\xd0\xb0\xd1\x87\xd0\xb0\xd0\xb5\xd0\xb2\xd0\xbe-\xd0\xa7\xd0\xb5\xd1\x80\xd0\xba\xd0\xb5\xd1\x81\xd0\xb8\xd1\x8f']
['Alifereti Dere Ratu', '1986', 'Flanker', '12', '4', '8', '0', '0', '0', '1961', 'Sverige', 'Svealand', 'V\xc3\xa4stmanlands l\xc3\xa4n']
['Sirilo Lovokuru', '1986', 'Fly-half, Centre', '4', '2', '2', '0', '1', '24', 'circa 1965', 'Per\xc3\xba', 'Tacna', 'Candarave']
['Ifereimi Tawake', '1986', 'Lock, Flanker', '46', '16', '29', '1', '4', '25', 'Sigatoka', 'Viti', 'Sigatoka', 'Missing']
['Saula Bueta', '1986', 'Flanker', '1', '0', '1', '0', '0', '0', '1963', '\xc3\x96sterreich', '8362', 'Steiermark']
['Osea Koliloa', '1986', 'Flanker', '3', '2', '1', '0', '1', '4', 'circa 1959', 'Per\xc3\xba', 'Tacna', 'Candarave']
['Viliame Lilidamu', '1986', 'Wing', '3', '2', '1', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Tom Mitchell', '1986', 'Centre, Wing', '11', '5', '4', '2', '6', '24', 'Taveuni', 'Viti', 'Taveuni', 'Missing']
['Salacieli Naivilawasa', '1986', 'Hooker', '21', '9', '10', '2', '2', '8', '1961', 'Sverige', 'Svealand', 'V\xc3\xa4stmanlands l\xc3\xa4n']
['Pauliasi Tabulutu', '1986', 'Scrum-half', '18', '9', '8', '1', '1', '4', '1965', 'Danmark', '1965', 'Region Hovedstaden']
['Waisake Turaga', '1986', 'Fly-half', '1', '0', '1', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Fabiano Vakadrano', '1986', 'Wing', '1', '0', '1', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Kavekini Nalaga', '1986', 'Wing', '3', '3', '0', '0', '1', '4', 'circa 1965', 'Per\xc3\xba', 'Tacna', 'Candarave']
['Ilaitia Ravouvou', '1986', 'Fly-half, Wing', '4', '4', '0', '0', '3', '12', 'circa 1965', 'Per\xc3\xba', 'Tacna', 'Candarave']
['Peni Tora', '1986', 'Flanker', '2', '2', '0', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Epineri Naituku', '1987', 'Centre', '2', '1', '1', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Manasa Qoro', '1987', 'Flanker', '4', '2', '2', '0', '2', '11', 'circa 1965', 'Per\xc3\xba', 'Tacna', 'Candarave']
['John Sanday', '1987', 'Lock, No. 8', '2', '1', '1', '0', '0', '0', 'circa 1960', 'Per\xc3\xba', 'Tacna', 'Candarave']
['Samu Vunivalu', '1987', 'Flanker', '3', '1', '2', '0', '0', '0', 'circa 1957', 'Per\xc3\xba', 'Tacna', 'Candarave']
['Jioji Cama', '1987', 'Lock', '1', '0', '1', '0', '1', '4', 'date unknown', 'g', 'n', 'i']
['Livai Kididromo', '1987', 'Flanker', '4', '0', '2', '2', '0', '0', 'circa 1959', 'Per\xc3\xba', 'Tacna', 'Candarave']
['Mosese Taga', '1987', 'Prop, Hooker', '34', '13', '20', '1', '1', '4', 'Nailaga', 'g', 'n', 'i']
['Aisake Nadolo', '1987', 'Lock', '23', '8', '14', '1', '1', '5', '1964', '\xd0\xa0\xd0\xbe\xd1\x81\xd1\x81\xd0\xb8\xd1\x8f', '\xd0\xa1\xd0\x9a\xd0\xa4\xd0\x9e', '\xd0\x9a\xd0\xb0\xd1\x80\xd0\xb0\xd1\x87\xd0\xb0\xd0\xb5\xd0\xb2\xd0\xbe-\xd0\xa7\xd0\xb5\xd1\x80\xd0\xba\xd0\xb5\xd1\x81\xd0\xb8\xd1\x8f']
['Tukeli Nakauta', '1987', 'Flanker', '3', '3', '0', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Niko Baleiverata', '1988', 'Wing', '4', '2', '1', '1', '0', '0', 'date unknown', 'g', 'n', 'i']
['Kini Malai', '1988', 'Fly-half', '3', '2', '0', '1', '1', '4', 'date unknown', 'g', 'n', 'i']
['Noa Nadruku', '1988', 'Centre', '13', '5', '6', '2', '2', '8', '1967', 'Danmark', '1967', 'Region Hovedstaden']
['Ilisoni Naituku', '1988', 'Prop', '7', '2', '4', '1', '0', '0', 'date unknown', 'g', 'n', 'i']
['Pita Naruma', '1988', 'Flanker', '15', '4', '10', '1', '1', '4', '1959', 'Alg\xc3\xa9rie \xd8\xa7\xd9\x84\xd8\xac\xd8\xb2\xd8\xa7\xd8\xa6\xd8\xb1', 'S\xc3\xa9tif - \xd8\xb3\xd8\xb7\xd9\x8a\xd9\x81\xe2\x80\x8e', 'Da\xc3\xafra Bir El Arch']
['Max Olsson', '1988', 'No. 8, Lock', '7', '3', '4', '0', '3', '12', '1967', 'Danmark', '1967', 'Region Hovedstaden']
['Mesake Rasari', '1988', 'Lock', '10', '4', '4', '2', '4', '16', 'date unknown', 'g', 'n', 'i']
['Kinijoji Sarai', '1988', 'Fullback', '3', '2', '0', '1', '0', '24', 'date unknown', 'g', 'n', 'i']
['Sakeasi Vonalagi', '1988', 'Back-row', '9', '2', '5', '2', '2', '9', '1965', 'Danmark', '1965', 'Region Hovedstaden']
['Mesake Seavula', '1988', 'Scrum-half', '3', '2', '0', '1', '1', '4', 'date unknown', 'g', 'n', 'i']
['John Edwards', '1988', 'Fly-half', '1', '0', '0', '1', '0', '0', 'date unknown', 'g', 'n', 'i']
['Aporosa Ranuku Kenatale', '1988', 'Prop', '1', '0', '0', '1', '0', '0', 'date unknown', 'g', 'n', 'i']
['Waisale Vatubua', '1988', 'Wing', '2', '1', '0', '1', '2', '8', 'date unknown', 'g', 'n', 'i']
['Meli Radrekusa', '1988', 'Lock', '1', '1', '0', '0', '0', '0', '1969', 'Nederland', '1969', 'Nederland']
['Tevita Vonolagi', '1988', 'Wing', '16', '7', '9', '0', '7', '42', '1963', '\xc3\x96sterreich', '8362', 'Steiermark']
['Luke Erenavula', '1989', 'Wing', '7', '3', '4', '0', '2', '8', '1965', 'Danmark', '1965', 'Region Hovedstaden']
['Aminiasi Radrodro', '1989', 'Fly-half', '2', '1', '1', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Isikeli Waqavatu', '1989', 'Wing', '4', '2', '2', '0', '2', '8', 'date unknown', 'g', 'n', 'i']
['Joeli Vulavou', '1989', 'Scrum-half', '1', '0', '1', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Waisale Serevi', '1989', 'Fullback, Centre, Fly-half', '38', '15', '23', '0', '11', '221', 'Suva', 'Viti', 'Central', 'Suva']
['Tomasi Lovo', '1989', 'Fly-half, Wing', '9', '2', '7', '0', '1', '8', '1960', 'Alg\xc3\xa9rie \xd8\xa7\xd9\x84\xd8\xac\xd8\xb2\xd8\xa7\xd8\xa6\xd8\xb1', 'S\xc3\xa9tif - \xd8\xb3\xd8\xb7\xd9\x8a\xd9\x81\xe2\x80\x8e', 'Da\xc3\xafra Hammam Sokhna']
['Lekima Vasuvulagi', '1989', 'Scrum-half', '3', '1', '2', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Mosese Natuilagilagi', '1989', 'Fullback', '8', '3', '5', '0', '3', '14', 'date unknown', 'g', 'n', 'i']
['Vuata Narisia', '1990', 'Fly-half', '2', '2', '0', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Alipate Rabitu', '1990', 'Hooker', '5', '1', '4', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Ilie Tabua Tamanivalu', '1990', 'Flanker', '26', '19', '7', '0', '3', '15', 'Naivicula', 'g', 'n', 'i']
['Timoci Wainiqolo', '1990', 'Flanker', '5', '4', '1', '0', '1', '4', '1964', '\xd0\xa0\xd0\xbe\xd1\x81\xd1\x81\xd0\xb8\xd1\x8f', '\xd0\xa1\xd0\x9a\xd0\xa4\xd0\x9e', '\xd0\x9a\xd0\xb0\xd1\x80\xd0\xb0\xd1\x87\xd0\xb0\xd0\xb5\xd0\xb2\xd0\xbe-\xd0\xa7\xd0\xb5\xd1\x80\xd0\xba\xd0\xb5\xd1\x81\xd0\xb8\xd1\x8f']
['Sunia Banuve', '1990', 'Centre', '1', '1', '0', '0', '0', '0', 'date unknown', 'g', 'n', 'i']
['Epeli Naituivau', '1990', 'Prop', '22', '9', '13', '0', '2', '9', '1962', 'Sverige', 'Svealand', 'V\xc3\xa4stmanlands l\xc3\xa4n']
['Fili Seru', '1990', 'Wing', '10', '4', '6', '0', '4', '16', '1970', 'Danmark', '1970', 'Region Hovedstaden']
['Vesito Rauluni', '1990', 'Centre, Wing', '4', '1', '3', '0', '2', '8', '1965', 'Danmark', '1965', 'Region Hovedstaden']
['Dranivesi Baleiwei', '1990', 'Hooker', '5', '2', '3', '0', '0', '0', '1964', '\xd0\xa0\xd0\xbe\xd1\x81\xd1\x81\xd0\xb8\xd1\x8f', '\xd0\xa1\xd0\x9a\xd0\xa4\xd0\x9e', '\xd0\x9a\xd0\xb0\xd1\x80\xd0\xb0\xd1\x87\xd0\xb0\xd0\xb5\xd0\xb2\xd0\xbe-\xd0\xa7\xd0\xb5\xd1\x80\xd0\xba\xd0\xb5\xd1\x81\xd0\xb8\xd1\x8f']
['Sam Domoni', '1990', 'Lock', '6', '3', '3', '0', '0', '0', '1968', '\xd0\xa0\xd0\xbe\xd1\x81\xd1\x81\xd0\xb8\xd1\x8f', '\xd0\xa1\xd0\x9a\xd0\xa4\xd0\x9e', '\xd0\x9a\xd0\xb0\xd1\x80\xd0\xb0\xd1\x87\xd0\xb0\xd0\xb5\xd0\xb2\xd0\xbe-\xd0\xa7\xd0\xb5\xd1\x80\xd0\xba\xd0\xb5\xd1\x81\xd0\xb8\xd1\x8f']
['Niumaia Korovata', '1990', 'Wing', '3', '2', '1', '0', '4', '16', 'date unknown', 'g', 'n', 'i']
['Waisea Suka', '1990', 'Scrum-half', '3', '1', '2', '0', '1', '14', 'date unknown', 'g', 'n', 'i']
['Opeti Turuva', '1990', 'Fullback', '11', '4', '7', '0', '1', '58', '1967', 'Danmark', '1967', 'Region Hovedstaden']
['Pio Kubuwai', '1991', 'Flanker', '2', '1', '1', '0', '1', '4', 'date unknown', 'g', 'n', 'i']
['Kalaveti Naisoro', '1991', 'Centre', '5', '2', '3', '0', '2', '8', '1969', 'Nederland', '1969', 'Nederland']
