George Cakobau,1939,Fly-half,Bau,1,1,0,2,Malaysia,Sarawak,Bahagian Kuching
Penaia Ganilau,1939,Flanker,date unknown,1,1,0,0,g,n,i
Peni Lagilagi,1939,Flanker,date unknown,1,1,0,0,g,n,i
Vereniki Loba,1939,Forward,date unknown,1,1,0,0,g,n,i
Inoke Nagatalevu,1939,Fly-half,date unknown,1,1,0,0,g,n,i
Sevesi Vatudau,1939,Prop,date unknown,1,1,0,0,g,n,i
Ilaitia Cobitu,1947,Flanker,date unknown,5,3,0,0,g,n,i
Emosi Dawai,1947,Wing,date unknown,1,1,1,3,g,n,i
Luke Dawai,1947,Forward,date unknown,2,2,0,0,g,n,i
Solomone Mataiyavi,1947,Lock,date unknown,2,2,0,0,g,n,i
Onisimo Naikovu,1947,Prop,date unknown,4,3,0,0,g,n,i
Tuiyau Naitini,1947,Scrum-half,circa 1910,5,3,0,0,Perú,Tacna,Candarave
Etuate Nima,1947,Wing,date unknown,3,2,4,12,g,n,i
Manasa Nukuvou,1947,Flanker,date unknown,5,4,0,0,g,n,i
Ilisoni Ravoka,1947,Wing,date unknown,4,3,2,6,g,n,i
Lui Saladoka,1947,Hooker,date unknown,1,1,0,0,g,n,i
Waisea Tuisese,1947,Centre,date unknown,4,2,1,3,g,n,i
Alipate Veikoso,1947,Fly-half,date unknown,5,3,1,9,g,n,i
Taniela Ranavue,1947,Fullback,date unknown,10,5,3,41,g,n,i
Marika Tabukaci,1947,Prop,date unknown,2,2,0,0,g,n,i
Apisake Kikau,1948,Lock,date unknown,1,0,0,0,g,n,i
Malakai Labaibure,1948,Lock,date unknown,8,2,0,0,g,n,i
Joeli Susu,1948,Hooker,date unknown,6,3,1,3,g,n,i
Sailosi Valewai,1948,Prop,date unknown,6,3,1,3,g,n,i
Ilaitia Vuivuda,1948,Fullback,date unknown,3,1,0,0,g,n,i
Atunaisa Camaibau,1948,Lock,date unknown,2,1,2,6,g,n,i
Kalivati Cavuilati,1948,Wing,date unknown,4,2,0,0,g,n,i
Macanawai Cevalawa,1948,Lock,date unknown,2,1,0,0,g,n,i
Jone Ravu,1948,Fly-half,date unknown,5,2,0,0,g,n,i
Alipate Doviverata,1948,Wing,date unknown,1,0,0,0,g,n,i
Semisi Baleca,1951,Lock,date unknown,5,3,0,0,g,n,i
George Cavalevu,1951,Centre,date unknown,8,4,4,12,g,n,i
Sunia Ganilau,1951,Centre,date unknown,2,1,1,3,g,n,i
Waisake Kunavula,1951,Lock,date unknown,1,1,0,0,g,n,i
Penaia Lese,1951,Fullback,date unknown,1,1,0,0,g,n,i
Josefa Levula,1951,Wing,date unknown,17,8,8,32,g,n,i
Isimeli Radrodro,1951,No. 8,date unknown,5,4,0,6,g,n,i
Semisi Ralagi,1951,Prop,date unknown,5,3,1,3,g,n,i
Wame Salabogi,1951,Fly-half,date unknown,5,3,1,3,g,n,i
Maikeli Tuvoli,1951,Lock,date unknown,1,1,0,0,g,n,i
Suliasi Vatubua,1951,Scrum-half,date unknown,10,5,0,16,g,n,i
Rusiate Vuruya,1951,No. 8,date unknown,2,1,1,3,g,n,i
Savenaca Pe,1951,Prop,date unknown,5,3,2,6,g,n,i
Peni Tove,1951,Prop,date unknown,1,1,0,0,g,n,i
Semesa Seruvatu,1952,Lock,date unknown,7,3,2,6,g,n,i
Isikeli Cawa,1952,Lock,date unknown,3,3,0,0,g,n,i
Samuela Domoni,1952,Centre,1968,3,2,1,3,Россия,СКФО,Карачаево-Черкесия
Navitalai Taga,1952,Centre,date unknown,1,1,0,0,g,n,i
Mesake Biumaiwai,1954,Centre,date unknown,4,1,0,0,g,n,i
Aminisitai Burogolevu,1954,Wing,date unknown,2,1,1,3,g,n,i
Gabirieli Naborisi,1954,Flanker,date unknown,1,0,1,3,g,n,i
Apenisa Nawalu,1954,Prop,date unknown,4,1,0,3,g,n,i
Josefa Saukuru,1954,Hooker,date unknown,15,10,2,19,g,n,i
Orisi Dawai,1954,Wing,date unknown,12,6,5,15,g,n,i
Tomasi Naidole,1954,Wing,Malomalo,7,5,0,4,g,n,i
Ratulevu Silatolu,1954,,date unknown,3,1,0,0,g,n,i
Ravuama Vunakece,1954,Prop,date unknown,2,1,0,0,g,n,i
Senitiki Naurisau,1954,Hooker,date unknown,2,0,0,0,g,n,i
Aseri Kunawave,1957,Centre,date unknown,6,4,0,0,g,n,i
Jese Mucunabitu,1957,Scrum-half,date unknown,9,4,1,3,g,n,i
Nacanieli Nabaro,1957,Flanker,date unknown,7,2,3,9,g,n,i
Mikaele Naikovu,1957,Hooker,date unknown,5,4,0,0,g,n,i
Paula Nayacakalou,1957,No. 8,date unknown,1,1,0,0,g,n,i
Sanaila Sautu,1957,Prop,date unknown,5,4,0,0,g,n,i
Anare Secake,1957,Flanker,date unknown,3,2,0,0,g,n,i
Jone Tabaiwalu,1957,Lock,date unknown,11,6,2,6,g,n,i
Baniua Tanivukavu,1957,Wing,date unknown,1,1,0,0,g,n,i
Nat Uluiviti,1957,Fullback,Natauloa,3,2,0,23,g,n,i
Apenisa Kuruisaqila,1957,Flanker,date unknown,2,1,0,0,g,n,i
Peni Wadali,1957,Flanker,circa 1932,1,1,0,0,Perú,Tacna,Candarave
Kaiava Bose,1958,Fly-half,date unknown,7,2,0,8,g,n,i
Ilaitia Ravouvou,1958,Lock,date unknown,4,2,0,0,g,n,i
Maika Ravula,1958,Flanker,date unknown,3,2,2,6,g,n,i
Inoke Tabualevu,1958,Fullback,circa 1936,6,4,1,27,Perú,Tacna,Candarave
Eremasi Lovodua,1958,Wing,date unknown,11,6,8,36,g,n,i
Seru Tuisese,1958,Fullback,date unknown,8,5,0,3,g,n,i
Patimio Tatukivei,1958,Flanker,date unknown,1,0,1,3,g,n,i
Peni Rika,1958,Scrum-half,date unknown,2,1,0,0,g,n,i
Suliasi Cavu,1958,Prop,date unknown,13,8,2,6,g,n,i
Ulaiasi Radike,1959,Wing,date unknown,1,0,0,0,g,n,i
Sakiusa Tuva,1959,Hooker,date unknown,4,0,0,0,g,n,i
Eliki Gaunavou,1961,Fullback,date unknown,3,0,0,0,g,n,i
Sailosi Kepa,1961,Flanker,circa 1938,1,0,0,0,Perú,Tacna,Candarave
Jone Nabou,1961,Flanker,date unknown,3,0,1,3,g,n,i
Joeli Naucabalavu,1961,"Lock, No. 8",Kumi,8,3,2,6,Uganda,Eastern Region,Teso
Simione Rarasea,1961,Centre,date unknown,1,0,0,0,g,n,i
Seteo Rasau,1961,Prop,date unknown,3,0,1,3,g,n,i
Nemesio Ratuveilawa,1961,Scrum-half,date unknown,6,5,3,13,g,n,i
Eparama Ravi,1961,Centre,date unknown,3,0,0,0,g,n,i
Josua Vadugu,1961,Prop,date unknown,2,0,0,0,g,n,i
Vereniki Nalio,1961,Flanker,date unknown,8,3,2,6,g,n,i
Sitiveni Tawase,1961,Scrum-half,date unknown,2,0,0,3,g,n,i
Epeli Rayawa,1961,Prop,date unknown,1,0,0,0,g,n,i
Epi Bolawaqatabu,1963,Flanker,date unknown,16,10,10,30,g,n,i
Vinaiya Buli,1963,Centre,date unknown,4,4,2,6,g,n,i
Suliasi Daunitutu,1963,Wing,date unknown,8,5,4,12,g,n,i
Jope Snr. Naucabalavu Snr.,1963,Lock,date unknown,19,12,4,12,g,n,i
Jone Raikuna,1963,Fly-half,date unknown,15,9,2,6,g,n,i
Petero Rasiosateki,1963,Utility back,date unknown,6,3,0,9,g,n,i
Jone Sokovata,1963,Flanker,date unknown,4,3,0,0,g,n,i
Ulaiasi Tukana,1963,Hooker,Savu,7,4,0,0,Savu Sea,Missing,Missing
Epi Kunavore,1963,Centre,date unknown,2,2,2,6,g,n,i
Apisai Toga,1963,Lock,date unknown,3,3,3,9,g,n,i
Sevaro Walisoliso,1963,Prop,date unknown,7,4,3,9,g,n,i
Josateki Nasova,1963,Utility back,date unknown,10,6,0,10,g,n,i
Aca Soqosoqo,1964,Lock,date unknown,4,1,1,3,g,n,i
Apakuki Suluaqalo,1964,,date unknown,1,0,0,0,g,n,i
George Barley,1964,Fly-half,date unknown,4,1,0,0,g,n,i
Aporosa Robe,1964,Wing,date unknown,3,1,2,6,g,n,i
Sela Toga,1964,No. 8,date unknown,12,8,7,21,g,n,i
Adriu Nadredre,1964,Flanker,date unknown,3,1,0,0,g,n,i
Suliasi Tolotu,1964,Flanker,date unknown,1,0,0,0,g,n,i
Samuela Vanini,1964,Centre,date unknown,1,0,0,0,g,n,i
Setareki Vola,1964,Centre,date unknown,1,1,0,0,g,n,i
Amenatave Gutugutuwai,1967,Wing,date unknown,4,2,1,3,g,n,i
Moritikei Nabuta,1967,Prop,date unknown,9,7,2,6,g,n,i
Kiniviliame Nalatu,1967,Wing,date unknown,6,1,1,3,g,n,i
