David Watts,1914,Lock,4,3,1,0,0,0,Maesteg,United Kingdom,Wales,Bridgend
William Watts,1914,Centre,1,0,1,0,1,3,Llanelly,Australia,Victoria,Loddon Mallee
Ivor Davies,1914,Wing,3,3,0,0,2,6,Carmarthen,United Kingdom,Wales,Carmarthenshire
Jack Wetter,1914,Fly-half,10,6,4,0,4,14,Newport,United Kingdom,NP,Wales
Ianto Davies,1919,Fullback,1,0,1,0,0,0,Maesteg,United Kingdom,Wales,Bridgend
Ike Fowler,1919,Scrum-half,1,0,1,0,0,0,Pantyffynnon,United Kingdom,Wales,Carmarthenshire
Gwyn Francis,1919,Lock,2,0,2,0,0,0,Gorseinon,United Kingdom,Wales,West Glamorgan
Bill Havard,1919,Prop,1,0,1,0,0,0,Neuadd,United Kingdom,SA40 9QG,Wales
Jim Jones,1919,Flanker,6,3,3,0,0,0,?,g,n,i
Bill Morris,1919,Prop,3,2,1,0,0,0,Abertillery,United Kingdom,NP13 1,Wales
Trevor Nicholas,1919,Wing,1,0,1,0,0,0,Sudbrook,United Kingdom,England,South West England
Tom Parker,1919,Flanker,15,8,6,1,2,6,Llansamlet,United Kingdom,Wales,Swansea
Aaron Rees,1919,Flanker,1,0,1,0,0,0,Maesteg,United Kingdom,Wales,Bridgend
Evan Rees,1919,Centre,1,0,1,0,0,0,Bridgend,United Kingdom,Wales,Bridgend
Jerry Shea,1919,Centre,4,1,3,0,1,19,Newport,United Kingdom,NP,Wales
Melbourne Thomas,1919,Wing,6,3,3,0,2,6,Nantymoel,g,n,i
Jack Whitfield,1919,Lock,12,6,5,1,5,15,Newport,United Kingdom,NP,Wales
Ben Beynon,1920,Fly-half,2,1,1,0,0,0,Swansea,United Kingdom,Wales,West Glamorgan
Brinley Evans,1920,Centre,5,4,0,1,0,0,Felinfoel,United Kingdom,Wales,Carmarthenshire
Albert Jenkins,1920,Centre,14,7,7,0,4,47,Llanelly,Australia,Victoria,Loddon Mallee
Charles Jones,1920,Flanker,3,2,1,0,0,0,Cardiff,United Kingdom,Wales,Cardiff
Steve Morris,1920,Flanker,19,9,9,1,0,0,Newport,United Kingdom,NP,Wales
George Oliver,1920,Flanker,4,3,1,0,0,0,Pontypool,United Kingdom,NP4,Wales
Wick Powell,1920,Wing,4,3,1,0,2,6,Cardiff,United Kingdom,Wales,Cardiff
Joe Rees,1920,Fullback,12,6,6,0,0,7,?,g,n,i
Jack Williams,1920,Prop,7,5,2,0,1,3,Blaina,United Kingdom,Wales,Blaenau Gwent
Brinley Williams,1920,Wing,3,2,1,0,4,12,Llanelly,Australia,Victoria,Loddon Mallee
Dick Huxtable,1920,Flanker,2,2,0,0,0,0,Swansea,United Kingdom,Wales,West Glamorgan
Fred Reeves,1920,Scrum-half,3,2,1,0,0,0,Cross Keys,United States of America,Delaware,Sussex County
Edgar Morgan,1920,Flanker,4,2,2,0,0,0,Llanelly,Australia,Victoria,Loddon Mallee
Len Attewell,1921,Prop,3,1,2,0,0,0,Newport,United Kingdom,NP,Wales
Dai Edwards,1921,Lock,1,0,1,0,0,0,Glynneath,United Kingdom,CF37 1SY,Wales
Wilf Hodder,1921,Flanker,3,1,2,0,1,3,Abersychan,United Kingdom,NP4,Wales
Codger Johnson,1921,Wing,12,4,8,0,1,6,Cardiff,United Kingdom,Wales,Cardiff
Douglas Marsden-Jones,1921,Forward,4,0,4,0,0,0,Swansea,United Kingdom,Wales,West Glamorgan
Johnny Ring,1921,Wing,1,0,1,0,1,3,Port Talbot,United Kingdom,Wales,Neath Port Talbot
Docker Winmill,1921,Prop,4,2,2,0,0,0,Bedwellty,United Kingdom,Wales,Monmouthshire
Paul Baker-Jones,1921,Centre,1,0,1,0,0,0,Newport,United Kingdom,NP,Wales
William Bowen,1921,Fly-half,6,4,1,1,2,6,Swansea,United Kingdom,Wales,West Glamorgan
Frankie Evans,1921,Wing,1,0,1,0,0,0,Dafen,United Kingdom,Wales,Carmarthenshire
Tom Roberts,1921,Lock,9,5,3,1,0,0,Risca,United Kingdom,NP11,Wales
Harry Davies,1921,Centre,3,3,0,0,0,0,Llanelly,Australia,Victoria,Loddon Mallee
Ossie Male,1921,Fullback,11,3,8,0,0,15,Newport,United Kingdom,NP,Wales
Tudor Williams,1921,Scrum-half,1,1,0,0,0,0,?,g,n,i
Ambrose Baker,1921,Flanker,5,2,3,0,1,3,Swansea,United Kingdom,Wales,West Glamorgan
Archie Brown,1921,Scrum-half,1,1,0,0,0,0,date unknown,g,n,i
Daph Davies,1921,Centre,2,1,1,0,0,0,Bridgend,United Kingdom,Wales,Bridgend
Jack Prosser,1921,Prop,1,1,0,0,0,0,Newport,United Kingdom,NP,Wales
Will Cummings,1922,No. 8,4,3,0,1,1,3,Cardiff,United Kingdom,Wales,Cardiff
Bobby Delahay,1922,Scrum-half,18,7,9,2,2,6,Bridgend,United Kingdom,Wales,Bridgend
Islwyn Evans,1922,Centre,4,3,0,1,3,13,Llanelly,Australia,Victoria,Loddon Mallee
Dai Hiddlestone,1922,Flanker,5,3,1,1,1,3,Hendy,United Kingdom,Wales,Gwynedd
Tom Jones,1922,Prop,6,3,2,1,1,3,Pontnewydd,United Kingdom,NP44,Wales
Frank Palmer,1922,Wing,3,2,0,1,1,3,Swansea,United Kingdom,Wales,West Glamorgan
Cliff Richards,1922,Wing,5,3,1,1,2,6,Hafodyrynys,United Kingdom,Wales,Torfaen
John Stephens,1922,Flanker,4,3,0,1,0,0,Llanbadarn Fawr,United Kingdom,Wales,Ceredigion
Fred Samuel,1922,Fullback,3,2,0,1,0,4,Llanelly,Australia,Victoria,Loddon Mallee
Arthur Cornish,1923,Centre,10,3,6,1,1,7,Cardiff,United Kingdom,Wales,Cardiff
Dai Davies,1923,Prop,2,0,2,0,0,0,Treorchy,United Kingdom,Wales,Rhondda Cynon Taf
Rowe Harding,1923,Wing,20,6,12,2,5,15,Swansea,United Kingdom,Wales,West Glamorgan
Gwilym Michael,1923,Flanker,3,1,2,0,1,3,Pontardawe,United Kingdom,Wales,Neath Port Talbot
Gethin Thomas,1923,Lock,4,1,3,0,0,0,Llwynhendy,United Kingdom,Wales,Carmarthenshire
Joe Thompson,1923,No. 8,1,0,1,0,0,0,Bristol,United Kingdom,England,South West England
Lew Jenkins,1923,Lock,2,1,1,0,0,0,Senghenydo,g,n,i
Dai John,1923,Fly-half,5,2,3,0,3,9,Loughor,United Kingdom,Wales,Swansea
Dan Pascoe,1923,Flanker,2,1,1,0,0,0,Llanharan,United Kingdom,Wales,Rhondda Cynon Taf
Mapson Williams,1923,No. 8,1,1,0,0,0,0,Mackay,Australia,Queensland,Mackay
Tom Collins,1923,Centre,1,0,1,0,0,0,Merthyr Tydfil,United Kingdom,Wales,Merthyr Tydfil
Stan Davies,1923,Prop,1,0,1,0,0,0,Ystrad,United Kingdom,Wales,Rhondda Cynon Taf
John Davies,1923,Flanker,1,0,1,0,0,0,?,g,n,i
Jack Powell,1923,Wing,1,0,1,0,0,4,Cardiff,United Kingdom,Wales,Cardiff
William Radford,1923,Flanker,1,0,1,0,0,0,Cardiff,United Kingdom,Wales,Cardiff
Tom Richards,1923,No. 8,1,0,1,0,0,0,Maesteg,United Kingdom,Wales,Bridgend
Hunt Davies,1924,Centre,1,0,1,0,0,0,Port Talbot,United Kingdom,Wales,Neath Port Talbot
Candy Evans,1924,Lock,3,1,2,0,0,0,Abersychan,United Kingdom,NP4,Wales
Ivor Jones,1924,Flanker,21,5,15,1,1,15,Loughor,United Kingdom,Wales,Swansea
Glyn Morris,1924,Prop,2,0,2,0,0,0,Burry Port,United Kingdom,Wales,Carmarthenshire
William Ould,1924,Lock,2,0,2,0,0,0,Glyncorrwg,United Kingdom,Wales,Neath Port Talbot
Albert Owen,1924,Fly-half,1,0,1,0,1,3,Gurnos Cross,g,n,i
Charlie Pugh,1924,Lock,7,1,6,0,1,3,Pontypridd,United Kingdom,CF37; CF38,Wales
Ivor Thomas,1924,Hooker,1,0,1,0,0,0,Bridgend,United Kingdom,Wales,Bridgend
Edward Watkins,1924,Scrum-half,4,1,3,0,0,4,Neath,United Kingdom,Wales,West Glamorgan
Harold Davies,1924,Centre,2,0,2,0,0,0,Newport,United Kingdom,NP,Wales
Jack Elwyn Evans,1924,Centre,1,0,1,0,0,0,Brynamman,United Kingdom,Wales,Carmarthenshire
Vince Griffiths,1924,Fly-half,5,1,3,1,1,7,Pontypridd,United Kingdom,CF37; CF38,Wales
Mel Rosser,1924,Fullback,2,1,1,0,0,0,Machen,United Kingdom,Wales,Caerphilly
Tommy Evans,1924,Centre,1,0,1,0,0,0,Neyland,United Kingdom,Wales,Pembrokeshire
Jack Gore,1924,Prop,4,1,3,0,0,0,Blaina,United Kingdom,Wales,Blaenau Gwent
George Hathway,1924,Hooker,2,1,1,0,0,0,Newport,United Kingdom,NP,Wales
William Jones,1924,Flanker,1,0,1,0,0,0,Cefneithin,United Kingdom,Wales,Carmarthenshire
Dai Parker,1924,Prop,15,4,10,1,0,14,Llansamlet,United Kingdom,Wales,Swansea
Bob Randall,1924,Lock,2,1,1,0,0,0,Neath,United Kingdom,Wales,West Glamorgan
Ernie Finch,1924,Wing,7,3,4,0,4,12,Pembroke Dock,United Kingdom,Wales,Pembrokeshire
Joe Jones,1924,Centre,1,1,0,0,0,0,Pontardawe,United Kingdom,Wales,Neath Port Talbot
Arnold Rickards,1924,Lock,1,1,0,0,1,3,Glos,France,14100,France métropolitaine
Albert Stock,1924,Centre,4,1,2,1,0,0,Newport,United Kingdom,NP,Wales
Cliff Williams,1924,Hooker,2,0,2,0,0,0,Llangennech,United Kingdom,Wales,Carmarthenshire
Eddie Williams,1924,Fly-half,2,1,1,0,0,0,Cwmllynfell,United Kingdom,Wales,Neath Port Talbot
Willie Hopkins,1925,Fly-half,2,0,2,0,1,3,?,g,n,i
Will James,1925,Wing,2,0,2,0,1,3,Aberavon,United Kingdom,Wales,Neath Port Talbot
Idris Jones,1925,Flanker,4,1,3,0,1,3,Llanelly,Australia,Victoria,Loddon Mallee
Bryn Phillips,1925,Lock,5,1,3,1,0,0,Merthyr Tydfil,United Kingdom,Wales,Merthyr Tydfil
Idris Richards,1925,No. 8,3,1,2,0,0,0,Pontypridd,United Kingdom,CF37; CF38,Wales
Cyril Thomas,1925,Wing,2,0,2,0,1,3,Bridgend,United Kingdom,Wales,Bridgend
Evan Williams,1925,Centre,2,0,2,0,0,0,Port Talbot,United Kingdom,Wales,Neath Port Talbot
Ron Herrera,1925,Lock,8,3,4,1,2,6,Wattsville,United States of America,Virginia,Accomack
Steve Lawrence,1925,Prop,6,2,4,0,0,0,Treorchy,United Kingdom,Wales,Rhondda Cynon Taf
Eddie Beynon,1925,Flanker,2,1,1,0,0,0,Gower,United States of America,Missouri,Clinton County
Will Lewis,1925,Flanker,1,1,0,0,0,0,Morriston,United Kingdom,Wales,Swansea
Jim Brown,1925,Lock,1,0,1,0,0,0,Cardiff,United Kingdom,Wales,Cardiff
Sydney Hinam,1925,Flanker,5,2,2,1,0,0,Pontypool,United Kingdom,NP4,Wales
Arthur John,1925,Scrum-half,4,1,3,0,0,0,Llansamlet,United Kingdom,Wales,Swansea
Nathan Rocyn-Jones,1925,Fullback,1,0,1,0,0,0,Abertillery,United Kingdom,NP13 1,Wales
Bernard Turnbull,1925,Centre,6,0,6,0,1,3,Cardiff,United Kingdom,Wales,Cardiff
George Andrews,1926,Wing,5,1,3,1,3,9,Newport,United Kingdom,NP,Wales
David Evans,1926,Fullback,1,0,0,1,0,0,Llandybie,United Kingdom,Wales,Carmarthenshire
Thomas Hopkins,1926,Prop,4,2,1,1,1,3,Pontardawe,United Kingdom,Wales,Neath Port Talbot
Dai Jenkins,1926,Lock,4,2,1,1,0,0,Pyle,France,27370,France métropolitaine
Howell John,1926,Hooker,8,3,4,1,0,0,Swansea,United Kingdom,Wales,West Glamorgan
Dai Jones,1926,Prop,5,2,2,1,0,0,?,g,n,i
Bobby Jones,1926,Fly-half,3,1,1,1,0,0,Shanghai,中华人民共和国,上海,黄浦区 (Huangpu)
Tom Lewis,1926,Prop,3,0,2,1,0,0,Taff's Well,United Kingdom,Wales,Rhondda Cynon Taf
Bill Everson,1926,Fullback,1,0,1,0,0,2,Rudry,United Kingdom,Wales,Caerphilly
Wick Powell,1926,Scrum-half,27,14,10,3,1,16,Aberbeeg,United Kingdom,NP13 1,Wales
Emlyn Watkins,1926,Flanker,3,2,1,0,1,3,Blaina,United Kingdom,Wales,Blaenau Gwent
Windsor Lewis,1926,Fly-half,6,2,4,0,1,7,Maesteg,United Kingdom,Wales,Bridgend
Tommy Rees,1926,Fullback,4,2,2,0,0,4,Pontyclun,United Kingdom,CF72 9DP,Wales
Charles Rowlands,1926,Wing,1,1,0,0,0,0,Merthyr Tydfil,United Kingdom,Wales,Merthyr Tydfil
Harry Phillips,1927,Lock,9,2,7,0,0,0,Cross Keys,United States of America,Delaware,Sussex County
John Roberts,1927,Centre,13,4,8,1,5,15,Toxteth,United Kingdom,England,North West England
Watcyn Thomas,1927,No. 8,14,5,8,1,2,6,Llanelly,Australia,Victoria,Loddon Mallee
Billy Williams,1927,Flanker,4,1,3,0,0,0,Crumlin,United Kingdom,Northern Ireland,County Antrim
Tom Arthur,1927,Lock,18,9,7,2,4,12,Pontypridd,United Kingdom,CF37; CF38,Wales
John Bartlett,1927,Wing,3,1,2,0,1,3,Carmarthen,United Kingdom,Wales,Carmarthenshire
Ned Jenkins,1927,Lock,21,10,10,1,0,0,Tonyrefail,United Kingdom,CF39,Wales
Gwyn Richards,1927,Fly-half,1,0,1,0,0,0,Bryncethin,United Kingdom,Wales,Bridgend
Jim Burns,1927,Prop,2,1,1,0,0,0,Cardiff,United Kingdom,Wales,Cardiff
Guy Stewart-Morgan,1927,Centre,8,5,2,1,3,13,Garnant,United Kingdom,Wales,Neath Port Talbot
Lonza Bowdler,1927,Hooker,15,5,9,1,0,0,Abercarn,United Kingdom,Wales,Monmouthshire
Gus Broughton,1927,No. 8,2,1,1,0,0,0,Llandough,United Kingdom,Wales,Vale of Glamorgan
Tal Harris,1927,Scrum-half,1,0,1,0,0,0,Cardiff,United Kingdom,Wales,Cardiff
Tom Hollingdale,1927,No. 8,6,1,5,0,0,0,Waunarlwydd,United Kingdom,Wales,Swansea
David Jenkins,1927,Prop,2,0,2,0,0,0,Resolven,United Kingdom,Wales,Neath Port Talbot
Dan Jones,1927,Wing,1,0,1,0,0,0,Neath Abbey,United Kingdom,Wales,Neath Port Talbot
Iorwerth Jones,1927,No. 8,5,1,4,0,0,0,Loughor,United Kingdom,Wales,Swansea
Roy Jones,1927,Centre,2,0,2,0,0,0,Swansea,United Kingdom,Wales,West Glamorgan
Cecil Pritchard,1928,Hooker,8,3,4,1,0,0,Pontypool,United Kingdom,NP4,Wales
Archie Skym,1928,Prop,20,9,9,2,2,6,Drefach,United Kingdom,Wales,Carmarthenshire
Gwyn Davies,1928,Wing,3,0,3,0,0,0,Aberkenfig,United Kingdom,Wales,Bridgend
Jack Bassett,1929,Fullback,20,9,9,2,0,29,Trebanog,United Kingdom,Wales,Rhondda Cynon Taf
Harold Jones,1929,Lock,2,1,1,0,0,0,Ogmore Vale,United Kingdom,Wales,Bridgend
Dick Jones,1929,Flanker,1,0,1,0,0,0,Shanghai,中华人民共和国,上海,黄浦区 (Huangpu)
Jack Morley,1929,Wing,17,9,6,2,6,18,Newport,United Kingdom,NP,Wales
Bill Roberts,1929,Fly-half,1,0,1,0,0,0,Toxteth,United Kingdom,England,North West England
Bob Barrell,1929,Prop,4,2,1,1,1,3,Mountain Ash,United Kingdom,CF45,Wales
Harry Bowcott,1929,Centre,13,5,6,2,2,6,Cardiff,United Kingdom,Wales,Cardiff
Harry Peacock,1929,Flanker,6,4,1,1,2,6,Newport,United Kingdom,NP,Wales
Frank Williams,1929,Centre,14,8,5,1,2,6,Cardiff,United Kingdom,Wales,Cardiff
Arthur Lemon,1929,No. 8,13,7,4,2,0,0,Tonna,United Kingdom,Wales,Neath Port Talbot
Arthur Hickman,1930,Wing,2,0,2,0,0,0,Skewen,United Kingdom,Wales,Neath Port Talbot
Tom Jones-Davies,1930,Centre,4,2,1,1,2,6,Nantgaredig,United Kingdom,Wales,Carmarthenshire
David Roberts,1930,Scrum-half,1,0,1,0,0,0,Llanelly,Australia,Victoria,Loddon Mallee
Ocker Thomas,1930,Flanker,1,0,1,0,0,0,Merthyr Tydfil,United Kingdom,Wales,Merthyr Tydfil
Ronnie Boon,1930,Wing,12,7,4,1,4,20,Barry,United Kingdom,CF62,Wales
Bert Day,1930,Hooker,5,3,1,1,0,0,Griffithstown,United Kingdom,NP4,Wales
Chick Jones,1930,Centre,2,0,2,0,1,7,Morriston,United Kingdom,Wales,Swansea
Dai Thomas,1930,Lock,11,5,5,1,0,0,Swansea,United Kingdom,Wales,West Glamorgan
Norman Fender,1930,Flanker,6,5,0,1,1,3,Cardiff,United Kingdom,Wales,Cardiff
Howie Jones,1930,Wing,2,2,0,0,1,3,Glynneath,United Kingdom,CF37 1SY,Wales
Claud Davey,1930,Centre,23,14,7,2,5,15,Garnant,United Kingdom,Wales,Neath Port Talbot
Edgar Jones,1930,Prop,5,2,2,1,0,0,Sketty,United Kingdom,Wales,Swansea
Tommy Scourfield,1930,Fullback,1,1,0,0,0,0,Pontypridd,United Kingdom,CF37; CF38,Wales
Tom Day,1931,Prop,13,8,3,2,0,0,Ammanford,United Kingdom,Wales,Carmarthenshire
David James,1931,Hooker,2,2,0,0,0,0,Treorchy,United Kingdom,Wales,Rhondda Cynon Taf
Jim Lang,1931,No. 8,12,8,2,2,1,3,Garnant,United Kingdom,Wales,Neath Port Talbot
Dicky Ralph,1931,Fly-half,6,4,2,0,3,17,Abercarn,United Kingdom,Wales,Monmouthshire
Sgili Davies,1931,Flanker,4,2,2,0,1,3,Cwmgors,United Kingdom,Wales,Neath Port Talbot
Bryn Evans,1933,Hooker,6,3,2,1,0,0,Felinfoel,United Kingdom,Wales,Carmarthenshire
Iorrie Isaacs,1933,Flanker,2,1,1,0,0,0,Cifynydd,g,n,i
Viv Jenkins,1933,Fullback,15,8,5,2,1,45,Aberavon,United Kingdom,Wales,Neath Port Talbot
Arthur Jones,1933,Wing,2,1,1,0,0,0,Bridgend,United Kingdom,Wales,Bridgend
Raymond Jones,1933,Lock,2,1,1,0,0,0,Blundellsands,United Kingdom,England,North West England
Maurice Turnbull,1933,Scrum-half,2,1,1,0,0,0,Cardiff,United Kingdom,Wales,Cardiff
Wilf Wooller,1933,Centre,18,8,8,2,6,26,Rhos-on-Sea,United Kingdom,Wales,Conwy
Gwyn Bayliss,1933,Fullback,1,0,1,0,0,0,Brynmawr,United Kingdom,NP23,Wales
Bryn Evans,1933,Scrum-half,1,0,1,0,0,0,Penclawdd,United Kingdom,Wales,Swansea
Ron Morris,1933,Fly-half,2,0,2,0,0,0,Carmarthen,United Kingdom,Wales,Carmarthenshire
Billy Moore,1933,Lock,1,0,1,0,0,0,Garw Valley,United Kingdom,Wales,Bridgend
Lew Rees,1933,Flanker,1,0,1,0,0,0,Treherbert,United Kingdom,CF42 5BG,Wales
Bun Cowey,1934,Wing,4,2,1,1,3,9,Wilts,South Africa,KwaZulu-Natal,Amajuba District Municipality
Cecil Davies,1934,Prop,1,0,1,0,0,0,Pontypridd,United Kingdom,CF37; CF38,Wales
David Evans,1934,Scrum-half,1,0,1,0,0,0,Barry,United Kingdom,CF62,Wales
John Evans,1934,Hooker,1,0,1,0,0,0,Newport,United Kingdom,NP,Wales
Bryn Howells,1934,Fullback,1,0,1,0,0,0,Hendy,United Kingdom,Wales,Gwynedd
Gomer Hughes,1934,Lock,3,2,1,0,0,0,Neath,United Kingdom,Wales,West Glamorgan
Geoffrey Jones,1934,Wing,5,2,2,1,2,6,Ipswich,United Kingdom,England,East of England
Ken Jones,1934,No. 8,1,0,1,0,0,0,Llanishen,United Kingdom,Wales,Cardiff
Cliff Jones,1934,Fly-half,13,8,3,2,2,6,Porth,United Kingdom,CF39,Wales
Glyn Prosser,1934,Flanker,4,3,1,0,0,0,Glynneath,United Kingdom,CF37 1SY,Wales
Arthur Rees,1934,Flanker,13,5,6,2,0,0,Llangadog,United Kingdom,Wales,Carmarthenshire
Idwal Rees,1934,Centre,14,8,5,1,2,6,Swansea,United Kingdom,Wales,West Glamorgan
Harry Truman,1934,Lock,2,0,1,1,0,0,Porth,United Kingdom,CF39,Wales
Iorwerth Evans,1934,Hooker,2,2,0,0,0,0,Trelewis,United Kingdom,Wales,Merthyr Tydfil
Albert Fear,1934,Flanker,4,3,1,0,1,3,Abertillery,United Kingdom,NP13 1,Wales
Bert Jones,1934,Scrum-half,2,2,0,0,0,0,Llanelly,Australia,Victoria,Loddon Mallee
Dai Prosser,1934,Prop,2,2,0,0,0,0,Neath,United Kingdom,Wales,West Glamorgan
Bill Ward,1934,Lock,2,2,0,0,0,0,Risca,United Kingdom,NP11,Wales
Arthur Bassett,1934,Wing,6,3,2,1,0,0,Kenfig Hill,United Kingdom,Wales,Bridgend
Con Murphy,1935,Hooker,3,1,1,1,0,0,Aberfan,United Kingdom,CF48 4RB,Wales
Thomas Rees,1935,Prop,8,4,3,1,0,0,Fleur-de-Lys,Malta,Fleur-de-Lys,Missing
Tabber Williams,1935,Prop,8,4,3,1,0,0,Aberaman,United Kingdom,Wales,Rhondda Cynon Taf
Tommy James,1935,Fullback,2,0,2,0,0,3,Aberavon,United Kingdom,Wales,Neath Port Talbot
Harry Payne,1935,Prop,1,1,0,0,0,0,Treboeth,g,n,i
Haydn Tanner,1935,Scrum-half,26,12,12,2,0,0,Gowerton,United Kingdom,Wales,Swansea
Don Tarr,1935,Hooker,1,1,0,0,0,0,Llandeilo Fawr,United Kingdom,SA19 6AE,Wales
Eddie Watkins,1935,Lock,8,4,4,0,0,0,Caerphilly,United Kingdom,CF83,Wales
Edgar Long,1936,Flanker,7,4,2,1,0,0,Gower,United States of America,Missouri,Clinton County
Barney McCall,1936,Wing,3,2,0,1,0,0,Clifton,United Kingdom,England,South West England
Harold Thomas,1936,Lock,6,2,3,1,0,0,Neath,United Kingdom,Wales,West Glamorgan
Griff Williams,1936,Lock,3,2,0,1,0,0,Pontypridd,United Kingdom,CF37; CF38,Wales
Willy Davies,1936,Fly-half,6,3,3,0,1,7,Penclawdd,United Kingdom,Wales,Swansea
Bill Clement,1937,Wing,6,2,4,0,1,3,Llanelly,Australia,Victoria,Loddon Mallee
Emrys Evans,1937,Flanker,3,2,1,0,0,0,Gwaun-cae-Gurwen,United Kingdom,Wales,Neath Port Talbot
David Thomas,1937,Lock,1,0,1,0,0,0,Neath,United Kingdom,Wales,West Glamorgan
Bill Hopkin,1937,Wing,1,0,1,0,0,0,Newport,United Kingdom,NP,Wales
Harry Rees,1937,Prop,5,2,3,0,0,0,Pontypridd,United Kingdom,CF37; CF38,Wales
Bunner Travers,1937,Hooker,14,6,8,0,1,3,Newport,United Kingdom,NP,Wales
Ivor Bennett,1937,Prop,1,0,1,0,0,0,Aberkenfig,United Kingdom,Wales,Bridgend
Walter Legge,1937,Fullback,2,1,1,0,0,5,Risca,United Kingdom,NP11,Wales
Russell Taylor,1937,Flanker,5,1,4,0,1,6,Risca,United Kingdom,NP11,Wales
Allen McCarley,1938,Flanker,3,2,1,0,3,9,Port Talbot,United Kingdom,Wales,Neath Port Talbot
Fred Morgan,1938,Lock,4,2,2,0,0,0,Pontyberem,United Kingdom,Wales,Carmarthenshire
Eddie Morgan,1938,Prop,6,2,4,0,0,0,Pontardawe,United Kingdom,Wales,Neath Port Talbot
Walter Vickery,1938,No. 8,4,2,2,0,0,0,Port Talbot,United Kingdom,Wales,Neath Port Talbot
Cyril Challinor,1939,Flanker,1,0,1,0,0,0,Neath,United Kingdom,Wales,West Glamorgan
Idwal Davies,1939,Centre,1,0,1,0,0,0,?,g,n,i
Wendy Davis,1939,Prop,3,2,1,0,0,0,Birmingham,United Kingdom,England,West Midlands
John Ford,1939,Wing,1,0,1,0,0,0,Redcar,United Kingdom,England,North East England
Syd Williams,1939,Wing,3,2,1,0,0,0,Aberavon,United Kingdom,Wales,Neath Port Talbot
Howard Davies,1939,Fullback,6,5,1,0,0,0,Llanelly,Australia,Victoria,Loddon Mallee
Leslie Davies,1939,Prop,2,2,0,0,0,0,Swansea,United Kingdom,Wales,West Glamorgan
Mickey Davies,1939,Centre,2,2,0,0,1,3,1918,Россия,СКФО,Карачаево-Черкесия
Elfed Jones,1938,Wing,3,2,1,0,1,3,Llanelly,Australia,Victoria,Loddon Mallee
Les Manfield,1939,No. 8,7,4,2,1,0,0,Mountain Ash,United Kingdom,CF45,Wales
Ron Price,1939,Lock,2,2,0,0,0,0,Trealaw,United Kingdom,CF39,Wales
Viv Law,1939,Prop,1,1,0,0,0,0,Cardiff,United Kingdom,Wales,Cardiff
Chris Matthews,1939,Wing,1,1,0,0,0,0,Bridgend,United Kingdom,Wales,Bridgend
Griff Bevan,1947,Prop,1,0,1,0,0,0,Burry Port,United Kingdom,Wales,Carmarthenshire
Reg Blakemore,1947,Hooker,1,0,1,0,0,0,Newport,United Kingdom,NP,Wales
Billy Cleaver,1947,Fly-half,17,9,6,2,1,6,Treorchy,United Kingdom,Wales,Rhondda Cynon Taf
Gwyn Evans,1947,Flanker,12,6,5,1,1,3,Treherbert,United Kingdom,CF42 5BG,Wales
Dai Jones,1947,Prop,7,3,4,0,0,0,Morriston,United Kingdom,Wales,Swansea
Ken Jones,1947,Wing,47,28,16,3,19,57,Blaenavon,United Kingdom,NP4,Wales
Jack Matthews,1947,Centre,23,10,10,3,4,12,Bridgend,United Kingdom,Wales,Bridgend
George Parsons,1947,Lock,1,0,1,0,0,0,Newbridge,Republic of Ireland,Leinster,County Kildare
Rees Stephens,1947,Lock,34,21,13,0,2,8,Neath,United Kingdom,Wales,West Glamorgan
Bleddyn Williams,1947,Centre,27,15,10,2,8,24,Taff's Well,United Kingdom,Wales,Rhondda Cynon Taf
Ossie Williams,1947,Flanker,7,3,3,1,0,3,Llanelly,Australia,Victoria,Loddon Mallee
Stanley Williams,1947,Lock,6,4,2,0,0,0,Llanelly,Australia,Victoria,Loddon Mallee
Les Williams,1947,Wing,7,5,2,0,3,9,Mynyddygarreg,United Kingdom,Wales,Carmarthenshire
Cliff Davies,1947,Prop,17,10,5,2,1,3,Kenfig Hill,United Kingdom,Wales,Bridgend
Glyn Davies,1947,Fly-half,11,5,5,1,0,0,Cifynydd,g,n,i
Wilf Evans,1947,Prop,1,1,0,0,0,0,Griffithstown,United Kingdom,NP4,Wales
Billy Gore,1947,Hooker,3,3,0,0,0,0,Blaina,United Kingdom,Wales,Blaenau Gwent
Bill Tamplin,1947,Lock,7,5,1,1,0,24,Risca,United Kingdom,NP11,Wales
Bob Evans,1947,Flanker,16,9,5,2,1,3,Rhymney,United Kingdom,NP22,Wales
Peter Rees,1947,Wing,2,2,0,0,0,0,Penygroes,United Kingdom,Wales,Gwynedd
Emlyn Davies,1947,Prop,2,1,1,0,0,0,Port Talbot,United Kingdom,Wales,Neath Port Talbot
Handel Greville,1947,Scrum-half,1,1,0,0,0,0,Drefach,United Kingdom,Wales,Carmarthenshire
John Gwilliam,1947,No. 8,23,14,8,1,0,0,Pontypridd,United Kingdom,CF37; CF38,Wales
Mal James,1947,Hooker,5,2,2,1,0,0,Cifynydd,g,n,i
Les Anthony,1948,Prop,3,1,1,1,0,0,Rhiwfawr,United Kingdom,Wales,Neath Port Talbot
Des Jones,1948,Lock,1,0,0,1,0,0,Tumble,United Kingdom,Wales,Carmarthenshire
Frank Trott,1948,Fullback,8,2,5,1,0,2,Cardiff,United Kingdom,Wales,Cardiff
Ray Cale,1949,Flanker,7,5,2,0,1,3,Usk,United Kingdom,Wales,Monmouthshire
