Amos du Plooy,1955,Prop,nr Douglas,1,0,0,0,United States of America,97496,Oregon
Tommy Gentles,1955,Scrum-half,Johannesburg,6,3,0,0,South Africa,2001,Gauteng
Colin Kroon,1955,Hooker,Graaf-Reinet,1,0,0,0,South Africa,1490,Gauteng
Daan Retief,1955,Flanker,Lichtenburg,9,5,4,12,Deutschland,Berlin,Lichtenberg
Des Sinclair,1955,Centre,Johannesburg,4,2,0,0,South Africa,2001,Gauteng
Sias Swart,1955,Wing,Ofjiwarongo,1,0,1,3,g,n,i
Clive Ulyate,1955,Fly-half,Johannesburg,7,3,1,6,South Africa,2001,Gauteng
Tom van Vollenhoven,1955,Wing,OFS,7,4,4,15,Россия,457040,Уральский федеральный округ
Dawie Ackermann,1955,Flanker,Aliwal North,8,4,1,3,South Africa,Eastern Cape,Joe Gqabi District Municipality
Roy Dryburgh,1955,Fullback,Cape Town,8,4,3,28,South Africa,Western Cape,City of Cape Town
Wilf Rosenberg,1955,Centre,Cape Town,5,2,2,6,South Africa,Western Cape,City of Cape Town
Bertus van der Merwe,1955,Hooker,CapeProv,12,6,0,0,g,n,i
Butch Lochner,1955,No. 8,Vredenburg,9,3,2,6,South Africa,Western Cape,West Coast District Municipality
Popeye Strydom,1955,Scrum-half,Kareedouw,6,2,0,0,South Africa,Eastern Cape,Sarah Baartman District Municipality
Pat Montini,1956,Centre,Cape Town,2,2,0,0,South Africa,Western Cape,City of Cape Town
Jeremy Nel,1956,Centre,Louis Trichardt,8,3,1,3,South Africa,Limpopo,Vhembe District Municipality
Brian Pfaff,1956,Fly-half,Durban,1,1,0,0,South Africa,KwaZulu-Natal,eThekwini Metropolitan Municipality
Basie Vivier,1956,Fullback,Pietersburg,5,3,0,11,South Africa,Limpopo,Capricorn District Municipality
Jan du Preez,1956,Wing,Piketberg,1,0,0,0,South Africa,Western Cape,West Coast District Municipality
Pee-wee Howe,1956,Centre,Port Nolloth,2,0,1,3,South Africa,Northern Cape,Namakwa District Municipality
James Starke,1956,Flanker,Durbanville,1,0,0,0,South Africa,Western Cape,City of Cape Town
Piet du Toit,1958,Prop,Petrusville,14,9,0,0,South Africa,Northern Cape,Pixley ka Seme District Municipality
Loftie Fourie,1958,Wing,Outdshoorn,2,0,1,3,South Africa,Western Cape,City of Cape Town
Mickey Gerber,1958,Fullback,Port Elizabeth,3,1,0,8,South Africa,Eastern Cape,Nelson Mandela Bay Metropolitan Municipality
Martin Pelser,1958,Flanker,Johannesburg,11,7,2,6,South Africa,2001,Gauteng
Jan Prinsloo,1958,Wing,Pretoria,2,0,0,0,South Africa,Gauteng,City of Tshwane Metropolitan Municipality
Johan Steenekamp,1958,Lock,Alberton,1,0,0,0,Canada,Prince Edward Island,Prince County
Hugo van Zyl,1958,Flanker,Porterville,17,12,4,12,United States of America,California,Tulare County
Joe Kaminer,1958,Centre,Warmbad,1,0,0,0,Deutschland,Sachsen,Erzgebirgskreis
Abie Malan,1958,Hooker,Kenhardt,18,9,1,3,South Africa,Northern Cape,ZF Mgcawu District Municipality
Louis Schmidt,1958,Flanker,Middelburg-Cape,2,1,0,0,South Africa,Eastern Cape,Chris Hani District Municipality
Alan Skene,1958,Centre,Cape Town,1,0,0,0,South Africa,Western Cape,City of Cape Town
Peter Allen,1960,Lock,Port Elizabeth,1,1,0,0,South Africa,Eastern Cape,Nelson Mandela Bay Metropolitan Municipality
Martiens Bekker,1960,Prop,Dordrecht,1,1,0,0,Nederland,Zuid-Holland,Dordrecht
Jannie Engelbrecht,1960,Wing,Cape Town,33,19,8,24,South Africa,Western Cape,City of Cape Town
John Gainsford,1960,Centre,Germiston,33,18,8,24,South Africa,Gauteng,Ekurhuleni Metropolitan Municipality
Mannetjies Gericke,1960,Scrum-half,Kimberley,1,1,1,3,South Africa,Northern Cape,Frances Baard District Municipality
Dougie Holton,1960,Prop,Cape Town,1,1,0,0,South Africa,Western Cape,City of Cape Town
Doug Hopwood,1960,No. 8,Cape Town,22,15,5,15,South Africa,Western Cape,City of Cape Town
Dave Stewart,1960,Centre,?,11,7,1,9,g,n,i
Robert Twigge,1960,Wing,?,1,1,0,0,g,n,i
Des van Jaarsveldt,1960,Flanker,South Rhodesia,1,1,1,3,United States of America,Washington,Pacific County
Mike Antelme,1960,Wing,Durban,5,2,0,0,South Africa,KwaZulu-Natal,eThekwini Metropolitan Municipality
Dick Lockyear,1960,Scrum-half,?,6,3,0,20,g,n,i
Avril Malan,1960,Lock,Pretoria,16,8,0,0,South Africa,Gauteng,City of Tshwane Metropolitan Municipality
Lofty Nel,1960,"Prop, No. 8",Pretoria,11,5,0,0,South Africa,Gauteng,City of Tshwane Metropolitan Municipality
Keith Oxlee,1960,Fly-half,Johannesburg,19,13,5,88,South Africa,2001,Gauteng
Hennie van Zyl,1960,Wing,?,10,8,6,18,g,n,i
Fanie Kuhn,1960,Prop,Krugersdorp,19,12,0,0,South Africa,Gauteng,West Rand District Municipality
Lionel Wilson,1960,Fullback,Cape Town,27,14,0,6,South Africa,Western Cape,City of Cape Town
Stompie van der Merwe,1960,Lock,?,5,2,0,0,g,n,i
Ronnie Hill,1960,Hooker,Johannesburg,7,6,0,0,South Africa,2001,Gauteng
Mannetjie Roux,1960,Centre,Victoria West,27,18,6,18,South Africa,Northern Cape,Pixley ka Seme District Municipality
Piet Uys,1960,Scrum-half,Paarl,12,10,0,0,South Africa,Western Cape,Cape Winelands District Municipality
Attie Baard,1960,No. 8,Kakamas,1,1,0,0,South Africa,Northern Cape,ZF Mgcawu District Municipality
Frik du Preez,1961,Lock,Rustenberg,38,24,1,11,South Africa,North West,Bojanala Platinum District Municipality
Colin Greenwood,1961,Centre,Cape Town,1,1,2,6,South Africa,Western Cape,City of Cape Town
Charlie Nimb,1961,Fly-half,Paarl,1,1,0,9,South Africa,Western Cape,Cape Winelands District Municipality
Ben-Piet van Zyl,1961,Wing,South Rhodesia,1,1,2,6,United States of America,Washington,Pacific County
Piet van Zyl,1961,Lock,?,1,1,0,0,g,n,i
Mof Myburgh,1962,Prop,Senekal,18,12,0,0,South Africa,Free State,Thabo Mofutsanyana District Municipality
Ormy Taylor,1962,Wing,?,1,0,0,0,g,n,i
Wang Wyness,1962,Centre,Colesberg,5,3,1,3,South Africa,Northern Cape,Pixley ka Seme District Municipality
Chris Bezuidenhout,1962,Prop,?,3,3,0,0,g,n,i
Hannes Botha,1962,Flanker,Potgietersrus,3,3,0,0,South Africa,Limpopo,Waterberg District Municipality
Dawie de Villiers,1962,Scrum-half,Burgersdorp,25,15,3,9,South Africa,Eastern Cape,Joe Gqabi District Municipality
Tommy Bedford,1963,No. 8,Bloemfontein,25,13,1,3,South Africa,Free State,Mangaung Metropolitan Municipality
Gert Cilliers,1963,Wing,Williston,3,2,1,3,United States of America,North Dakota,Williams County
Dick Putter,1963,Prop,?,3,2,0,0,g,n,i
Trix Truter,1963,Wing,?,3,1,1,3,g,n,i
Hannes Marais,1963,Prop,Somerset East,35,19,1,3,South Africa,Eastern Cape,Sarah Baartman District Municipality
Poens Prinsloo,1963,No. 8,?,1,0,0,0,g,n,i
Norman Riley,1963,Fly-half,?,1,0,0,0,g,n,i
Haas Schoeman,1963,Flanker,Prince Albert,7,1,0,0,Canada,Saskatchewan,Prince Albert
Nelie Smith,1963,Scrum-half,?,7,2,1,12,g,n,i
Corra Dirksen,1963,Wing,?,10,5,3,9,g,n,i
Tiny Naude,1963,Lock,Warrenton,14,7,2,47,United States of America,Virginia,Fauquier County
Gawie Carelse,1964,Lock,Port Elizabeth,14,9,0,0,South Africa,Eastern Cape,Nelson Mandela Bay Metropolitan Municipality
Mike Lawless,1964,Fly-half,Cape Town,4,0,0,0,South Africa,Western Cape,City of Cape Town
Don Walton,1964,Hooker,Durban,8,3,0,0,South Africa,KwaZulu-Natal,eThekwini Metropolitan Municipality
Wynand Mans,1965,Centre,?,2,0,1,5,g,n,i
Snowy Suter,1965,Flanker,?,2,0,0,0,g,n,i
Jannie Barnard,1965,Fly-half,Johannesburg,5,1,0,0,South Africa,2001,Gauteng
Dirkie de Vos,1965,Scrum-half,Kroonstad,3,1,0,0,South Africa,Free State,Fezile Dabi District Municipality
Piet Botha,1965,Lock,Florida,2,0,0,0,United States of America,Florida,Missing
Gertjie Brynard,1965,Wing,Calvinia,7,3,2,6,South Africa,Northern Cape,Namakwa District Municipality
Andy MacDonald,1965,Prop,Springs,5,1,0,0,United States of America,New York,Suffolk County
Hambly Parker,1965,Prop,Somerset East,2,0,0,0,South Africa,Eastern Cape,Sarah Baartman District Municipality
Jan Ellis,1965,Flanker,Brakpan,38,22,7,21,South Africa,Gauteng,Ekurhuleni Metropolitan Municipality
Sakkie van Zyl,1965,Prop,?,4,1,0,0,g,n,i
Piet Goosen,1965,Lock,?,1,0,0,0,g,n,i
HO de Villiers,1967,Fullback,Johannesburg,14,8,0,26,South Africa,2001,Gauteng
Albie de Waal,1967,No. 8,Moorreesburg,4,2,0,0,South Africa,Western Cape,West Coast District Municipality
Piet Greyling,1967,Flanker,Zastron,25,16,5,15,South Africa,Free State,Xhariep District Municipality
Gert Kotze,1967,Prop,Vredendal,4,2,0,0,South Africa,Western Cape,West Coast District Municipality
Tiny Neethling,1967,Prop,CapeProv,8,4,0,0,g,n,i
Eben Olivier,1967,"Centre, Scrum-half",Kirkswood,16,11,5,15,United States of America,33813,Florida
Gys Pitzer,1967,Hooker,Louis Trichardt,12,9,0,0,South Africa,Limpopo,Vhembe District Municipality
Piet Visagie,1967,Fly-half,Kimberley,25,18,6,130,South Africa,Northern Cape,Frances Baard District Municipality
Syd Nomis,1967,Wing,Johannesburg,25,16,6,18,South Africa,2001,Gauteng
Rodney Gould,1968,Fullback,King William's Town,4,3,0,3,South Africa,Eastern Cape,Buffalo City Metropolitan Municipality
Thys Lourens,1968,Flanker,Vryheid,3,2,1,3,South Africa,3100,KwaZulu-Natal
Andre de Wet,1969,Lock,Kokstad,3,2,0,0,South Africa,KwaZulu-Natal,Sisonke District Municipality
Gert Muller,1969,Wing,Natal,14,6,4,12,Brasil,Região Nordeste,RN
Charlie Cockrell,1969,Hooker,Cape Town,3,0,0,0,South Africa,Western Cape,City of Cape Town
Tonie Roux,1969,Centre,Pretoria,7,0,0,0,South Africa,Gauteng,City of Tshwane Metropolitan Municipality
Andy van der Watt,1969,Wing,Krugersdorp,3,0,0,0,South Africa,Gauteng,West Rand District Municipality
Albie Bates,1969,Back-row,Germiston,4,1,0,0,South Africa,Gauteng,Ekurhuleni Metropolitan Municipality
Sakkie de Klerk,1969,Lock,Calvinia,3,0,0,0,South Africa,Northern Cape,Namakwa District Municipality
JP van der Merwe,1970,Centre,Uitenhage,1,0,0,0,South Africa,Eastern Cape,Nelson Mandela Bay Metropolitan Municipality
Joggie Jansen,1970,Centre,Griekwastad,10,7,1,3,South Africa,Northern Cape,Pixley ka Seme District Municipality
Ian McCallum,1970,Fullback,N'Kana,11,7,0,62,Nigeria,Akwa Ibom,Ini
Johan Spies,1970,Lock,Harrismith,4,3,0,0,South Africa,9880,Free State
Piston van Wyk,1970,Hooker,Vereeniging,15,9,0,0,South Africa,Gauteng,Sedibeng District Municipality
Robbie Barnard,1970,Hooker,Pretoria,1,0,0,0,South Africa,Gauteng,City of Tshwane Metropolitan Municipality
Peter Cronje,1971,Centre,Johannesburg,7,4,3,10,South Africa,2001,Gauteng
Sakkie Sauermann,1971,Prop,Alberton,5,2,0,0,Canada,Prince Edward Island,Prince County
Joggie Viljoen,1971,Scrum-half,Cape Town,6,4,2,6,South Africa,Western Cape,City of Cape Town
John Williams,1971,Lock,Johannesburg,13,7,0,0,South Africa,2001,Gauteng
Morne du Plessis,1971,No. 8,Krugersdorp,22,18,3,12,South Africa,Gauteng,West Rand District Municipality
Hannes Viljoen,1971,Wing,Elliott,3,3,2,6,United States of America,Kentucky,Elliott County
Martiens Louw,1971,Prop,Germiston,2,2,0,0,South Africa,Gauteng,Ekurhuleni Metropolitan Municipality
Niek Bezuidenhout,1972,Prop,Delmas,9,5,0,0,Ayiti,Département de l'Ouest,Arrondissement de Port-au-Prince
Ray Carlson,1972,Fullback,East London,1,0,0,0,South Africa,Eastern Cape,Buffalo City Metropolitan Municipality
Piet du Plessis,1972,Lock,Nylstroom,1,0,0,0,South Africa,Limpopo,Waterberg District Municipality
Dawie Snyman,1972,Fullback,Johannesburg,10,6,1,24,South Africa,2001,Gauteng
Boland Coetzee,1974,Flanker,Porterville,6,4,0,0,United States of America,California,Tulare County
Kevin de Klerk,1974,Lock,Johannesburg,13,9,0,0,South Africa,2001,Gauteng
Roy McCallum,1974,Scrum-half,Kitwe,1,0,0,0,Zambia,Copperbelt Province,Kitwe
Kol Oosthuizen,1974,Centre,Cape Prov,9,7,2,8,g,n,i
Chris Pope,1974,Wing,Stellenbosch,9,4,1,4,South Africa,Western Cape,Cape Winelands District Municipality
Peter Whipp,1974,Centre,East London,8,6,1,4,South Africa,Eastern Cape,Buffalo City Metropolitan Municipality
Paul Bayvel,1974,Scrum-half,Johannesburg,10,7,0,0,South Africa,2001,Gauteng
Gerald Bosch,1974,Fly-half,Vereeniging,9,7,0,89,South Africa,Gauteng,Sedibeng District Municipality
Dave Frederickson,1974,Hooker,Lichtenburg,3,2,0,0,Deutschland,Berlin,Lichtenberg
Gerrie Germishuys,1974,Wing,Port Shepstone,20,16,12,48,South Africa,KwaZulu-Natal,Ugu District Municipality
Dugald Macdonald,1974,No. 8,Durban,1,0,0,0,South Africa,KwaZulu-Natal,eThekwini Metropolitan Municipality
Jackie Snyman,1974,Fly-half,Johannesburg,3,0,0,18,South Africa,2001,Gauteng
Leon Vogel,1974,Wing,Aliwal North,1,0,0,0,South Africa,Eastern Cape,Joe Gqabi District Municipality
Johan de Bruyn,1974,Lock,Reivilo,1,0,0,0,South Africa,North West,Dr Ruth Segomotsi Mompati District Municipality
Polla Fourie,1974,Flanker,Uitenhage,1,0,0,0,South Africa,Eastern Cape,Nelson Mandela Bay Metropolitan Municipality
Klippies Kritzinger,1974,Flanker,Harrismith,7,5,1,4,South Africa,9880,Free State
Jan Schlebusch,1974,Centre,Kroonstad,3,1,0,0,South Africa,Free State,Fezile Dabi District Municipality
Gerrie Sonnekus,1974,No. 8,Senekal,3,2,1,4,South Africa,Free State,Thabo Mofutsanyana District Municipality
Moaner van Heerden,1974,Lock,Pretoria,17,13,1,4,South Africa,Gauteng,City of Tshwane Metropolitan Municipality
Kleintjie Grobler,1974,Back-row,Pretoria,3,2,1,4,South Africa,Gauteng,City of Tshwane Metropolitan Municipality
Rampie Stander,1974,Prop,Cape Town,5,3,0,0,South Africa,Western Cape,City of Cape Town
Robert Cockrell,1974,Hooker,Cape Town,11,8,1,4,South Africa,Western Cape,City of Cape Town
Tossie Fourie,1974,Wing,Uitenhage,4,4,1,10,South Africa,Eastern Cape,Nelson Mandela Bay Metropolitan Municipality
Ian Robertson,1974,Centre,South Rhodesia,5,4,0,3,United States of America,Washington,Pacific County
Willem Stapelberg,1974,Wing,Pretoria,2,2,2,8,South Africa,Gauteng,City of Tshwane Metropolitan Municipality
Andre Bestbier,1974,Hooker,Potchefstroom,1,1,0,0,South Africa,North West,Dr Kenneth Kaunda District Municipality
Derek van den Berg,1975,Prop,Cape Town,4,3,0,0,South Africa,Western Cape,City of Cape Town
Edrich Krantz,1976,Wing,Senekal,2,2,1,4,South Africa,Free State,Thabo Mofutsanyana District Municipality
De Wet Ras,1976,Utility back,Harrismith,2,2,0,0,South Africa,9880,Free State
Theuns Stofberg,1976,Flanker,Villiers,21,17,6,24,France,75017,France métropolitaine
Johan Strauss,1976,Prop,Alberton,3,3,0,0,Canada,Prince Edward Island,Prince County
Robbie Blair,1977,Fly-half,Johannesburg,1,1,0,21,South Africa,2001,Gauteng
Daan du Plessis,1977,Prop,Potchefstroom,2,2,0,0,South Africa,North West,Dr Kenneth Kaunda District Municipality
Dirk Froneman,1977,Centre,Wynburg,1,1,0,0,South Africa,Western Cape,City of Cape Town
Louis Moolman,1977,Lock,Pretoria,24,19,0,0,South Africa,Gauteng,City of Tshwane Metropolitan Municipality
Hermanus Potgieter,1977,Wing,Kirkwood,1,1,1,4,United States of America,Missouri,St. Louis County
Piet Veldsman,1977,Flanker,George,1,1,0,0,United States of America,Mississippi,George
Christo Wagenaar,1977,Centre,Krugersdorp,1,1,0,0,South Africa,Gauteng,West Rand District Municipality
Barry Wolmarans,1977,Scrum-half,Oudtshoorn,1,1,1,4,South Africa,Western Cape,Eden District Municipality
Naas Botha,1980,Fly-half,Breyten,28,19,2,312,South Africa,Mpumalanga,Gert Sibande District Municipality
Tommy du Plessis,1980,Scrum-half,Elsburg,2,2,1,4,South Africa,Gauteng,Ekurhuleni Metropolitan Municipality
Willie du Plessis,1980,Centre,Somerset East,14,10,3,12,South Africa,Eastern Cape,Sarah Baartman District Municipality
Pierre Edwards,1980,Fullback,George,2,2,0,0,United States of America,Mississippi,George
Rob Louw,1980,Flanker,Cape Town,19,15,5,20,South Africa,Western Cape,City of Cape Town
Ray Mordt,1980,Wing,Cape Town,18,14,12,48,South Africa,Western Cape,City of Cape Town
Richard Prentis,1980,Prop,Krugersdorp,11,10,0,0,South Africa,Gauteng,West Rand District Municipality
Gysie Pienaar,1980,Fullback,Bloemfontein,13,10,2,14,South Africa,Free State,Mangaung Metropolitan Municipality
Willie Kahts,1980,Hooker,Volksrust,11,10,1,4,South Africa,Mpumalanga,Gert Sibande District Municipality
Martiens le Roux,1980,Prop,Wesselsbron,8,7,0,0,South Africa,Free State,Lejweleputswa District Municipality
Divan Serfontein,1980,Scrum-half,Krugersdorp,19,15,3,12,South Africa,Gauteng,West Rand District Municipality
David Smith,1980,Centre,South Rhodesia,4,3,0,0,United States of America,Washington,Pacific County
Thys Burger,1980,No. 8,Pietersburg,3,3,2,8,South Africa,Limpopo,Capricorn District Municipality
Ewoud Malan,1980,Hooker,Groblersdal,2,1,0,0,South Africa,Limpopo,Sekhukhune District Municipality
Danie Gerber,1980,Centre,Port Elizabeth,24,16,19,82,South Africa,Eastern Cape,Nelson Mandela Bay Metropolitan Municipality
Wynand Claassen,1981,No. 8,Schweize-Reneke,7,5,0,0,g,n,i
Errol Tobias,1981,Fly-half,Caledon,6,6,1,22,Canada,Ontario,Peel Region
Ockie Oosthuizen,1981,Prop,Johannesburg,9,7,1,4,South Africa,2001,Gauteng
Hennie Bekker,1981,Lock,Nuwerus,2,0,1,4,South Africa,Northern Cape,ZF Mgcawu District Municipality
Darius Botha,1981,Wing,Breyten,1,0,0,0,South Africa,Mpumalanga,Gert Sibande District Municipality
Hempies du Toit,1981,Prop,Villiersdorp,5,3,0,0,South Africa,Western Cape,Overberg District Municipality
Eben Jansen,1981,Flanker,Griekwastad,1,0,0,0,South Africa,Northern Cape,Pixley ka Seme District Municipality
Henning van Aswegen,1981,Prop,Okahandja,2,0,0,0,Namibia,Okahandja,Missing
Burger Geldenhuys,1981,Flanker,Kroonstad,7,5,1,4,South Africa,Free State,Fezile Dabi District Municipality
Flippie van der Merwe,1981,Prop,Dibeng,6,4,0,0,South Africa,Northern Cape,John Taolo Gaetsewe District Municipality
Div Visser,1981,Lock,Cape Town,2,2,0,0,South Africa,Western Cape,City of Cape Town
Colin Beck,1981,Centre,Strand,3,2,1,4,Deutschland,Sachsen-Anhalt,Missing
Johan Heunis,1981,Fullback,George,14,11,2,41,United States of America,Mississippi,George
Carel du Plessis,1982,Wing,Somerset East,12,10,4,16,South Africa,Eastern Cape,Sarah Baartman District Municipality
Schalk Burger,1984,Flanker,Cape Town,6,5,0,0,South Africa,Western Cape,City of Cape Town
Chris Rogers,1984,Hooker,South Rhodesia,4,4,0,0,United States of America,Washington,Pacific County
John Villet,1984,Centre,Ceres,2,2,0,0,Italia,PIE,TO
Rudi Visagie,1984,Lock,Nelspruit,5,4,0,0,South Africa,Mpumalanga,Ehlanzeni District Municipality
Avril Williams,1984,Wing,Paarl,2,2,0,0,South Africa,Western Cape,Cape Winelands District Municipality
Anton Barnard,1984,Prop,George,4,3,0,0,United States of America,Mississippi,George
Michael du Plessis,1984,Centre,Somerset East,8,7,1,7,South Africa,Eastern Cape,Sarah Baartman District Municipality
Kulu Ferreira,1984,Flanker,Kroonstad,2,2,1,4,South Africa,Free State,Fezile Dabi District Municipality
Nick Mallett,1984,No. 8,Herts,2,2,1,4,Portugal,Viseu,Valdevez
Attie Strauss,1984,Prop,Calvinia,2,2,0,0,South Africa,Northern Cape,Namakwa District Municipality
Wahl Bartmann,1986,Flanker,Florida,8,4,0,0,United States of America,Florida,Missing
Jannie Breedt,1986,No. 8,Kempton Park,8,5,0,0,United Kingdom,TW16 5AQ,England
Christo Ferreira,1986,Scrum-half,Welkom,2,1,0,0,South Africa,Free State,Lejweleputswa District Municipality
Jaco Reinach,1986,Wing,Ceres,4,3,2,8,Italia,PIE,TO
Uli Schmidt,1986,Hooker,Pretoria,17,10,2,9,South Africa,Gauteng,City of Tshwane Metropolitan Municipality
Gert Smal,1986,Flanker,Kimberley,6,5,1,4,South Africa,Northern Cape,Frances Baard District Municipality
Frans Erasmus,1986,Prop,Ceres,3,3,0,0,Italia,PIE,TO
Piet Kruger,1986,Prop,Brits,2,2,0,0,South Africa,North West,Bojanala Platinum District Municipality
Garth Wright,1986,Scrum-half,East London,7,5,1,4,South Africa,Eastern Cape,Buffalo City Metropolitan Municipality
Helgard Muller,1986,Utility back,Bloemfontein,2,2,0,0,South Africa,Free State,Mangaung Metropolitan Municipality
Kobus Burger,1989,Wing,Paarl,2,2,0,0,South Africa,Western Cape,Cape Winelands District Municipality
Niel Hugo,1989,Lock,Victoria West,2,2,0,0,South Africa,Northern Cape,Pixley ka Seme District Municipality
Faffa Knoetze,1989,Centre,Parow,2,2,1,4,South Africa,Western Cape,City of Cape Town
Adolf Malan,1989,Lock,Germiston,7,3,0,0,South Africa,Gauteng,Ekurhuleni Metropolitan Municipality
Hein Rodgers,1989,Prop,Harrismith,5,3,0,0,South Africa,9880,Free State
Andre Joubert,1989,Fullback,Ladysmith,34,23,10,115,Australia,New South Wales,Ladysmith
Robert du Preez,1992,Scrum-half,Potchefstroom,7,1,0,0,South Africa,North West,Dr Kenneth Kaunda District Municipality
Adri Geldenhuys,1992,Lock,Clanwilliam,4,1,0,0,South Africa,Western Cape,West Coast District Municipality
Pieter Hendriks,1992,Wing,Douglas,14,7,2,10,United States of America,Illinois,Douglas County
Ian Macdonald,1992,Flanker,Pretoria,6,2,0,0,South Africa,Gauteng,City of Tshwane Metropolitan Municipality
Lood Muller,1992,Prop,Pietermaritzburg,2,0,0,0,South Africa,KwaZulu-Natal,uMgungundlovu District Municipality
Pieter Muller,1992,Centre,Bloemfontein,33,19,3,15,South Africa,Free State,Mangaung Metropolitan Municipality
James Small,1992,Wing,Cape Town,47,28,20,100,South Africa,Western Cape,City of Cape Town
Theo van Rensburg,1992,Fullback,Carletonville,7,1,0,40,South Africa,Gauteng,West Rand District Municipality
Heinrich Fuls,1992,Centre,OFS,8,3,0,0,Россия,457040,Уральский федеральный округ
Johann Styger,1992,Prop,Bloemfontein,7,1,0,0,South Africa,Free State,Mangaung Metropolitan Municipality
Drikus Hattingh,1992,Lock,Rustenburg,5,2,0,0,South Africa,North West,Bojanala Platinum District Municipality
Willie Hills,1992,Hooker,Pretoria,6,2,0,0,South Africa,Gauteng,City of Tshwane Metropolitan Municipality
Jacques Olivier,1992,Wing,Pretoria,17,11,3,15,South Africa,Gauteng,City of Tshwane Metropolitan Municipality
Hugh Reece-Edwards,1992,Fullback,Johannesburg,3,1,0,0,South Africa,2001,Gauteng
Adriaan Richter,1992,No. 8,Roodepoort,10,5,4,20,South Africa,Gauteng,City of Johannesburg Metropolitan Municipality
Tiaan Strauss,1992,No. 8,Upington,26,15,8,40,South Africa,Northern Cape,ZF Mgcawu District Municipality
Keith Andrews,1992,Prop,Molteno,9,3,0,0,Italia,LOM,LC
FC Smit,1992,Flanker,Cape Town,1,0,0,0,South Africa,Western Cape,City of Cape Town
Hennie le Roux,1993,Centre,Grahamstown,27,20,4,34,South Africa,Eastern Cape,Sarah Baartman District Municipality
Francois Pienaar,1993,Flanker,Vereeniging,29,19,3,15,South Africa,Gauteng,Sedibeng District Municipality
Kobus Wiese,1993,Lock,Paarl,18,15,1,5,South Africa,Western Cape,Cape Winelands District Municipality
Deon Lotter,1993,Flanker,Stellenbosch,3,1,0,0,South Africa,Western Cape,Cape Winelands District Municipality
Hannes Strydom,1993,Lock,Welkom,21,12,1,5,South Africa,Free State,Lejweleputswa District Municipality
Nico Wegner,1993,Lock,Nelspruit,4,1,0,0,South Africa,Mpumalanga,Ehlanzeni District Municipality
Joel Stransky,1993,Fly-half,Pietermaritzburg,22,16,6,240,South Africa,KwaZulu-Natal,uMgungundlovu District Municipality
Balie Swart,1993,Prop,Malmesbury,16,11,0,0,United Kingdom,SN16 9,England
John Allan,1990,Hooker,Glasgow,22,11,0,0,United Kingdom,G,Scotland
Henry Honiball,1993,Fly-half,Estcourt,35,26,1,156,Canada,Québec,Estcourt
Steve Atherton,1993,Lock,Gosport,8,3,0,0,United Kingdom,England,South East
Guy Kebble,1993,Prop,Cape Town,4,2,0,0,South Africa,Western Cape,City of Cape Town
Ruben Kruger,1993,Flanker,Vrede,36,25,7,35,South Africa,Western Cape,Central Karoo District Municipality
Joost van der Westhuizen,1993,Scrum-half,Pretoria,89,60,38,190,South Africa,Gauteng,City of Tshwane Metropolitan Municipality
Naka Drotske,1993,Hooker,Senekal,26,15,3,15,South Africa,Free State,Thabo Mofutsanyana District Municipality
Gavin Johnson,1993,"Fullback, Wing",Louis Trichardt,7,6,5,86,South Africa,Limpopo,Vhembe District Municipality
Chester Williams,1993,Wing,Paarl,27,20,14,70,South Africa,Western Cape,Cape Winelands District Municipality
Ollie le Roux,1994,Prop,Fort Beaufort,54,33,1,5,South Africa,Eastern Cape,Amathole District Municipality
Fritz van Heerden,1994,Lock,Roodepoort,14,9,1,5,South Africa,Gauteng,City of Johannesburg Metropolitan Municipality
Brendan Venter,1994,Centre,Johannesburg,17,11,2,10,South Africa,2001,Gauteng
Mark Andrews,1994,"Lock, No. 8",Elliot,77,51,12,60,South Africa,Eastern Cape,Chris Hani District Municipality
Johan le Roux,1994,Prop,Vereeniging,3,1,0,0,South Africa,Gauteng,Sedibeng District Municipality
Johan Roux,1994,Scrum-half,Pretoria,12,6,2,10,South Africa,Gauteng,City of Tshwane Metropolitan Municipality
Rudolf Straeuli,1994,Back-row,Pretoria,10,9,4,20,South Africa,Gauteng,City of Tshwane Metropolitan Municipality
Japie Mulder,1994,Centre,Springs,34,23,6,30,United States of America,New York,Suffolk County
Os du Randt,1994,Prop,Elliot,80,52,5,25,South Africa,Eastern Cape,Chris Hani District Municipality
Tommy Laubscher,1994,Prop,Vredenburg,6,6,0,0,South Africa,Western Cape,West Coast District Municipality
Christiaan Scholtz,1994,Centre,Stutterheim,4,4,0,0,South Africa,Eastern Cape,Amathole District Municipality
James Dalton,1994,Hooker,Johannesburg,43,35,5,25,South Africa,2001,Gauteng
Chris Badenhorst,1994,Wing,South-West Africa,2,2,2,10,Burkina Faso,Sud-Ouest,Missing
Elandre van den Bergh,1994,Flanker,Pretoria,1,1,0,0,South Africa,Gauteng,City of Tshwane Metropolitan Municipality
Phillip Schutte,1994,Lock,Pretoria,2,2,0,0,South Africa,Gauteng,City of Tshwane Metropolitan Municipality
Chris Rossouw,1995,Hooker,Delmas,9,8,2,10,Ayiti,Département de l'Ouest,Arrondissement de Port-au-Prince
Mornay Visser,1995,Hooker,Cape Town,1,1,0,0,South Africa,Western Cape,City of Cape Town
Garry Pagel,1995,Prop,King William's Town,5,5,0,0,South Africa,Eastern Cape,Buffalo City Metropolitan Municipality
