Evan Richards,1885,Forward,2,0,2,0,0,NA,Swansea,United Kingdom,Wales,West Glamorgan,Swansea
Ernest Rowland,1885,Forward,1,0,1,0,0,NA,Neath,United Kingdom,Wales,West Glamorgan,Neath
Lewis Thomas,1885,Forward,2,0,1,1,0,NA,Merthyr Tydfil,United Kingdom,Wales,Merthyr Tydfil,Missing
Edward Alexander,1885,Forward,5,1,2,2,0,NA,Monknash,United Kingdom,Wales,Vale of Glamorgan,Monknash
Frank Hill,1885,Forward,15,6,7,2,0,0,Cardiff,United Kingdom,Wales,Cardiff,Missing
D. Morgan,1885,Forward,7,1,4,2,1,NA,?,g,n,i,s
Willie Thomas,1885,Forward,11,3,5,3,0,0,Fishguard,United Kingdom,Wales,Pembrokeshire,Fishguard
William Bowen,1886,Forward,13,3,8,2,0,0,Pembroke,Bermuda,Pembroke,Missing,Missing
Billy Douglas,1886,Three-quarters,4,0,3,1,0,NA,Barry,United Kingdom,CF62,Wales,Vale of Glamorgan
Dai Lewis,1886,Forward,2,0,2,0,0,NA,Radyr,United Kingdom,Wales,Cardiff,Radyr
Evan Roberts,1886,Forward,2,1,1,0,0,NA,Llanelly,Australia,Victoria,Loddon Mallee,Shire of Loddon
George Young,1886,Forward,2,0,2,0,0,NA,Tynemouth,United Kingdom,England,North East England,Tyne and Wear
Alfred Mathews,1886,Halfback,1,0,1,0,0,NA,Rhymney,United Kingdom,NP22,Wales,Monmouthshire
Alec Bland,1887,Forward,9,4,3,2,0,0,Haverfordwest,United Kingdom,Wales,Pembrokeshire,Haverfordwest
Jem Evans,1887,Halfback,4,1,2,1,0,NA,Cardiff,United Kingdom,Wales,Cardiff,Missing
Albert Hybart,1887,Forward,1,0,0,1,0,NA,Cardiff,United Kingdom,Wales,Cardiff,Missing
Thomas Lockwood,1887,Forward,3,1,1,1,0,NA,Great Boughton,United Kingdom,England,North West England,Cheshire West and Chester
George Bowen,1887,Three-quarters,4,2,2,0,0,NA,Morriston,United Kingdom,Wales,Swansea,Morriston
Hugh Hughes,1887,Fullback,2,0,2,0,0,NA,Towyn,United Kingdom,Wales,Conwy,Towyn
William Williams,1887,Forward,5,2,3,0,0,0,?,g,n,i,s
Johnny Lewis,1887,Halfback,1,1,0,0,0,NA,Llanelly,Australia,Victoria,Loddon Mallee,Shire of Loddon
William Towers,1887,Forward,2,2,0,0,1,NA,Hartlepool,United Kingdom,England,North East England,Hartlepool
William Howell,1888,Forward,2,1,1,0,0,NA,Swansea,United Kingdom,Wales,West Glamorgan,Swansea
Price Jenkins-Price,1888,Three-quarters,2,1,1,0,1,NA,Carmarthen,United Kingdom,Wales,Carmarthenshire,Carmarthen
Dick Kedzlie,1888,Forward,2,1,1,0,0,NA,Glasgow,United Kingdom,G,Scotland,Glasgow City
John Meredith,1888,Forward,4,2,2,0,0,0,Morriston,United Kingdom,Wales,Swansea,Morriston
Dick Powell,1888,Forward,2,1,1,0,0,NA,Monmouth,United Kingdom,NP25,Wales,Monmouthshire
Ned Roberts,1888,Fullback,3,1,2,0,0,NA,Llanelly,Australia,Victoria,Loddon Mallee,Shire of Loddon
T. Williams,1888,Forward,2,1,1,0,0,NA,?,g,n,i,s
Charlie Arthur,1888,Centre,3,1,2,0,0,0,King's Lynn,United Kingdom,England,East of England,Norfolk
Charlie Thomas,1888,Halfback,9,3,5,1,1,1,Newport,United Kingdom,NP,Wales,Monmouthshire
Norman Biggs,1888,Wing,8,4,4,0,2,4,Cardiff,United Kingdom,Wales,Cardiff,Missing
Dickie Garrett,1888,Centre,8,3,4,1,0,0,Cardiff,United Kingdom,Wales,Cardiff,Missing
Dan Griffiths,1888,Forward,2,1,1,0,0,NA,Cwmduad,g,n,i,s
Jim Hannan,1888,Forward,19,7,11,1,2,2,Newport,United Kingdom,NP,Wales,Monmouthshire
Charles Harding,1888,Forward,3,1,2,0,0,NA,Lancs,United Kingdom,S6 3TB,England,Yorkshire and the Humber
Syd Nicholls,1888,Forward,4,1,3,0,0,0,Hartpury,United Kingdom,GL19 3,England,South West England
George Thomas,1888,Wing,3,1,1,1,1,0,?,g,n,i,s
Jim Webb,1888,Fullback,2,1,1,0,0,NA,Broughton Gifford,United Kingdom,England,South West England,Wiltshire
Teddy Bishop,1889,Centre,1,0,1,0,0,NA,Swansea,United Kingdom,Wales,West Glamorgan,Swansea
David Evans,1889,Forward,5,1,3,1,0,0,Dowlais,United Kingdom,NP,Wales,Newport
Rosser Evans,1889,Halfback,1,0,1,0,0,NA,Aberdare,United Kingdom,Wales,Mid Glamorgan,Aberdare
Rowley Thomas,1889,Forward,7,1,5,1,0,0,Henllan Amgoed,United Kingdom,Wales,Carmarthenshire,Henllan Amgoed
Abel Davies,1889,Wing,1,0,1,0,0,NA,Narberth,United Kingdom,Wales,Pembrokeshire,Narberth
Giotto Griffiths,1889,Halfback,1,0,1,0,0,NA,Llanelly,Australia,Victoria,Loddon Mallee,Shire of Loddon
Tom Morgan,1889,Centre,1,0,1,0,0,NA,Llannon,United Kingdom,Wales,Ceredigion,Llannon
Billy Bancroft,1890,Fullback,33,16,16,1,0,60,Swansea,United Kingdom,Wales,West Glamorgan,Swansea
Evan James,1890,Halfback,5,2,3,0,0,0,Llansamlet,United Kingdom,Wales,Swansea,Tregof
Percy Lloyd,1890,Wing,4,2,2,0,0,0,Ammanford,United Kingdom,Wales,Carmarthenshire,Ammanford
Walter Rice-Evans,1890,Forward,3,0,3,0,0,0,Neath,United Kingdom,Wales,West Glamorgan,Neath
Stephen Thomas,1890,Forward,3,2,1,0,0,0,Kidwelly,United Kingdom,Wales,Carmarthenshire,Kidwelly
Thomas Graham,1890,Forward,12,5,6,1,1,3,Newcastle-upon-Tyne,United Kingdom,England,North East England,Tyne and Wear
Hugh Ingledew,1890,Halfback,3,0,2,1,0,0,Cardiff,United Kingdom,Wales,Cardiff,Missing
