Donald Grant,1911,Wing,Burma,2,0,0,0,ပြည်ထောင်စုမြန်မာနိုင်ငံတော်‌,Missing,Missing
John Macdonald,1911,Wing,?,1,0,0,0,g,n,i
Andrew Ross,1911,Lock,Edinbu,4,0,0,0,g,n,i
Andrew Greig,1911,Fullback,Glasgow,1,0,0,0,United Kingdom,G,Scotland
Carl Ogilvy,1911,Fullback,?,3,0,0,0,g,n,i
David Bain,1911,Prop,Edinburgh,11,4,0,0,United Kingdom,Scotland,City of Edinburgh
John Dobson,1911,Hooker,?,6,2,0,0,g,n,i
JY Henderson,1911,Fly-half,Edinburgh,1,0,0,0,United Kingdom,Scotland,City of Edinburgh
William Hutchison,1911,Lock,Glasgow,1,0,0,0,United Kingdom,G,Scotland
Ronald Simson,1911,Centre,Edinburgh,1,0,1,3,United Kingdom,Scotland,City of Edinburgh
Stephen Steyn,1911,Wing,Moorreesburg,2,0,0,0,South Africa,Western Cape,West Coast District Municipality
Mike Dickson,1912,Fullback,1884,7,4,0,0,Sverige,Svealand,Örebro län
Sandy Gunn,1912,Fly-half,Pontypool,5,2,1,3,United Kingdom,NP4,Wales
Colin Hill,1912,Forward,Fife,2,1,0,0,United Kingdom,Scotland,Fife
Dave Howie,1912,Lock,Mid,7,3,0,0,Isle of Man,Middle,Missing
Jenny Hume,1912,Scrum-half,Edinburgh,7,3,1,3,United Kingdom,Scotland,City of Edinburgh
William Purves,1912,Lock,Wimbledon,6,2,1,3,United Kingdom,England,Greater London
Robert Robertson,1912,Forward,?,1,1,0,0,g,n,i
George Will,1912,Wing,Croydon,7,2,5,15,United Kingdom,England,Greater London
James Boyd,1912,Fly-half,Amoy,2,1,0,0,United States of America,Ohio,Richland County
Billy Burnet,1912,Centre,?,1,1,0,0,g,n,i
Charlie Usher,1912,No. 8,?,16,8,2,6,g,n,i
Patrick Blair,1912,Prop,Wanlockhead,5,2,0,0,United Kingdom,Scotland,Dumfries and Galloway
Roland Gordon,1913,Centre,Malaya,3,2,2,6,Philippines,Metro Manila,Quezon City
George Ledingham,1913,Forward,Aberdeen,1,1,0,0,United Kingdom,Scotland,Aberdeenshire
John Macdougall,1913,Lock,Greenock,5,1,0,0,United Kingdom,Scotland,Inverclyde
Bill Stewart,1913,Wing,Tas,4,2,8,24,Australia,Tasmania,Missing
Rufus Bruce-Lockhart,1913,Centre,Ayrshire,2,0,0,4,United Kingdom,Scotland,Ayrshire
Thomas Bowie,1913,Fly-half,Edinburgh,4,1,1,7,United Kingdom,Scotland,City of Edinburgh
George Maxwell,1913,Flanker,Edinburgh,13,3,0,7,United Kingdom,Scotland,City of Edinburgh
Eric Loudoun-Shand,1913,Centre,Lambeth,1,0,0,0,United Kingdom,England,Greater London
John Sweet,1913,Wing,?,2,0,0,0,g,n,i
Willie Wallace,1913,Fullback,Edinburgh,4,0,0,0,United Kingdom,Scotland,City of Edinburgh
David Donald,1914,Prop,?,2,0,0,0,g,n,i
Andrew Hamilton,1914,Fly-half,Hamilton,2,1,0,0,Canada,Ontario,Hamilton
Podger Laing,1914,Lock,?,7,3,0,4,g,n,i
Ronald Scobie,1914,Centre,?,3,0,0,0,g,n,i
Allen Sloan,1914,Wing,Edinburgh,9,4,3,9,United Kingdom,Scotland,City of Edinburgh
Archibald Stewart,1914,Forward,Leith,1,0,0,0,United Kingdom,Scotland,City of Edinburgh
Archibald Symington,1914,Lock,Calcutta,2,0,0,0,India,West Bengal,Kolkata
Jock Wemyss,1914,Prop,Galashiels,7,2,0,0,United Kingdom,Scotland,Scottish Borders
Jack Warren,1914,Centre,Glasgow,1,0,0,0,United Kingdom,G,Scotland
James Huggan,1914,Wing,Jedburgh,1,0,1,3,United Kingdom,Scotland,Scottish Borders
Ian Moffat-Pender,1914,Prop,?,1,0,0,0,g,n,i
Eric Young,1914,Flanker,?,1,0,0,0,g,n,i
Gerard Crole,1920,Wing,Edinburgh,4,3,3,9,United Kingdom,Scotland,City of Edinburgh
Denoon Duncan,1920,Prop,1893,4,3,0,0,Österreich,8160,Steiermark
Ernest Fahmy,1920,Centre,Amoy,4,3,0,0,United States of America,Ohio,Richland County
Bob Gallie,1920,Hooker,?,8,4,0,0,g,n,i
Finlay Kennedy,1920,Prop,?,5,3,0,13,g,n,i
Monty Murray,1920,Flanker,Glasgow,3,2,0,0,United Kingdom,G,Scotland
George Pattullo,1920,Fullback,Ceylon,4,3,0,0,United States of America,penna,Greene County
George Thom,1920,Flanker,Fife,4,3,0,0,United Kingdom,Scotland,Fife
Eric MacKay,1920,Wing,Glasgow,2,1,0,0,United Kingdom,G,Scotland
Neil Macpherson,1920,Forward,Cardiff,11,3,0,0,United Kingdom,Wales,Cardiff
Jake Selby,1920,Scrum-half,Port William,2,2,0,0,United States of America,Alaska,Kodiak Island
Arthur Browning,1920,Wing,Renfrew,7,4,5,22,United Kingdom,Scotland,Renfrewshire
Charles Nimmo,1920,Scrum-half,Edinburgh,1,0,0,0,United Kingdom,Scotland,City of Edinburgh
John Bannerman,1921,Lock,Glasgow,37,22,2,6,United Kingdom,G,Scotland
Jimmy Carmichael,1921,Wing,Edinburgh,3,1,0,0,United Kingdom,Scotland,City of Edinburgh
Ronald Cumming,1921,Prop,Speyside,2,1,0,0,Trinidad and Tobago,Speyside,Missing
Hector Forsayth,1921,Fullback,NSW,7,2,0,0,Australia,New South Wales,Missing
Leslie Gracie,1921,Centre,Ceylon,13,5,2,6,United States of America,penna,Greene County
Ian Kilgour,1921,Wing,?,1,0,0,0,g,n,i
Alpin Thomson,1921,Centre,WA,3,1,1,3,United States of America,Washington,Missing
Rankin Buchanan,1921,Hooker,1896,16,9,1,3,Россия,СКФО,Карачаево-Черкесия
Russell Donald,1921,Fly-half,Glasgow,3,1,0,0,United Kingdom,G,Scotland
George Douglas,1921,Lock,?,1,1,0,0,g,n,i
Hamish Shaw,1921,No. 8,?,2,1,0,0,g,n,i
John McCrow,1921,Wing,Chirnside,1,0,0,0,United Kingdom,Scotland,Scottish Borders
George Murray,1921,Prop,Glasgow,2,1,0,0,United Kingdom,G,Scotland
Jock Stewart,1921,Flanker,?,1,0,0,0,g,n,i
Cecil Mackenzie,1921,Centre,1889,1,0,0,0,United States of America,North Carolina,Haywood County
David Bertram,1922,Hooker,Edinburgh,11,6,2,8,United Kingdom,Scotland,City of Edinburgh
Doug Davies,1922,No. 8,Ashkirk,24,12,0,3,United Kingdom,Scotland,Scottish Borders
Jimmy Dykes,1922,Centre,Glasgow,20,14,3,20,United Kingdom,G,Scotland
Bill Johnston,1922,Fullback,1896,1,0,0,0,Россия,СКФО,Карачаево-Черкесия
Jock Lawrie,1922,Flanker,Melrose,11,6,0,0,United States of America,Massachusetts,Middlesex County
Eric Liddell,1922,Wing,Tientsin,7,4,4,12,中华人民共和国,天津市,和平区 (Heping)
Phil Macpherson,1922,Centre,Newtonmore,26,13,4,12,United Kingdom,Scotland,Highland
Andrew Stevenson,1922,Prop,Glasgow,4,2,0,0,United Kingdom,G,Scotland
Willie Bryce,1922,Scrum-half,Lancs,11,6,3,9,United Kingdom,S6 3TB,England
William Dobson,1922,Prop,?,3,1,0,0,g,n,i
Ronald Warren,1922,Fullback,Glasgow,5,2,0,0,United Kingdom,G,Scotland
Jimmy Tolmie,1922,Wing,United States,1,0,0,0,United States of America,Missing,Missing
Dan Drysdale,1923,Fullback,Stirlingshire,30,18,0,45,United Kingdom,Scotland,Stirlingshire
David Kerr,1923,Prop,?,10,5,2,6,g,n,i
Teddy McLaren,1923,Centre,?,5,3,3,9,g,n,i
Samuel McQueen,1923,Fly-half,Liverpool,4,3,1,3,United Kingdom,England,North West England
Ludo Stuart,1923,Lock,?,8,3,1,3,g,n,i
Johnny Wallace,1921,Wing,NSW,17,11,16,48,Australia,New South Wales,Missing
Robert Simpson,1923,Flanker,Glasgow,1,1,0,0,United Kingdom,G,Scotland
Kelvin Hendrie,1924,No. 8,1898,4,2,0,0,Luxembourg,1898,District Luxembourg
Bob Howie,1924,Prop,Gorebridge,11,5,0,0,United Kingdom,Scotland,Midlothian
Chris Mackintosh,1924,Wing,Charville,1,0,0,0,France,91910,France métropolitaine
Andrew Ross,1924,Hooker,1904,2,1,0,0,Sverige,Svealand,Västmanlands län
Herbert Waddell,1924,Fly-half,Glasgow,18,11,7,45,United Kingdom,G,Scotland
George Aitken,1921,Centre,Westport,10,8,0,0,United States of America,Connecticut,Fairfield County
Sandy Gillies,1924,No. 8,Argyll,12,10,1,26,Australia,Queensland,Argyll
Ian Smith,1924,Wing,VIC,34,20,24,72,Australia,Victoria,Missing
Robert Henderson,1924,Forward,Coldstream,4,1,0,0,United States of America,Kentucky,Jefferson County
Robert Millar,1924,Wing,?,1,1,0,0,g,n,i
James Gilchrist,1925,Hooker,?,1,1,0,0,g,n,i
David MacMyn,1925,Lock,Kirkcudbright,11,10,2,6,United Kingdom,Scotland,Dumfries and Galloway
Jimmy Nelson,1925,Scrum-half,Glasgow,25,15,2,6,United Kingdom,G,Scotland
John Paterson,1925,Flanker,?,21,15,2,6,g,n,i
James Scott,1925,Lock,?,18,13,2,6,g,n,i
William Stevenson,1925,Prop,?,1,1,0,0,g,n,i
Jimmie Ireland,1925,Hooker,Glasgow,11,9,0,0,United Kingdom,G,Scotland
William Berkley,1926,Prop,?,4,3,0,0,g,n,i
Roy Kinnear,1924,Centre,Edinburgh,7,2,0,0,United Kingdom,Scotland,City of Edinburgh
Max Simmers,1926,Wing,Glasgow,28,13,6,18,United Kingdom,G,Scotland
Jimmie Graham,1926,Flanker,Selkirk,15,6,1,3,Canada,Manitoba,Selkirk
Gordon Boyd,1926,Wing,Lanarkshire,1,1,0,0,United Kingdom,Scotland,Lanarkshire
Jock Allan,1927,Prop,?,17,7,0,27,g,n,i
Edward Taylor,1927,Wing,1907,2,2,0,0,Algérie الجزائر,Sétif - سطيف‎,Draa Kebila
Peter Douty,1927,Scrum-half,Leeds,3,2,1,3,United Kingdom,England,Yorkshire and the Humber
William Ferguson,1927,Prop,?,5,2,0,0,g,n,i
Harry Greenlees,1927,Fly-half,Pollockshields,6,4,0,0,g,n,i
Robert Kelly,1927,Centre,Edinburgh,4,2,0,0,United Kingdom,Scotland,City of Edinburgh
William Roughead,1927,Hooker,?,12,4,0,0,g,n,i
Willie Welsh,1927,Flanker,Hawick,22,10,1,3,United Kingdom,Scotland,Scottish Borders
Jimmy Ferguson,1928,Prop,?,1,0,0,0,g,n,i
John Goodfellow,1928,Wing,?,3,0,0,0,g,n,i
Jo Hume,1928,Centre,Mx,2,0,0,0,Estados Unidos Mexicanos,Missing,Missing
Harry Lind,1928,Centre,Fifeshire,16,6,1,7,New Zealand/Aotearoa,Nelson,Fifeshire Rock
Alex Brown,1928,Fly-half,Edinburgh,3,1,0,7,United Kingdom,Scotland,City of Edinburgh
Jock Beattie,1929,Lock,Hawick,23,9,0,0,United Kingdom,Scotland,Scottish Borders
Hugh Mackintosh,1929,Hooker,Helmsdale,16,6,3,9,United Kingdom,Scotland,Highland
Bob Smith,1929,Prop,?,7,4,0,0,g,n,i
Kenneth Wright,1929,Flanker,?,4,3,0,0,g,n,i
Tom Aitchison,1929,Fullback,Galashiels,3,2,0,0,United Kingdom,Scotland,Scottish Borders
Thomas Brown,1929,Centre,Edinburg,1,0,0,0,United Kingdom,Scotland,City of Edinburgh
Charlie Brown,1929,Wing,nr Falkirk,1,1,1,3,g,n,i
William Emslie,1930,Fly-half,United States,2,0,0,0,United States of America,Missing,Missing
Reginald Langrish,1930,Fullback,?,4,1,0,0,g,n,i
Bobby Rowand,1930,Flanker,?,7,4,0,0,g,n,i
Jack Stewart,1930,Lock,?,1,0,0,0,g,n,i
Frank Waters,1930,Flanker,Middx,7,1,1,7,g,n,i
Bill Agnew,1930,Lock,Glasgow,2,1,0,0,United Kingdom,G,Scotland
Jerry Foster,1930,Prop,Hallrule Hobkirk,4,1,0,0,g,n,i
Thomas Hart,1930,Centre,Glasgow,2,1,0,0,United Kingdom,G,Scotland
Sammy Ford,1930,Centre,Hants,5,1,2,6,Canada,Nova Scotia,Hants County
James Hutton,1930,Centre,Tsientsin,2,1,0,0,g,n,i
Henry Polson,1930,Flanker,Gala,1,0,0,0,Nigeria,Kano,Sumaila
David McLaren,1931,Lock,?,1,1,0,0,g,n,i
Alexander Walker,1931,Lock,Ayrshire,5,2,0,0,United Kingdom,Scotland,Ayrshire
Alfred Wilson,1931,Centre,?,3,2,0,0,g,n,i
James Wilson,1931,No. 8,Dundee,5,2,0,0,United Kingdom,Scotland,Dundee City
Donald Crichton-Miller,1931,Flanker,San Resno,3,1,2,6,España,Castilla-La Mancha,Cuenca
Dod Wood,1931,Wing,Galashiels,5,0,1,3,United Kingdom,Scotland,Scottish Borders
Ross Logan,1931,Scrum-half,Edinburgh,20,7,2,6,United Kingdom,Scotland,City of Edinburgh
James Forrest,1932,Wing,?,3,1,0,0,g,n,i
Thomas Lawther,1932,Fullback,Bute,2,0,0,0,United Kingdom,Scotland,Argyll and Bute
Mark Stewart,1932,Lock,Musselburgh,9,4,0,0,United Kingdom,Scotland,East Lothian
Harry Hutton,1932,Fullback,?,1,0,0,0,g,n,i
Andrew Dykes,1932,Fullback,Bearsden,1,0,0,0,United Kingdom,G61,Scotland
John Macarthur,1932,Scrum-half,West Derby,1,0,0,0,United Kingdom,England,North West England
George Ritchie,1932,No. 8,Dundee,1,0,0,0,United Kingdom,Scotland,Dundee City
Francis Wright,1932,Lock,?,1,0,0,0,g,n,i
David Brown,1933,Fullback,Dunscore.Dumfries,3,3,0,0,United Kingdom,Scotland,Dumfries and Galloway
Ken Fyfe,1933,Wing,Karachi,10,3,3,25,‏پاکستان‎,سنڌ,Karāchi District
Mac Henderson,1933,No. 8,Tranent,3,3,0,0,United Kingdom,Scotland,East Lothian
Ken Jackson,1933,Fly-half,Shanghai,4,3,1,7,中华人民共和国,上海,黄浦区 (Huangpu)
Bertie Lorraine,1933,Centre,?,3,3,0,0,g,n,i
Jim Ritchie,1933,Prop,?,6,4,0,3,g,n,i
James Thom,1933,Prop,Kirkcaldy,3,3,0,0,United Kingdom,Scotland,Fife
Jack Waters,1933,No. 8,Musselburgh,17,7,0,0,United Kingdom,Scotland,East Lothian
Peter Gedge,1933,Wing,York,1,1,0,0,United Kingdom,England,Yorkshire and the Humber
Bill Burnet,1934,Lock,Glasgo,8,1,0,0,United States of America,Connecticut,New London County
Charles Dick,1934,Centre,Sevenoaks,14,6,6,18,United Kingdom,England,South East
Lindsay Lambie,1934,Flanker,Lanark,7,2,1,3,United Kingdom,ML11,Scotland
Douglas Lowe,1934,Lock,?,1,0,0,0,g,n,i
Kenneth Marshall,1934,Fullback,Kimberley,8,2,0,0,South Africa,Northern Cape,Frances Baard District Municipality
Jack Park,1934,Wing,Edinburgh,1,0,0,0,United Kingdom,Scotland,City of Edinburgh
Wilson Shaw,1934,Fly-half,1913,19,6,8,28,Norge,Troms,Skånland
David Thom,1934,Flanker,Hawick,5,1,1,3,United Kingdom,Scotland,Scottish Borders
James Cotter,1934,Fly-half,Motherwell,2,1,0,0,United Kingdom,ML1,Scotland
Gordon Cottington,1934,Hooker,?,5,1,0,0,g,n,i
John Crawford,1934,Wing,Kensington,1,1,1,3,United Kingdom,England,Greater London
Jack Watherston,1934,Flanker,Edinburgh,2,1,0,0,United Kingdom,Scotland,City of Edinburgh
Charlie Grieve,1935,Fullback,Philippine,4,1,0,4,Nederland,4553,Nederland
Bob Grieve,1935,Prop,St Boswells,7,1,0,0,United Kingdom,Scotland,Scottish Borders
Johnny Johnston,1935,Wing,Croydon,5,1,0,0,United Kingdom,England,Greater London
Ronald Murray,1935,Prop,Glasgow,2,1,0,0,United Kingdom,G,Scotland
Alastair McNeil,1935,Prop,Edinburgh,1,0,0,0,United Kingdom,Scotland,City of Edinburgh
William Murdoch,1935,Fullback,Old Kilpatrick,9,3,1,15,Canada,Ontario,Kilpatrick Creek
Peter Tait,1935,Hooker,?,1,1,0,0,g,n,i
Dod Gray,1935,Hooker,?,4,1,0,0,g,n,i
Jimmy Kerr,1935,Fullback,Edinburgh,5,1,0,0,United Kingdom,Scotland,City of Edinburgh
Duncan Shaw,1935,Flanker,Galashiels,6,1,0,7,United Kingdom,Scotland,Scottish Borders
Malcolm Cooper,1936,Flanker,Napier,2,0,0,0,New Zealand/Aotearoa,Hawke's Bay,Napier City
Harvey Druitt,1936,Hooker,?,3,0,0,0,g,n,i
Laurie Duff,1936,No. 8,Lanark,8,4,2,6,United Kingdom,ML11,Scotland
Hugh Murray,1936,Centre,Coatbridge,2,0,1,3,United Kingdom,ML5,Scotland
Vivian Weston,1936,Flanker,Glasgow,2,0,0,0,United Kingdom,G,Scotland
Robert Whitworth,1936,Wing,United States,1,0,0,0,United States of America,Missing,Missing
Rob Barrie,1936,Flanker,Hawick,1,0,0,0,United Kingdom,Scotland,Scottish Borders
Maurice Henderson,1937,Prop,?,3,1,0,0,g,n,i
George Horsburgh,1937,Lock,Stirling,9,4,0,0,United Kingdom,Scotland,Stirlingshire
Joe Inglis,1937,Prop,Berwick,6,4,0,0,United Kingdom,England,North East England
Duncan Macrae,1937,Centre,Balmacara,10,4,1,3,United Kingdom,Scotland,Highland
Christian Melville,1937,Lock,?,3,1,0,0,g,n,i
Bill Ross,1937,Fly-half,?,2,1,0,0,g,n,i
Bill Young,1937,Flanker,Ardrossan,10,5,1,3,United Kingdom,Scotland,North Ayrshire
Rab Bruce-Lockhart,1937,Fly-half,Rugby,3,0,0,0,United Kingdom,England,West Midlands
Ian Shaw,1937,Centre,Glasgow,1,0,0,4,United Kingdom,G,Scotland
Robert Dryden,1937,Wing,Edinburgh,1,0,0,0,United Kingdom,Scotland,City of Edinburgh
Jake Borthwick,1938,Prop,Edinburgh,2,2,0,0,United Kingdom,Scotland,City of Edinburgh
Wilf Crawford,1938,Flanker,Rochester,5,3,1,21,United States of America,New York,Monroe County
Tommy Dorward,1938,Scrum-half,Galashiels,5,3,0,4,United Kingdom,Scotland,Scottish Borders
Archibald Drummond,1938,Wing,Glasgow,2,2,1,6,United Kingdom,G,Scotland
John Forrest,1938,Wing,Rhodesia,3,3,2,6,United Kingdom,England,East Midlands
John Hastie,1938,Hooker,Peebles,3,3,0,0,United Kingdom,Scotland,Scottish Borders
George Roberts,1938,Fullback,Edinburgh,5,3,0,0,United Kingdom,Scotland,City of Edinburgh
Allan Roy,1938,Lock,Southport,6,3,0,0,United Kingdom,England,North West England
William Blackadder,1938,Prop,Edinburgh,1,1,0,0,United Kingdom,Scotland,City of Edinburgh
William Renwick,1938,Wing,Edinburgh,2,1,2,6,United Kingdom,Scotland,City of Edinburgh
Willie Brydon,1939,Scrum-half,?,1,0,0,0,g,n,i
John Craig,1939,Wing,Calcutta,1,0,0,0,India,West Bengal,Kolkata
George Gallie,1939,Prop,Edinburgh,1,0,0,0,United Kingdom,Scotland,City of Edinburgh
Donny Innes,1939,Centre,Aberdeen,8,2,1,3,United Kingdom,Scotland,Aberdeenshire
Bill Purdie,1939,Prop,Jedburgh,3,0,0,0,United Kingdom,Scotland,Scottish Borders
Sammy Sampson,1939,Hooker,South America,2,0,0,0,South America,Missing,Missing
Ian Graham,1939,Hooker,Forfar,2,0,0,0,United Kingdom,Scotland,Angus
Ian Henderson,1939,Prop,Tranent,8,1,0,0,United Kingdom,Scotland,East Lothian
Donald Mackenzie,1939,No. 8,Edinburgh,2,0,0,0,United Kingdom,Scotland,City of Edinburgh
Bill Penman,1939,Fullback,London,1,0,0,0,United Kingdom,England,Greater London
Gus Black,1947,Scrum-half,Dunfermline,8,2,0,0,United Kingdom,Scotland,Fife
Russell Bruce,1947,Fly-half,?,8,2,0,0,g,n,i
George Cawkwell,1947,Lock,Auckland,1,0,0,0,New Zealand/Aotearoa,Auckland,Missing
David Deas,1947,No. 8,?,2,0,0,0,g,n,i
Charlie Drummond,1947,Centre,St Boswells,11,4,1,3,United Kingdom,Scotland,Scottish Borders
Doug Elliot,1947,Flanker,Midlothian,29,7,2,6,United Kingdom,Scotland,Midlothian
Keith Geddes,1947,Fullback,Woking,4,0,0,10,Canada,Alberta,Woking
John Hunter,1947,Lock,Kirkcaldy,1,0,0,0,United Kingdom,Scotland,Fife
Graeme Jackson,1947,Wing,Sidcup,12,4,2,6,United Kingdom,England,Greater London
Ian Lumsden,1947,Fullback,Edinbur,7,2,0,0,g,n,i
Thomas McGlashan,1947,Prop,Edinburgh,8,0,0,0,United Kingdom,Scotland,City of Edinburgh
Bill MacLennan,1947,Wing,Edinburgh,2,0,0,0,United Kingdom,Scotland,City of Edinburgh
John Orr,1947,Flanker,Edinburgh,2,0,0,0,United Kingdom,Scotland,City of Edinburgh
Alexander Watt,1947,No. 8,?,6,1,0,0,g,n,i
Richard Aitken,1947,Prop,Dunbar,1,0,0,0,United Kingdom,Scotland,East Lothian
Frank Coutts,1947,Lock,Glasgow,3,0,0,0,United Kingdom,G,Scotland
David Mackenzie,1947,Wing,Wallsend-on-Tyne,6,1,0,0,United Kingdom,NE10 0QX,England
Ernie Anderson,1947,Scrum-half,?,2,0,0,0,g,n,i
Howard Campbell,1947,Prop,Nairobi,4,1,0,0,Kenya,Nairobi,Missing
Alastair Fisher,1947,Hooker,Edinburgh,2,0,0,0,United Kingdom,Scotland,City of Edinburgh
Jimmy Lees,1947,Flanker,Selkirk,5,2,0,0,Canada,Manitoba,Selkirk
Duncan McLean,1947,No. 8,?,2,0,0,0,g,n,i
Billy Munro,1947,Centre,?,2,0,0,0,g,n,i
Dave Valentine,1947,Flanker,Hawick,2,0,0,0,United Kingdom,Scotland,Scottish Borders
Dallas Allardice,1947,Scrum-half,Glasgow,8,3,0,5,United Kingdom,G,Scotland
Robert Bruce,1947,Prop,Aberdeen,4,1,0,0,United Kingdom,Scotland,Aberdeenshire
Leslie Currie,1947,Lock,?,8,3,0,0,g,n,i
Hamish Dawson,1947,Prop,?,20,6,1,3,g,n,i
Peter Hepburn,1947,Fly-half,?,9,4,0,4,g,n,i
Doddie Lyall,1947,Hooker,?,5,2,0,0,g,n,i
Charlie McDonald,1947,Wing,Jedburgh,1,0,0,3,United Kingdom,Scotland,Scottish Borders
Tommy Wright,1947,Centre,Hawick,1,0,0,0,United Kingdom,Scotland,Scottish Borders
Bill Black,1948,Prop,United States,5,2,0,0,United States of America,Missing,Missing
Angus Cameron,1948,Fly-half,Glasgow,19,6,2,29,United Kingdom,G,Scotland
Stewart Coltman,1948,Prop,Hawick,5,2,0,0,United Kingdom,Scotland,Scottish Borders
Logie Bruce-Lockhart,1948,Fly-half,Rugby,5,2,0,2,United Kingdom,England,West Midlands
Robert Finlay,1948,Lock,Edinburgh,1,1,0,0,United Kingdom,Scotland,City of Edinburgh
Gibbie Abercrombie,1949,Hooker,1928,7,4,1,3,Norge,Troms,Torsken
Laurie Gloag,1949,Centre,Stokesley,4,2,1,3,United Kingdom,England,Yorkshire and the Humber
Doug Keller,1947,Flanker,NSW,13,6,0,0,Australia,New South Wales,Missing
Peter Kininmonth,1949,No. 8,Cheshire,24,5,1,6,United States of America,Connecticut,New Haven County
Doug Smith,1949,Wing,Aberdeen,9,4,1,3,United Kingdom,Scotland,Aberdeenshire
Gullie Wilson,1949,Lock,?,3,2,0,3,g,n,i
Alex Thomson,1949,Lock,?,1,0,0,0,g,n,i
John Macphail,1949,Hooker,?,2,0,0,0,g,n,i
Steven Wright,1949,Prop,Tsengchow,1,0,0,0,g,n,i
Grahame Budge,1950,Prop,Manitoba,5,2,1,3,Canada,Manitoba,Missing
Dod Burrell,1950,Fullback,Galashiels,4,1,0,0,United Kingdom,Scotland,Scottish Borders
Arthur Dorward,1950,Scrum-half,Galashiels,15,3,0,3,United Kingdom,Scotland,Scottish Borders
Bob Gemmill,1950,Lock,Glasgow,7,3,0,0,United Kingdom,G,Scotland
Ranald Macdonald,1950,Centre,Consett,6,3,2,6,United Kingdom,England,North East England
Douglas Muir,1950,Lock,Edinburgh,7,2,0,0,United Kingdom,Scotland,City of Edinburgh
Donald Sloan,1950,Centre,Edinburgh,7,3,3,9,United Kingdom,Scotland,City of Edinburgh
Donald Scott,1950,Centre,Langholm,10,2,0,0,United Kingdom,Scotland,Dumfries and Galloway
Tommy Gray,1950,Fullback,?,3,1,0,10,g,n,i
Hamish Scott,1950,Flanker,Edinburgh,1,1,0,0,United Kingdom,Scotland,City of Edinburgh
Allan Cameron,1951,Centre,Glasgow,3,0,0,0,United Kingdom,G,Scotland
Ian Coutts,1951,Centre,Herne Hill,2,0,0,0,United Kingdom,England,Greater London
Jack Hegarty,1951,Lock,Hawick,6,0,0,0,United Kingdom,Scotland,Scottish Borders
Hamish Inglis,1951,Lock,Calcutta,7,1,0,2,India,West Bengal,Kolkata
Norman Mair,1951,Hooker,Edinburgh,4,1,0,0,United Kingdom,Scotland,City of Edinburgh
David Rose,1951,Wing,Jedburgh,7,1,3,9,United Kingdom,Scotland,Scottish Borders
Iain Ross,1951,Scrum-half,?,4,1,0,0,g,n,i
Oliver Turnbull,1951,Centre,Melrose,2,0,0,0,United States of America,Massachusetts,Middlesex County
Bob Wilson,1951,Prop,Galashiels,8,1,0,0,United Kingdom,Scotland,Scottish Borders
Bob Gordon,1951,Wing,?,6,1,2,6,g,n,i
Robert Taylor,1951,Flanker,?,4,1,0,0,g,n,i
Ian Thomson,1951,Fullback,Edinburgh,7,1,0,27,United Kingdom,Scotland,City of Edinburgh
Ken Dalgleish,1951,Wing,Burma,4,0,0,0,ပြည်ထောင်စုမြန်မာနိုင်ငံတော်‌,Missing,Missing
John Hart,1951,Wing,Stirling,1,0,0,0,United Kingdom,Scotland,Stirlingshire
Jimmy Johnston,1951,Lock,St Boswells,5,0,1,3,United Kingdom,Scotland,Scottish Borders
Les Allan,1952,Centre,Melrose,4,0,0,0,United States of America,Massachusetts,Middlesex County
Ian Cordial,1952,Centre,?,4,0,1,3,g,n,i
Norman Davidson,1952,Fly-half,Hawick,7,0,1,3,United Kingdom,Scotland,Scottish Borders
John Fox,1952,Prop,1921,4,0,0,0,Algérie الجزائر,Sétif - سطيف‎,Daïra Djemila
Kelso Fulton,1952,Scrum-half,Edinburgh,2,0,0,0,United Kingdom,Scotland,City of Edinburgh
Jim Greenwood,1952,No. 8,Dunfermline,24,10,2,6,United Kingdom,Scotland,Fife
Norman Munnoch,1952,Hooker,nr Falkirk,3,0,0,0,g,n,i
Mike Walker,1952,Lock,London,1,0,0,0,United Kingdom,England,Greater London
Neil Cameron,1952,Fullback,Carlisle,3,0,0,2,United Kingdom,England,North West England
Percy Friebe,1952,No. 8,?,1,0,0,0,g,n,i
David Gilbert-Smith,1952,Flanker,Poona,1,0,0,0,Australia,Queensland,Poona
James Inglis,1952,Prop,?,1,0,0,0,g,n,i
Grant Weatherstone,1952,Wing,1931,16,2,3,9,Norge,Troms,Lenvik
Chick Henderson,1953,"Lock, Flanker",Johannesburg,9,0,3,9,South Africa,2001,Gauteng
Jock King,1953,Hooker,?,4,0,0,0,g,n,i
Donald Macdonald,1953,No. 8,Banff,4,0,0,0,Canada,Alberta,Banff
Keith McMillan,1953,Flanker,South Africa?,4,0,0,0,South Africa,Missing,Missing
Bruce Thomson,1953,Prop,1930,3,0,0,0,België - Belgique - Belgien,1930,Vlaanderen
Alec Valentine,1953,Flanker,Hawick,3,0,0,0,United Kingdom,Scotland,Scottish Borders
Donald Cameron,1953,Centre,Glasgow,6,0,0,0,United Kingdom,G,Scotland
Edwin Henriksen,1953,No. 8,?,1,0,0,0,g,n,i
Gurth Hoyer-Millar,1953,Hooker,London,1,0,0,0,United Kingdom,England,Greater London
Ken Spence,1953,Scrum-half,?,1,0,0,0,g,n,i
John Wilson,1953,Prop,Edinburgh,1,0,0,0,United Kingdom,Scotland,City of Edinburgh
