['Waisale Serevi', '1989', 'Fullback, Centre, Fly-half', '38', '15', '23', '0', '11', '221', 'Suva', 'Viti', 'Central', 'Suva', 'Missing']
['Tomasi Lovo', '1989', 'Fly-half, Wing', '9', '2', '7', '0', '1', '8', '1960', 'Alg\xc3\xa9rie \xd8\xa7\xd9\x84\xd8\xac\xd8\xb2\xd8\xa7\xd8\xa6\xd8\xb1', 'S\xc3\xa9tif - \xd8\xb3\xd8\xb7\xd9\x8a\xd9\x81\xe2\x80\x8e', 'Da\xc3\xafra Hammam Sokhna', 'Tella']
['Lekima Vasuvulagi', '1989', 'Scrum-half', '3', '1', '2', '0', '0', '0', 'date unknown', 'g', 'n', 'i', 's']
['Mosese Natuilagilagi', '1989', 'Fullback', '8', '3', '5', '0', '3', '14', 'date unknown', 'g', 'n', 'i', 's']
['Vuata Narisia', '1990', 'Fly-half', '2', '2', '0', '0', '0', '0', 'date unknown', 'g', 'n', 'i', 's']
['Alipate Rabitu', '1990', 'Hooker', '5', '1', '4', '0', '0', '0', 'date unknown', 'g', 'n', 'i', 's']
['Ilie Tabua Tamanivalu', '1990', 'Flanker', '26', '19', '7', '0', '3', '15', 'Naivicula', 'g', 'n', 'i', 's']
['Timoci Wainiqolo', '1990', 'Flanker', '5', '4', '1', '0', '1', '4', '1964', '\xd0\xa0\xd0\xbe\xd1\x81\xd1\x81\xd0\xb8\xd1\x8f', '\xd0\xa1\xd0\x9a\xd0\xa4\xd0\x9e', '\xd0\x9a\xd0\xb0\xd1\x80\xd0\xb0\xd1\x87\xd0\xb0\xd0\xb5\xd0\xb2\xd0\xbe-\xd0\xa7\xd0\xb5\xd1\x80\xd0\xba\xd0\xb5\xd1\x81\xd0\xb8\xd1\x8f', '\xd0\x97\xd0\xb5\xd0\xbb\xd0\xb5\xd0\xbd\xd1\x87\xd1\x83\xd0\xba\xd1\x81\xd0\xba\xd0\xb8\xd0\xb9 \xd1\x80\xd0\xb0\xd0\xb9\xd0\xbe\xd0\xbd']
['Sunia Banuve', '1990', 'Centre', '1', '1', '0', '0', '0', '0', 'date unknown', 'g', 'n', 'i', 's']
['Epeli Naituivau', '1990', 'Prop', '22', '9', '13', '0', '2', '9', '1962', 'Sverige', 'Svealand', 'V\xc3\xa4stmanlands l\xc3\xa4n', 'Norberg']
['Fili Seru', '1990', 'Wing', '10', '4', '6', '0', '4', '16', '1970', 'Danmark', '1970', 'Region Hovedstaden', 'Frederiksberg Kommune']
['Vesito Rauluni', '1990', 'Centre, Wing', '4', '1', '3', '0', '2', '8', '1965', 'Danmark', '1965', 'Region Hovedstaden', 'Frederiksberg Kommune']
['Dranivesi Baleiwei', '1990', 'Hooker', '5', '2', '3', '0', '0', '0', '1964', '\xd0\xa0\xd0\xbe\xd1\x81\xd1\x81\xd0\xb8\xd1\x8f', '\xd0\xa1\xd0\x9a\xd0\xa4\xd0\x9e', '\xd0\x9a\xd0\xb0\xd1\x80\xd0\xb0\xd1\x87\xd0\xb0\xd0\xb5\xd0\xb2\xd0\xbe-\xd0\xa7\xd0\xb5\xd1\x80\xd0\xba\xd0\xb5\xd1\x81\xd0\xb8\xd1\x8f', '\xd0\x97\xd0\xb5\xd0\xbb\xd0\xb5\xd0\xbd\xd1\x87\xd1\x83\xd0\xba\xd1\x81\xd0\xba\xd0\xb8\xd0\xb9 \xd1\x80\xd0\xb0\xd0\xb9\xd0\xbe\xd0\xbd']
['Sam Domoni', '1990', 'Lock', '6', '3', '3', '0', '0', '0', '1968', '\xd0\xa0\xd0\xbe\xd1\x81\xd1\x81\xd0\xb8\xd1\x8f', '\xd0\xa1\xd0\x9a\xd0\xa4\xd0\x9e', '\xd0\x9a\xd0\xb0\xd1\x80\xd0\xb0\xd1\x87\xd0\xb0\xd0\xb5\xd0\xb2\xd0\xbe-\xd0\xa7\xd0\xb5\xd1\x80\xd0\xba\xd0\xb5\xd1\x81\xd0\xb8\xd1\x8f', '\xd0\x9a\xd0\xb0\xd1\x80\xd0\xb0\xd1\x87\xd0\xb0\xd0\xb5\xd0\xb2\xd1\x81\xd0\xba\xd0\xb8\xd0\xb9 \xd1\x80\xd0\xb0\xd0\xb9\xd0\xbe\xd0\xbd']
['Niumaia Korovata', '1990', 'Wing', '3', '2', '1', '0', '4', '16', 'date unknown', 'g', 'n', 'i', 's']
['Waisea Suka', '1990', 'Scrum-half', '3', '1', '2', '0', '1', '14', 'date unknown', 'g', 'n', 'i', 's']
['Opeti Turuva', '1990', 'Fullback', '11', '4', '7', '0', '1', '58', '1967', 'Danmark', '1967', 'Region Hovedstaden', 'Frederiksberg Kommune']
['Pio Kubuwai', '1991', 'Flanker', '2', '1', '1', '0', '1', '4', 'date unknown', 'g', 'n', 'i', 's']
['Kalaveti Naisoro', '1991', 'Centre', '5', '2', '3', '0', '2', '8', '1969', 'Nederland', '1969', 'Nederland', 'Noord-Holland']
['Tomasi Rabaka', '1991', 'Fly-half', '4', '2', '2', '0', '1', '24', '1965', 'Danmark', '1965', 'Region Hovedstaden', 'Frederiksberg Kommune']
['Sekove Sadria', '1991', 'Prop', '7', '1', '6', '0', '0', '0', '1965', 'Danmark', '1965', 'Region Hovedstaden', 'Frederiksberg Kommune']
['Pita Dau', '1991', 'Fly-half', '3', '1', '2', '0', '0', '12', 'date unknown', 'g', 'n', 'i', 's']
['Laisenia Katonawale', '1991', 'Flanker', '4', '2', '2', '0', '0', '0', '1966', '\xd0\xa0\xd0\xbe\xd1\x81\xd1\x81\xd0\xb8\xd1\x8f', '\xd0\xa1\xd0\x9a\xd0\xa4\xd0\x9e', '\xd0\x9a\xd0\xb0\xd1\x80\xd0\xb0\xd1\x87\xd0\xb0\xd0\xb5\xd0\xb2\xd0\xbe-\xd0\xa7\xd0\xb5\xd1\x80\xd0\xba\xd0\xb5\xd1\x81\xd0\xb8\xd1\x8f', '\xd0\xa3\xd1\x80\xd1\x83\xd0\xbf\xd1\x81\xd0\xba\xd0\xb8\xd0\xb9 \xd1\x80\xd0\xb0\xd0\xb9\xd0\xbe\xd0\xbd']
['Joeli Taqaiwai', '1991', 'Wing, Centre', '2', '1', '1', '0', '1', '4', '1964', '\xd0\xa0\xd0\xbe\xd1\x81\xd1\x81\xd0\xb8\xd1\x8f', '\xd0\xa1\xd0\x9a\xd0\xa4\xd0\x9e', '\xd0\x9a\xd0\xb0\xd1\x80\xd0\xb0\xd1\x87\xd0\xb0\xd0\xb5\xd0\xb2\xd0\xbe-\xd0\xa7\xd0\xb5\xd1\x80\xd0\xba\xd0\xb5\xd1\x81\xd0\xb8\xd1\x8f', '\xd0\x97\xd0\xb5\xd0\xbb\xd0\xb5\xd0\xbd\xd1\x87\xd1\x83\xd0\xba\xd1\x81\xd0\xba\xd0\xb8\xd0\xb9 \xd1\x80\xd0\xb0\xd0\xb9\xd0\xbe\xd0\xbd']
['Mosese Vosanibole', '1991', 'Scrum-half', '2', '1', '1', '0', '0', '0', '1962', 'Sverige', 'Svealand', 'V\xc3\xa4stmanlands l\xc3\xa4n', 'Norberg']
['Naibuka Vuli', '1991', 'Prop', '5', '1', '4', '0', '0', '0', '1960', 'Alg\xc3\xa9rie \xd8\xa7\xd9\x84\xd8\xac\xd8\xb2\xd8\xa7\xd8\xa6\xd8\xb1', 'S\xc3\xa9tif - \xd8\xb3\xd8\xb7\xd9\x8a\xd9\x81\xe2\x80\x8e', 'Da\xc3\xafra Hammam Sokhna', 'Tella']
['Lemeki Koroi', '1992', 'Centre', '4', '1', '3', '0', '0', '0', '1969', 'Nederland', '1969', 'Nederland', 'Noord-Holland']
['Sami Rabaka Nasagavesi', '1992', 'Scrum-half', '29', '15', '14', '0', '3', '14', 'Nadi', 'Viti', 'Nadi', 'Missing', 'Missing']
['Isaia Rasila', '1992', 'Prop, Hooker', '34', '18', '16', '0', '2', '10', 'Vunavutu', 'g', 'n', 'i', 's']
['Viliame Rauluni', '1992', 'Centre', '3', '1', '2', '0', '0', '0', 'date unknown', 'g', 'n', 'i', 's']
['Viliame Sovalevu', '1992', 'Wing', '2', '0', '2', '0', '0', '0', 'date unknown', 'g', 'n', 'i', 's']
['Seta Tawake Naivaluwaqa', '1992', 'Flanker', '22', '11', '11', '0', '2', '10', '1969', 'Nederland', '1969', 'Nederland', 'Noord-Holland']
['Mesake Navugona', '1992', 'Wing', '2', '0', '2', '0', '0', '0', 'date unknown', 'g', 'n', 'i', 's']
['Sakeasi Verevuni', '1992', 'Prop', '2', '0', '2', '0', '0', '0', 'date unknown', 'g', 'n', 'i', 's']
['Anasa Koroitamana', '1992', 'Scrum-half', '1', '0', '1', '0', '0', '0', 'date unknown', 'g', 'n', 'i', 's']
['Gabirieli Naborisi', '1992', 'Flanker', '1', '0', '1', '0', '0', '0', 'date unknown', 'g', 'n', 'i', 's']
['Eliki Tikodraubuta', '1992', 'Utility back', '1', '0', '1', '0', '0', '6', 'date unknown', 'g', 'n', 'i', 's']
['Jioji Vatubua', '1992', 'Centre', '1', '0', '1', '0', '0', '0', 'date unknown', 'g', 'n', 'i', 's']
['Aisea Komaitai', '1992', 'Wing', '3', '0', '3', '0', '0', '0', 'date unknown', 'g', 'n', 'i', 's']
['Esala Nauga', '1992', 'Centre', '8', '1', '7', '0', '0', '0', '1967', 'Danmark', '1967', 'Region Hovedstaden', 'Frederiksberg Kommune']
['Eparama Tuivunivono', '1992', 'Flanker', '5', '1', '4', '0', '0', '0', '1967', 'Danmark', '1967', 'Region Hovedstaden', 'Frederiksberg Kommune']
['Joeli Matanatabu', '1993', 'Flanker', '2', '0', '2', '0', '0', '0', 'date unknown', 'g', 'n', 'i', 's']
['Waisea Mateiwai', '1993', 'Centre', '3', '1', '2', '0', '0', '0', 'date unknown', 'g', 'n', 'i', 's']
['Apenisa Sassen', '1993', 'Hooker', '1', '1', '0', '0', '0', '0', 'date unknown', 'g', 'n', 'i', 's']
['Eminoni Batimala', '1994', 'Hooker', '12', '4', '8', '0', '1', '5', '1970', 'Danmark', '1970', 'Region Hovedstaden', 'Frederiksberg Kommune']
['Jonas Campbell', '1994', 'Flanker', '6', '1', '5', '0', '0', '0', 'date unknown', 'g', 'n', 'i', 's']
['Maka Kafoa', '1994', 'Lock', '2', '0', '2', '0', '0', '0', 'date unknown', 'g', 'n', 'i', 's']
['Alfi Mocelutu Vuivau', '1994', 'No. 8', '36', '17', '19', '0', '4', '20', '1971', '\xd0\xa0\xd0\xbe\xd1\x81\xd1\x81\xd0\xb8\xd1\x8f', '\xd0\xa1\xd0\x9a\xd0\xa4\xd0\x9e', '\xd0\x9a\xd0\xb0\xd1\x80\xd0\xb0\xd1\x87\xd0\xb0\xd0\xb5\xd0\xb2\xd0\xbe-\xd0\xa7\xd0\xb5\xd1\x80\xd0\xba\xd0\xb5\xd1\x81\xd0\xb8\xd1\x8f', '\xd0\xa3\xd1\x80\xd1\x83\xd0\xbf\xd1\x81\xd0\xba\xd0\xb8\xd0\xb9 \xd1\x80\xd0\xb0\xd0\xb9\xd0\xbe\xd0\xbd']
['Apisai Mucunabitu', '1994', 'Centre', '2', '0', '2', '0', '0', '0', 'date unknown', 'g', 'n', 'i', 's']
['Gabrieli Penjueli', '1994', 'Hooker', '1', '0', '1', '0', '0', '0', 'date unknown', 'g', 'n', 'i', 's']
['Ilaisa Saukuru', '1994', 'Fullback', '3', '0', '3', '0', '0', '8', 'date unknown', 'g', 'n', 'i', 's']
['Manasa Sisiwa', '1994', 'Wing', '1', '0', '1', '0', '1', '5', 'date unknown', 'g', 'n', 'i', 's']
['Pat Tuidraki', '1994', 'Wing', '25', '8', '17', '0', '10', '50', 'Lautoka', 'Viti', 'Lautoka', 'Missing', 'Missing']
['Isikeli Basiyalo', '1994', 'Lock', '6', '0', '6', '0', '0', '0', 'date unknown', 'g', 'n', 'i', 's']
['Aloesi Elder', '1994', 'Fly-half', '1', '0', '1', '0', '0', '0', 'date unknown', 'g', 'n', 'i', 's']
['Livai Rasala', '1994', 'Prop', '2', '0', '2', '0', '0', '0', 'date unknown', 'g', 'n', 'i', 's']
['Joeli Vidiri', '1994', 'Wing', '9', '2', '7', '0', '6', '30', 'Nausori Highland', 'g', 'n', 'i', 's']
['Napolini Vitau', '1994', 'Scrum-half', '2', '0', '2', '0', '0', '0', 'date unknown', 'g', 'n', 'i', 's']
['Rasolosolo Bogisa', '1994', 'Prop', '4', '0', '4', '0', '0', '3', 'Nadi', 'Viti', 'Nadi', 'Missing', 'Missing']
['Jason McLennan', '1994', 'Scrum-half', '9', '4', '5', '0', '0', '0', '1973', '\xd0\xa0\xd0\xbe\xd1\x81\xd1\x81\xd0\xb8\xd1\x8f', '\xd0\xa1\xd0\x9a\xd0\xa4\xd0\x9e', '\xd0\x9a\xd0\xb0\xd1\x80\xd0\xb0\xd1\x87\xd0\xb0\xd0\xb5\xd0\xb2\xd0\xbe-\xd0\xa7\xd0\xb5\xd1\x80\xd0\xba\xd0\xb5\xd1\x81\xd0\xb8\xd1\x8f', '\xd0\xa3\xd1\x80\xd1\x83\xd0\xbf\xd1\x81\xd0\xba\xd0\xb8\xd0\xb9 \xd1\x80\xd0\xb0\xd0\xb9\xd0\xbe\xd0\xbd']
['Sitaveni Matalulu', '1994', 'Flanker', '3', '1', '2', '0', '0', '0', 'date unknown', 'g', 'n', 'i', 's']
['Filipe Rayasi', '1994', 'Fullback', '13', '4', '9', '0', '4', '20', '1969', 'Nederland', '1969', 'Nederland', 'Noord-Holland']
['Joni Toloi', '1994', 'Centre', '4', '1', '3', '0', '0', '0', 'date unknown', 'g', 'n', 'i', 's']
['Joeli Veitayaki', '1994', 'Prop', '49', '26', '23', '0', '3', '15', 'Matuku', 'Viti', 'Matuku', 'Missing', 'Missing']
['Ron Williams', '1994', 'Prop', '4', '1', '3', '0', '0', '0', 'date unknown', 'g', 'n', 'i', 's']
['Marika Korovou', '1994', 'Flanker', '4', '1', '3', '0', '0', '0', '1971', '\xd0\xa0\xd0\xbe\xd1\x81\xd1\x81\xd0\xb8\xd1\x8f', '\xd0\xa1\xd0\x9a\xd0\xa4\xd0\x9e', '\xd0\x9a\xd0\xb0\xd1\x80\xd0\xb0\xd1\x87\xd0\xb0\xd0\xb5\xd0\xb2\xd0\xbe-\xd0\xa7\xd0\xb5\xd1\x80\xd0\xba\xd0\xb5\xd1\x81\xd0\xb8\xd1\x8f', '\xd0\xa3\xd1\x80\xd1\x83\xd0\xbf\xd1\x81\xd0\xba\xd0\xb8\xd0\xb9 \xd1\x80\xd0\xb0\xd0\xb9\xd0\xbe\xd0\xbd']
['Paula Bale', '1995', 'Wing', '5', '1', '4', '0', '1', '5', '1965', 'Danmark', '1965', 'Region Hovedstaden', 'Frederiksberg Kommune']
['Lawrence Little', '1995', 'Centre', '16', '8', '8', '0', '1', '5', 'Tokoroa', 'New Zealand/Aotearoa', 'Waikato', 'South Waikato District', 'Tokoroa']
['Dan Rouse', '1995', 'Prop', '28', '15', '13', '0', '1', '5', 'Suva', 'Viti', 'Central', 'Suva', 'Missing']
['Sale Sorovaki', '1995', 'Centre', '19', '8', '11', '0', '2', '10', 'Kadavu', 'India', 'Kerala', 'Alappuzha', 'Kadavu']
['Emori Katalau', '1995', 'Lock', '48', '25', '23', '0', '4', '20', 'Rakiraki', 'Viti', 'Rakiraki', 'Missing', 'Missing']
['Jacob Rauluni', '1995', 'Scrum-half', '49', '26', '23', '0', '6', '30', 'Suva', 'Viti', 'Central', 'Suva', 'Missing']
['Manasa Bari', '1995', 'Wing', '18', '9', '9', '0', '12', '60', '1974', '\xc3\x96sterreich', '8573', 'Steiermark', 'Voitsberg']
['Billy Cavubati', '1995', 'Prop', '27', '13', '14', '0', '0', '0', 'Ba', 'France', 'France m\xc3\xa9tropolitaine', '\xc3\x8ele-de-France', 'Paris']
['Waisiki Masirewa Loco', '1995', 'Flanker', '5', '1', '4', '0', '1', '5', '1966', '\xd0\xa0\xd0\xbe\xd1\x81\xd1\x81\xd0\xb8\xd1\x8f', '\xd0\xa1\xd0\x9a\xd0\xa4\xd0\x9e', '\xd0\x9a\xd0\xb0\xd1\x80\xd0\xb0\xd1\x87\xd0\xb0\xd0\xb5\xd0\xb2\xd0\xbe-\xd0\xa7\xd0\xb5\xd1\x80\xd0\xba\xd0\xb5\xd1\x81\xd0\xb8\xd1\x8f', '\xd0\xa3\xd1\x80\xd1\x83\xd0\xbf\xd1\x81\xd0\xba\xd0\xb8\xd0\xb9 \xd1\x80\xd0\xb0\xd0\xb9\xd0\xbe\xd0\xbd']
['Greg Smith', '1995', 'Hooker', '44', '24', '20', '0', '1', '5', 'Hamilton', 'Canada', 'Ontario', 'Hamilton', 'Missing']
['Tomasi Tamanivalu', '1995', 'Flanker', '8', '3', '5', '0', '0', '0', 'date unknown', 'g', 'n', 'i', 's']
['Jone Waqabitu', '1995', 'Fullback', '17', '8', '9', '0', '4', '28', 'Sigatoka', 'Viti', 'Sigatoka', 'Missing', 'Missing']
['Mark Black', '1996', 'Lock', '4', '2', '2', '0', '1', '5', 'date unknown', 'g', 'n', 'i', 's']
['Nicky Little', '1996', 'Fly-half', '71', '37', '34', '0', '2', '670', 'Tokoroa', 'New Zealand/Aotearoa', 'Waikato', 'South Waikato District', 'Tokoroa']
['Aisea Tuilevu Kurimudu', '1996', 'Wing', '19', '10', '9', '0', '13', '65', 'Sigatoka', 'Viti', 'Sigatoka', 'Missing', 'Missing']
['Alfie Uluinayau', '1996', 'Fullback, Centre', '30', '17', '13', '0', '6', '32', 'Suva', 'Viti', 'Central', 'Suva', 'Missing']
['Sunia Nasilasila', '1996', 'Wing', '2', '2', '0', '0', '1', '5', 'date unknown', 'g', 'n', 'i', 's']
['Apenisa Naevo', '1996', 'Lock, Flanker', '34', '20', '14', '0', '6', '30', 'Nadi', 'Viti', 'Nadi', 'Missing', 'Missing']
['Niko Qoro', '1996', 'Prop', '10', '6', '4', '0', '0', '0', 'Tavua', 'Viti', 'Tavua Town', 'Missing', 'Missing']
['A. Naqicu', '1996', '', '2', '2', '0', '0', '1', '5', 'date unknown', 'g', 'n', 'i', 's']
['Setoki Niqara', '1996', 'Lock', '2', '1', '1', '0', '1', '5', '1971', '\xd0\xa0\xd0\xbe\xd1\x81\xd1\x81\xd0\xb8\xd1\x8f', '\xd0\xa1\xd0\x9a\xd0\xa4\xd0\x9e', '\xd0\x9a\xd0\xb0\xd1\x80\xd0\xb0\xd1\x87\xd0\xb0\xd0\xb5\xd0\xb2\xd0\xbe-\xd0\xa7\xd0\xb5\xd1\x80\xd0\xba\xd0\xb5\xd1\x81\xd0\xb8\xd1\x8f', '\xd0\xa3\xd1\x80\xd1\x83\xd0\xbf\xd1\x81\xd0\xba\xd0\xb8\xd0\xb9 \xd1\x80\xd0\xb0\xd0\xb9\xd0\xbe\xd0\xbd']
['Jone Vakaloloma', '1996', 'Scrum-half', '1', '1', '0', '0', '0', '0', '1968', '\xd0\xa0\xd0\xbe\xd1\x81\xd1\x81\xd0\xb8\xd1\x8f', '\xd0\xa1\xd0\x9a\xd0\xa4\xd0\x9e', '\xd0\x9a\xd0\xb0\xd1\x80\xd0\xb0\xd1\x87\xd0\xb0\xd0\xb5\xd0\xb2\xd0\xbe-\xd0\xa7\xd0\xb5\xd1\x80\xd0\xba\xd0\xb5\xd1\x81\xd0\xb8\xd1\x8f', '\xd0\x9a\xd0\xb0\xd1\x80\xd0\xb0\xd1\x87\xd0\xb0\xd0\xb5\xd0\xb2\xd1\x81\xd0\xba\xd0\xb8\xd0\xb9 \xd1\x80\xd0\xb0\xd0\xb9\xd0\xbe\xd0\xbd']
['Ilaitia Vuiyasawa', '1996', 'Fly-half', '1', '1', '0', '0', '0', '0', 'date unknown', 'g', 'n', 'i', 's']
['Moses Rauluni', '1996', 'Scrum-half', '53', '24', '29', '0', '4', '20', 'Suva', 'Viti', 'Central', 'Suva', 'Missing']
['Fero Lasagavibau', '1997', 'Wing', '23', '11', '12', '0', '16', '80', '1976', '\xd0\xa0\xd0\xbe\xd1\x81\xd1\x81\xd0\xb8\xd1\x8f', '\xd0\xa1\xd0\x9a\xd0\xa4\xd0\x9e', '\xd0\x9a\xd0\xb0\xd1\x80\xd0\xb0\xd1\x87\xd0\xb0\xd0\xb5\xd0\xb2\xd0\xbe-\xd0\xa7\xd0\xb5\xd1\x80\xd0\xba\xd0\xb5\xd1\x81\xd0\xb8\xd1\x8f', '\xd0\xa3\xd1\x80\xd1\x83\xd0\xbf\xd1\x81\xd0\xba\xd0\xb8\xd0\xb9 \xd1\x80\xd0\xb0\xd0\xb9\xd0\xbe\xd0\xbd']
['Aminiasi Naituyaga', '1997', 'Flanker', '4', '2', '2', '0', '0', '0', '1973', '\xd0\xa0\xd0\xbe\xd1\x81\xd1\x81\xd0\xb8\xd1\x8f', '\xd0\xa1\xd0\x9a\xd0\xa4\xd0\x9e', '\xd0\x9a\xd0\xb0\xd1\x80\xd0\xb0\xd1\x87\xd0\xb0\xd0\xb5\xd0\xb2\xd0\xbe-\xd0\xa7\xd0\xb5\xd1\x80\xd0\xba\xd0\xb5\xd1\x81\xd0\xb8\xd1\x8f', '\xd0\xa3\xd1\x80\xd1\x83\xd0\xbf\xd1\x81\xd0\xba\xd0\xb8\xd0\xb9 \xd1\x80\xd0\xb0\xd0\xb9\xd0\xbe\xd0\xbd']
['Simon Raiwalui', '1997', 'Lock', '46', '26', '20', '0', '4', '20', 'Auckland', 'New Zealand/Aotearoa', 'Auckland', 'Missing', 'Missing']
['Meli Tamanitoakula', '1998', 'Flanker', '3', '1', '2', '0', '0', '0', 'date unknown', 'g', 'n', 'i', 's']
['Sikeli Nasau', '1998', 'Hooker, Prop', '1', '1', '0', '0', '0', '0', 'Lautoka', 'Viti', 'Lautoka', 'Missing', 'Missing']
['Samu Saumaisue', '1998', 'Flanker', '3', '2', '1', '0', '0', '0', 'date unknown', 'g', 'n', 'i', 's']
['Meli Nakauta', '1998', 'Centre', '9', '6', '3', '0', '1', '5', '1969', 'Nederland', '1969', 'Nederland', 'Noord-Holland']
['Inoke Male', '1998', 'No. 8', '15', '10', '5', '0', '1', '5', '1965', 'Danmark', '1965', 'Region Hovedstaden', 'Frederiksberg Kommune']
['Aparama Bosekora', '1998', 'Wing', '1', '1', '0', '0', '0', '0', '1968', '\xd0\xa0\xd0\xbe\xd1\x81\xd1\x81\xd0\xb8\xd1\x8f', '\xd0\xa1\xd0\x9a\xd0\xa4\xd0\x9e', '\xd0\x9a\xd0\xb0\xd1\x80\xd0\xb0\xd1\x87\xd0\xb0\xd0\xb5\xd0\xb2\xd0\xbe-\xd0\xa7\xd0\xb5\xd1\x80\xd0\xba\xd0\xb5\xd1\x81\xd0\xb8\xd1\x8f', '\xd0\x9a\xd0\xb0\xd1\x80\xd0\xb0\xd1\x87\xd0\xb0\xd0\xb5\xd0\xb2\xd1\x81\xd0\xba\xd0\xb8\xd0\xb9 \xd1\x80\xd0\xb0\xd0\xb9\xd0\xbe\xd0\xbd']
['Viliame Satala', '1999', 'Centre', '29', '14', '15', '0', '16', '80', 'Lautoka', 'Viti', 'Lautoka', 'Missing', 'Missing']
['Koli Sewabu', '1999', 'Back-row', '24', '14', '10', '0', '3', '15', 'Suva', 'Viti', 'Central', 'Suva', 'Missing']
['Waisake Sotutu', '1999', 'Wing, Centre', '12', '8', '4', '0', '2', '10', 'Suva', 'Viti', 'Central', 'Suva', 'Missing']
['Marika Vunibaka', '1999', 'Wing', '17', '11', '6', '0', '8', '40', 'Suva', 'Viti', 'Central', 'Suva', 'Missing']
['Manu Tikomaimakogai', '1999', 'Wing', '11', '7', '4', '0', '9', '45', 'Nausori', 'Viti', 'Central', 'Nausori', 'Missing']
['Jope Tuikabe', '1999', 'Back-row', '17', '10', '7', '0', '3', '15', '1966', '\xd0\xa0\xd0\xbe\xd1\x81\xd1\x81\xd0\xb8\xd1\x8f', '\xd0\xa1\xd0\x9a\xd0\xa4\xd0\x9e', '\xd0\x9a\xd0\xb0\xd1\x80\xd0\xb0\xd1\x87\xd0\xb0\xd0\xb5\xd0\xb2\xd0\xbe-\xd0\xa7\xd0\xb5\xd1\x80\xd0\xba\xd0\xb5\xd1\x81\xd0\xb8\xd1\x8f', '\xd0\xa3\xd1\x80\xd1\x83\xd0\xbf\xd1\x81\xd0\xba\xd0\xb8\xd0\xb9 \xd1\x80\xd0\xb0\xd0\xb9\xd0\xbe\xd0\xbd']
['Sikeli Qauqau', '1999', 'Utility back', '1', '0', '1', '0', '1', '5', '1973', '\xd0\xa0\xd0\xbe\xd1\x81\xd1\x81\xd0\xb8\xd1\x8f', '\xd0\xa1\xd0\x9a\xd0\xa4\xd0\x9e', '\xd0\x9a\xd0\xb0\xd1\x80\xd0\xb0\xd1\x87\xd0\xb0\xd0\xb5\xd0\xb2\xd0\xbe-\xd0\xa7\xd0\xb5\xd1\x80\xd0\xba\xd0\xb5\xd1\x81\xd0\xb8\xd1\x8f', '\xd0\xa3\xd1\x80\xd1\x83\xd0\xbf\xd1\x81\xd0\xba\xd0\xb8\xd0\xb9 \xd1\x80\xd0\xb0\xd0\xb9\xd0\xbe\xd0\xbd']
['Tabai Matson', '1999', 'Centre', '2', '1', '1', '0', '0', '0', 'Nausori', 'Viti', 'Central', 'Nausori', 'Missing']
['Paula Biutanaseva', '1999', 'Prop', '13', '8', '5', '0', '0', '0', '1972', 'Danmark', '1972', 'Region Hovedstaden', 'Frederiksberg Kommune']
['Alifereti Doviverata', '1999', 'No. 8', '42', '22', '20', '0', '5', '25', 'Suva', 'Viti', 'Central', 'Suva', 'Missing']
['Sirilo Lala Ragata', '1999', 'Utility back', '5', '4', '1', '0', '1', '5', '1972', 'Danmark', '1972', 'Region Hovedstaden', 'Frederiksberg Kommune']
['Sailosi Naiteqe', '2000', 'Flanker', '6', '4', '2', '0', '0', '0', 'Nausori', 'Viti', 'Central', 'Nausori', 'Missing']
['Saimoni Rokini', '2000', 'Wing, Centre', '10', '8', '2', '0', '1', '5', '1972', 'Danmark', '1972', 'Region Hovedstaden', 'Frederiksberg Kommune']
['Kameli Tilalati', '2000', 'Centre', '2', '1', '1', '0', '0', '0', '1971', '\xd0\xa0\xd0\xbe\xd1\x81\xd1\x81\xd0\xb8\xd1\x8f', '\xd0\xa1\xd0\x9a\xd0\xa4\xd0\x9e', '\xd0\x9a\xd0\xb0\xd1\x80\xd0\xb0\xd1\x87\xd0\xb0\xd0\xb5\xd0\xb2\xd0\xbe-\xd0\xa7\xd0\xb5\xd1\x80\xd0\xba\xd0\xb5\xd1\x81\xd0\xb8\xd1\x8f', '\xd0\xa3\xd1\x80\xd1\x83\xd0\xbf\xd1\x81\xd0\xba\xd0\xb8\xd0\xb9 \xd1\x80\xd0\xb0\xd0\xb9\xd0\xbe\xd0\xbd']
['Seremaia Baikeinuku', '2000', 'Centre, Fly-half', '57', '26', '30', '1', '5', '330', 'Nausori', 'Viti', 'Central', 'Nausori', 'Missing']
['Peniasi Damu', '2000', 'Hooker, Prop', '10', '7', '3', '0', '0', '0', '1967', 'Danmark', '1967', 'Region Hovedstaden', 'Frederiksberg Kommune']
['Bill Gadolo', '2000', 'Hooker', '20', '10', '10', '0', '1', '5', 'Suva', 'Viti', 'Central', 'Suva', 'Missing']
['Alipate Naqaya', '2000', 'Wing', '2', '2', '0', '0', '0', '0', 'Sigatoka', 'Viti', 'Sigatoka', 'Missing', 'Missing']
['Seru Rabeni', '2000', 'Centre', '39', '18', '21', '0', '5', '29', 'Bua', 'Norge', 'S\xc3\xb8r-Tr\xc3\xb8ndelag', 'Midtre Gauldal', 'Bua']
['Ilaitia Tuisese', '2000', 'Back-row', '2', '1', '1', '0', '0', '0', 'Nausori', 'Viti', 'Central', 'Nausori', 'Missing']
