Andre Chilo,1920,"Wing, Fullback",4,0,4,0,0,0,Bordeaux,France,33000;33100;33300;33800,France métropolitaine,Aquitaine
Rene Crabos,1920,Centre,17,6,9,2,1,19,Saint-Sever,France,40500,France métropolitaine,Aquitaine
Adolphe Jaureguy,1920,Wing,31,8,22,1,14,42,Ostabat,France,64120,France métropolitaine,Aquitaine
Joseph Laurent,1920,Flanker,3,0,3,0,0,0,Bayonne,France,64100,France métropolitaine,Aquitaine
Robert Marchand,1920,No. 8,2,0,2,0,0,0,Angouleme,France,16000,France métropolitaine,Poitou-Charentes
Pierre Pons,1920,"Hooker, Prop",6,1,4,1,0,0,Llupia,France,66300,France métropolitaine,Languedoc-Roussillon
Louis Puech,1920,Lock,5,2,3,0,0,0,Gorses,France,46210,France métropolitaine,Midi-Pyrénées
Paul Serre,1920,Wing,2,0,2,0,0,0,Clairac,France,47320,France métropolitaine,Aquitaine
Robert Thierry,1920,"Lock, Flanker",4,1,3,0,0,0,Brienon-sur-Armencon,g,n,i,s
Theophile Cambre,1920,Fullback,4,2,2,0,0,0,Bordeaux,France,33000;33100;33300;33800,France métropolitaine,Aquitaine
Abel Guichemerre,1920,Flanker,4,1,3,0,0,0,Dax,France,40100,France métropolitaine,Aquitaine
Jean Lavigne,1920,Centre,2,0,2,0,0,0,Levignacq,France,40170,France métropolitaine,Aquitaine
Eugene Soulie,1920,"Lock, Prop",9,4,4,1,0,0,Paris,France,France métropolitaine,Île-de-France,Paris
Maurice Biraben,1920,Prop,10,4,4,2,0,0,Dax,France,40100,France métropolitaine,Aquitaine
Georges Constant,1920,Flanker,1,0,1,0,0,0,Perpignan,France,66000;66100,France métropolitaine,Languedoc-Roussillon
Francois Borde,1920,Centre,12,4,7,1,1,3,Lourdes,France,65100,France métropolitaine,Midi-Pyrénées
William Gayraud-Hirigoyen,1920,Hooker,1,1,0,0,1,3,Laroque-Timbaut,France,47340,France métropolitaine,Aquitaine
Raoul Got,1920,Wing,13,4,7,2,6,18,Perpignan,France,66000;66100,France métropolitaine,Languedoc-Roussillon
Jean Larrieu,1920,"Hooker, Flanker",7,3,4,0,0,0,Toulouse,France,31000;31100;31200;31300;31400;31500,France métropolitaine,Midi-Pyrénées
Pierre Moureu,1920,"No. 8, Prop, Lock",17,5,11,1,2,6,Larrau,France,64560,France métropolitaine,Aquitaine
Jean Boubee,1921,Back-row,9,3,5,1,1,3,Biarritz,France,64200,France métropolitaine,Aquitaine
Jean Clement,1921,"Fullback, Fly-half, Halfback",10,2,6,2,0,0,Tarbes,France,65000,France métropolitaine,Midi-Pyrénées
Gilbert Coscolla,1921,"Lock, Prop",2,1,1,0,0,0,Beziers,France,34500,France métropolitaine,Languedoc-Roussillon
Jean Lobies,1921,Wing,3,1,2,0,0,0,Bone,Deutschland,Sachsen-Anhalt,Landkreis Anhalt-Bitterfeld,Zerbst/Anhalt
Roger Piteu,1921,Scrum-half,15,2,11,2,2,6,Pau,France,64000,France métropolitaine,Aquitaine
Fernand Vaquer,1921,"No. 8, Lock",3,1,2,0,0,0,Latour-bas-Elne,France,66200,France métropolitaine,Languedoc-Roussillon
Adolphe Bousquet,1921,Fly-half,3,2,1,0,0,0,Beziers,France,34500,France métropolitaine,Languedoc-Roussillon
Edmond Cayrefourcq,1921,Wing,1,0,1,0,0,0,Tarbes,France,65000,France métropolitaine,Midi-Pyrénées
Charles-Anthoin Gonnet,1921,Hooker,16,4,11,1,0,5,Laon,France,02000,France métropolitaine,Picardie
Jacques Baquey,1921,Wing,1,1,0,0,0,0,Saint-Medard-en-Jall,France,33160,France métropolitaine,Aquitaine
Marcel de Laborderie,1921,"Wing, Centre",4,1,3,0,1,3,Buenos Aires,Argentina,CABA,Comuna 6,CABA
Maurice Jeangrand,1921,"Centre, Wing",1,1,0,0,0,0,Lourdes,France,65100,France métropolitaine,Midi-Pyrénées
Francois Cahuc,1922,Flanker,1,0,0,1,0,0,Pamiers,France,09100,France métropolitaine,Midi-Pyrénées
Joseph Pascot,1922,Fly-half,6,0,4,2,1,3,Port-Vendres,France,66660,France métropolitaine,Languedoc-Roussillon
Andre Lafond,1922,Wing,1,0,0,1,0,0,Le Bouceau,g,n,i,s
Roger Ramis,1922,"Centre, Wing",3,0,2,1,0,0,Perpignan,France,66000;66100,France métropolitaine,Languedoc-Roussillon
Louis Beguet,1922,"Hooker, Prop",10,3,7,0,1,32,Neuf-Mesnil,France,59330,France métropolitaine,Nord-Pas-de-Calais
Jean Bernon,1922,"Prop, Lock",2,0,2,0,0,0,Toulouse,France,31000;31100;31200;31300;31400;31500,France métropolitaine,Midi-Pyrénées
Albert Etchepare,1922,Flanker,1,0,1,0,0,0,Biaudos,France,40390,France métropolitaine,Aquitaine
Noel Sicart,1922,Back-row,1,0,1,0,0,0,Perpignan,France,66000;66100,France métropolitaine,Languedoc-Roussillon
Jean Bayard,1923,Hooker,6,1,5,0,0,0,Toulouse,France,31000;31100;31200;31300;31400;31500,France métropolitaine,Midi-Pyrénées
Clement Dupont,1923,Scrum-half,16,7,9,0,0,0,Argeles-Gazost,France,65400,France métropolitaine,Midi-Pyrénées
Max Lalande,1923,Wing,3,1,2,0,1,3,Chateaurenard,France,13160,France métropolitaine,Provence-Alpes-Côte d'Azur
Henri Behoteguy,1923,Centre,6,2,4,0,1,3,Bayonne,France,64100,France métropolitaine,Aquitaine
Jean Castets,1923,Lock,3,1,2,0,0,0,Le Boucau,France,64340,France métropolitaine,Aquitaine
Jean Etcheberry,1923,"Prop, Flanker, No. 8",16,3,13,0,1,3,Le Boucau,France,64340,France métropolitaine,Aquitaine
Charles Lacazedieu,1923,"Fly-half, Scrum-half",5,1,4,0,0,0,Dax,France,40100,France métropolitaine,Aquitaine
Andre Behoteguy,1923,Centre,19,6,13,0,5,28,Bayonne,France,64100,France métropolitaine,Aquitaine
Marcel Loustau,1923,Wing,1,0,1,0,0,0,Sarraziet,France,40500,France métropolitaine,Aquitaine
Christian Magnanou,1923,"Centre, Fly-half, Fullback",10,2,8,0,0,4,Perigueux,France,24000,France métropolitaine,Aquitaine
Rene Salinie,1923,Centre,1,0,1,0,0,0,Toulouse,France,31000;31100;31200;31300;31400;31500,France métropolitaine,Midi-Pyrénées
Georges Fargues,1923,Flanker,1,1,0,0,0,0,Dax,France,40100,France métropolitaine,Aquitaine
Edmond Besset,1924,Fullback,1,1,0,0,0,0,Langeac,France,43300,France métropolitaine,Auvergne
Louis Cluchague,1924,Wing,2,1,1,0,1,3,Lons,France,64140,France métropolitaine,Aquitaine
Henri Galau,1924,Fly-half,5,1,4,0,2,6,Villefranche-de-Conf,g,n,i,s
Louis Lepatey,1924,Prop,3,1,2,0,0,0,Moussan,France,11120,France métropolitaine,Languedoc-Roussillon
Etienne Piquiral,1924,Back-row,19,4,15,0,3,9,Perpignan,France,66000;66100,France métropolitaine,Languedoc-Roussillon
Marcel Besson,1924,"Centre, Wing",6,0,6,0,1,3,Verrieres-en-Forez,France,42600,France métropolitaine,Rhône-Alpes
Jean Danion,1924,Prop,1,0,1,0,0,0,Bordeaux,France,33000;33100;33300;33800,France métropolitaine,Aquitaine
Laurent Pardo,1924,Fullback,2,0,2,0,0,0,Urrugne,France,64122;64700,France métropolitaine,Aquitaine
Eugene Ribere,1924,Back-row,34,12,22,0,9,27,Thuir,France,66300,France métropolitaine,Languedoc-Roussillon
Jacques Ballarin,1924,"Wing, Centre",3,0,3,0,1,3,San Nicola,Italia,LAZ,Roma Capitale,Artena
Francois Clauzel,1924,Flanker,3,0,3,0,0,0,Coursan,France,11110,France métropolitaine,Languedoc-Roussillon
Alex Bioussa,1924,Flanker,21,5,16,0,3,9,Toulouse,France,31000;31100;31200;31300;31400;31500,France métropolitaine,Midi-Pyrénées
Etienne Bonnes,1924,Fullback,3,1,2,0,0,0,Argelliers,France,34380,France métropolitaine,Languedoc-Roussillon
Albert Dupouy,1924,Centre,2,1,1,0,2,6,Carignan,France,08110,France métropolitaine,Champagne-Ardenne
Rene Araou,1924,"Prop, Lock",1,1,0,0,0,0,Narbonne,France,11100,France métropolitaine,Languedoc-Roussillon
Gilbert Gerintes,1924,Flanker,3,1,2,0,3,9,Saint-Etienne,France,42000;42100,France métropolitaine,Rhône-Alpes
Jean Vaysse,1924,Centre,2,0,2,0,0,0,Carmaux,France,81400,France métropolitaine,Midi-Pyrénées
Marcel Baillette,1925,"Wing, Centre",17,7,10,0,3,13,Perpignan,France,66000;66100,France métropolitaine,Languedoc-Roussillon
Yves du Manoir,1925,Fly-half,8,0,8,0,0,4,Vaucresson,France,92420,France métropolitaine,Île-de-France
Jean Marcet,1925,Hooker,7,0,7,0,0,0,?,g,n,i,s
Andre Maury,1925,Prop,8,0,8,0,0,0,Agen,France,47000,France métropolitaine,Aquitaine
Camille Montade,1925,"Prop, Lock",5,0,5,0,0,0,Villenueve-de-la-Rah,g,n,i,s
Rene Halet,1925,Wing,3,0,3,0,0,0,Le Mans,France,72000;72100,France métropolitaine,Pays de la Loire
Auguste Laurent,1925,Lock,5,0,5,0,0,0,Anglet,France,64600,France métropolitaine,Aquitaine
Jean Ducousso,1925,Fullback,3,0,3,0,0,4,Tarbes,France,65000,France métropolitaine,Midi-Pyrénées
Francois Raymond,1925,Wing,3,0,3,0,0,0,Beziers,France,34500,France métropolitaine,Languedoc-Roussillon
Fernand Barthe,1925,Flanker,2,0,2,0,1,3,Saint-Macaire,France,33490,France métropolitaine,Aquitaine
Adolphe Bringeon,1925,Wing,1,0,1,0,0,0,Saint-Jean-de-Luz,France,64500,France métropolitaine,Aquitaine
Robert Levasseur,1925,Lock,2,0,2,0,0,0,Paris,France,France métropolitaine,Île-de-France,Paris
